orgId	locusId	sysName	geneName	desc	set1IT002 L-tyrosine (C)	set1IT003 L-Tryptophan (C)	set1IT006 casaminos (C)	set1IT009 Glucuronamide (C)	set1IT010 D-Maltose (C)	set1IT011 D-Galactose (C)	set1IT014 D-Glucuronic Acid (C)	set1IT016 D-Glucose-6-Phosphate (C)	set1IT017 acetate (C)	set1IT018 Fumarate (C)	set1IT019 D-Cellobiose (C)	set1IT023 pyruvate (C)	set1IT024 succinate (C)	set1IT031 L-Asparagine (C)	set1IT032 L-Glutamine (C)	set1IT054 casaminos (C)	set1IT058 D-Maltose (C)	set1IT059 D-Galactose (C)	set1IT064 D-Glucose-6-Phosphate (C)	set1IT065 acetate (C)	set1IT066 Fumarate (C)	set1IT068 2-Deoxy-D-Ribose (C)	set1IT071 pyruvate (C)	set1IT073 propionate (C)	set1IT076 L-Malic (C)
Lysobacter_OAE881	ABIE51_RS03345	ABIE51_RS03345		AraC family transcriptional regulator	0.761	-1.493	0.574	1.059	0.232	0.187	-0.273	-0.329	-0.800	0.560	-0.439	0.457	0.682	-0.877	0.616	0.580	0.200	-1.079	-1.630	0.597	-2.209	0.372	0.967	0.315	-1.117
Lysobacter_OAE881	ABIE51_RS03350	ABIE51_RS03350		patatin-like phospholipase family protein	-0.294	1.536	0.174	0.027	0.415	0.462	1.532	0.917	-1.002	-0.758	0.151	-0.276	-0.434	-0.522	0.253	0.527	0.398	0.213	-0.026	-0.314	-0.051	-0.091	0.084	-0.504	-1.148
Lysobacter_OAE881	ABIE51_RS03355	ABIE51_RS03355		MBL fold metallo-hydrolase	0.465	0.126	-0.512	1.501	0.631	0.706	-0.481	0.014	0.906	1.015	-1.814	0.113	-0.457	0.253	-0.843	-0.273	-0.805	0.372	-0.121	-0.077	-0.796	0.841	-0.264	0.751	-0.283
Lysobacter_OAE881	ABIE51_RS03360	ABIE51_RS03360		alpha/beta hydrolase	0.118	0.600	0.223	-0.173	0.490	-0.165	1.567	-0.110	-0.335	0.400	0.504	-0.339	0.846	-0.305	-0.270	-0.002	-0.665	-0.084	0.635	-0.379	-1.906	0.642	-0.822	-0.066	0.694
Lysobacter_OAE881	ABIE51_RS03365	ABIE51_RS03365		4-oxalocrotonate tautomerase family protein	0.348	0.964	-0.374	0.905	0.642	0.328	0.345	-0.917	-0.417	-0.514	-1.801	-0.362	0.028	0.169	0.245	1.229	0.641	-0.120	0.099	0.834	0.909	0.405	-0.911	0.860	-0.752
Lysobacter_OAE881	ABIE51_RS03370	ABIE51_RS03370		dicarboxylate transporter/tellurite-resistance protein TehA	0.861	-0.849	-0.145	0.949	0.259	1.054	-0.188	-0.201	0.107	0.224	-0.354	-0.494	0.401	0.400	0.502	-0.248	0.725	-0.228	0.095	-0.207	-2.180	0.574	-0.294	0.110	-0.554
Lysobacter_OAE881	ABIE51_RS03375	ABIE51_RS03375		AraC family transcriptional regulator	-0.456	-0.574	0.022	0.780	0.148	-0.179	1.708	-0.777	0.562	-0.727	-0.030	0.546	-0.164	-0.505	0.555	0.028	0.043	-0.902	0.300	0.847	-1.092	0.397	1.140	-0.113	-1.034
Lysobacter_OAE881	ABIE51_RS03380	ABIE51_RS03380		nuclear transport factor 2 family protein	-1.504	-1.208	-1.505	-0.498	-1.224	-0.591	0.521	-0.640	-0.774	-0.744	-0.487	-1.645	0.661	-1.273	-1.319	-2.016	-2.015	0.850	1.832	-0.892	-0.037	0.562	-0.537	-0.903	0.108
Lysobacter_OAE881	ABIE51_RS03385	ABIE51_RS03385		Gfo/Idh/MocA family oxidoreductase	-0.006	0.854	-1.168	-1.055	-0.046	-0.669	0.913	0.771	0.229	0.169	-1.141	0.603	-0.681	0.508	0.543	-0.170	-0.651	-0.280	1.057	0.233	-0.737	-0.644	0.742	0.167	0.972
Lysobacter_OAE881	ABIE51_RS03390	ABIE51_RS03390		quinone oxidoreductase	-0.103	0.284	0.179	0.890	-1.056	-0.031	0.896	-0.816	-0.279	-0.099	-0.537	-0.690	-0.659	0.102	-0.252	0.747	-0.255	-0.369	-0.140	-0.332	-0.430	-0.421	0.126	-0.166	0.743
Lysobacter_OAE881	ABIE51_RS03395	ABIE51_RS03395		zinc-dependent alcohol dehydrogenase family protein	-0.071	-0.894	-1.238	-0.074	-1.478	-0.977	0.161	-0.089	-0.332	-0.688	-1.400	-1.698	-1.080	-0.900	-0.666	-0.460	-0.590	0.698	-0.104	-0.432	-1.391	0.890	0.851	0.150	0.086
Lysobacter_OAE881	ABIE51_RS03400	ABIE51_RS03400		DsrE family protein	-1.090	-1.283	-0.627	-0.769	0.336	0.350	-0.804	0.428	-0.802	0.200	-0.190	0.016	-0.339	-0.321	0.273	0.442	-0.505	0.450	-0.034	-0.494	-0.530	0.373	-0.286	-0.398	0.013
Lysobacter_OAE881	ABIE51_RS03405	ABIE51_RS03405		SDR family NAD(P)-dependent oxidoreductase	0.601	-0.720	-0.498	-0.947	-0.581	0.235	-0.780	0.346	-0.047	1.081	-0.648	0.917	0.275	0.343	-1.592	-0.160	0.172	-0.725	0.913	0.763	1.343	0.144	1.288	-0.210	1.447
Lysobacter_OAE881	ABIE51_RS03410	ABIE51_RS03410		PAS domain-containing protein	0.105	-0.457	0.048	-0.335	-0.609	0.063	-0.388	-1.834	-0.344	0.147	-0.736	-0.932	0.162	0.243	-0.256	0.547	-0.971	-0.837	-0.973	-0.673	-0.873	-0.091	-0.664	-0.908	0.090
Lysobacter_OAE881	ABIE51_RS03415	ABIE51_RS03415		winged helix-turn-helix domain-containing protein	-0.785	-0.299	0.632	0.254	0.922	-0.345	-0.273	0.153	-1.006	-0.189	0.082	-1.504	-0.945	0.468	0.313	-0.172	-0.548	0.467	-1.121	-1.110	-0.003	-1.123	-0.445	0.315	-0.094
Lysobacter_OAE881	ABIE51_RS03420	ABIE51_RS03420		PLP-dependent aminotransferase family protein	0.682	0.037	0.819	0.213	-0.567	0.701	-0.594	0.164	0.196	0.583	-1.601	0.019	0.322	-0.436	0.506	-0.179	0.273	0.414	0.125	-0.047	-0.033	-0.216	0.359	0.116	-0.381
Lysobacter_OAE881	ABIE51_RS03425	ABIE51_RS03425		cupin domain-containing protein	0.687	-0.019	0.197	1.042	0.520	0.629	-0.128	0.519	-0.316	0.337	-0.814	0.424	1.418	1.290	0.141	0.734	0.677	-0.811	0.768	0.227	0.188	0.392	1.034	0.294	-0.328
Lysobacter_OAE881	ABIE51_RS03430	ABIE51_RS03430		carboxymuconolactone decarboxylase family protein	0.191	0.131	0.112	0.489	-0.402	0.775	-1.320	0.800	-0.498	-0.708	-0.450	-0.730	0.167	0.413	0.432	-0.442	0.654	-1.060	0.944	-0.918	0.398	-1.371	0.459	1.278	0.519
Lysobacter_OAE881	ABIE51_RS03435	ABIE51_RS03435		HD domain-containing protein	-0.662	0.755	-0.238	-0.068	1.062	-0.325	-0.607	0.059	-0.627	-0.515	-0.047	-0.088	1.774	0.261	-0.502	-0.514	-0.362	-0.633	0.205	0.156	-0.109	-0.196	0.347	-0.036	0.014
Lysobacter_OAE881	ABIE51_RS03440	ABIE51_RS03440		SDR family oxidoreductase	0.309	0.367	0.766	0.036	-0.850	0.217	-0.456	0.291	0.092	-0.193	0.536	-0.979	-0.089	-0.231	-0.311	-0.012	1.841	0.744	1.764	-0.127	-0.679	-0.447	0.444	1.033	-1.098
Lysobacter_OAE881	ABIE51_RS03445	ABIE51_RS03445		hypothetical protein	-0.333	-0.755	-0.480	0.863	-0.739	0.333	-0.175	0.818	0.178	1.073	-0.489	-0.401	-1.045	-1.831	-0.741	0.309	-0.412	-1.023	-1.073	0.194	1.750	-0.103	0.524	-0.388	0.603
Lysobacter_OAE881	ABIE51_RS03450	ABIE51_RS03450		response regulator	0.239	0.275	0.768	-0.056	-0.042	0.003	0.028	0.201	0.072	0.202	0.356	-0.430	0.180	-0.137	0.930	0.092	0.922	0.188	0.365	0.537	0.468	0.587	0.212	-0.501	0.450
Lysobacter_OAE881	ABIE51_RS03455	ABIE51_RS03455		hypothetical protein	0.645	0.388	-0.069	1.227	-1.104	0.637	0.407	0.065	-1.144	0.528	0.583	0.932	0.937	0.489	0.075	-0.395	0.884	1.563	0.668	0.387	0.969	0.968	-0.671	-0.212	-0.791
Lysobacter_OAE881	ABIE51_RS03460	ABIE51_RS03460		response regulator	-0.602	-0.837	0.512	0.995	-1.497	-0.359	-0.413	-1.152	-0.654	-1.095	-0.309	0.715	-1.027	-0.343	0.459	-0.477	0.018	-1.447	0.370	-0.551	-0.964	0.301	-0.224	-0.598	-0.315
Lysobacter_OAE881	ABIE51_RS03465	ABIE51_RS03465		fasciclin domain-containing protein	-0.282	-0.255	1.437	0.556	0.470	0.719	-0.197	-0.413	-0.038	0.212	0.454	-0.466	0.041	0.140	-0.031	0.261	0.709	0.061	0.764	-0.434	0.601	0.767	0.983	0.744	-0.068
Lysobacter_OAE881	ABIE51_RS03470	ABIE51_RS03470		heme-binding protein	-0.552	-0.126	-0.273	0.582	-1.201	-0.634	-0.574	-0.728	-0.320	-0.560	-0.187	-0.140	-0.787	0.423	0.721	-0.885	-0.911	-0.589	0.068	-0.163	1.052	-1.586	0.371	-0.165	-0.065
Lysobacter_OAE881	ABIE51_RS03475	ABIE51_RS03475		hypothetical protein	-1.235	-0.339	1.034	1.219	-0.221	0.324	-0.276	-0.293	-0.405	-0.155	-1.111	0.122	0.476	0.727	-0.087	0.424	-0.586	0.561	-0.623	-0.122	0.401	-1.161	0.679	0.484	0.093
Lysobacter_OAE881	ABIE51_RS03480	ABIE51_RS03480		hypothetical protein	1.722	1.362	0.601	0.702	0.725	0.625	-0.740	0.839	-0.524	-0.474	1.634	-0.033	-0.392	0.602	-0.773	0.179	0.089	-1.592	-0.207	0.557	0.008	-0.982	-0.029	-1.110	-0.197
Lysobacter_OAE881	ABIE51_RS03485	ABIE51_RS03485		tyrosine-type recombinase/integrase	-0.221	0.309	2.176	0.613	0.578	-0.057	0.419	0.734	0.353	-0.002	-0.381	-0.162	0.742	0.315	1.039	0.720	1.200	0.331	2.005	0.913	-1.260	0.747	0.331	0.878	-0.199
Lysobacter_OAE881	ABIE51_RS03490	ABIE51_RS03490		hypothetical protein	-0.466	-1.275	0.380	1.750	-0.348	1.365	0.459	-0.539	-0.569	0.661	0.767	-0.932	1.727	1.767	1.394	1.009	0.617	0.859	0.028	-0.508	0.058	0.268	0.641	0.312	-0.085
Lysobacter_OAE881	ABIE51_RS03495	ABIE51_RS03495		hypothetical protein	0.213	1.177	0.582	2.863	-0.314	0.823	-1.716	1.370	1.244	0.719	0.331	-0.549	0.616	-0.243	0.144	-0.533	0.309	2.326	0.887	-0.502	0.692	0.860	1.461	-0.433	0.304
Lysobacter_OAE881	ABIE51_RS03500	ABIE51_RS03500		hypothetical protein	1.079	0.137	0.450	0.609	1.307	0.661	-0.361	-0.454	0.487	1.279	-0.553	-0.221	0.038	0.269	1.229	0.039	1.506	0.635	0.232	1.830	1.673	0.684	0.493	-0.713	0.589
Lysobacter_OAE881	ABIE51_RS03505	ABIE51_RS03505		hypothetical protein	-0.904	0.893	0.050	-0.498	0.071	0.145	0.628	-0.125	0.675	1.024	-0.119	1.171	0.628	-0.307	-0.179	0.253	1.554	0.315	1.338	-0.018	1.067	0.569	-0.729	0.893	0.614
Lysobacter_OAE881	ABIE51_RS03510	ABIE51_RS03510		SMI1/KNR4 family protein	0.673	-0.029	0.528	-0.603	0.293	0.558	0.056	0.501	-1.316	-0.463	0.035	0.443	1.215	-0.915	0.682	0.237	0.463	-0.687	1.176	0.237	0.672	1.182	1.516	0.698	-0.834
Lysobacter_OAE881	ABIE51_RS03515	ABIE51_RS03515		hypothetical protein	0.818	0.284	0.925	0.141	0.227	0.552	0.621	-0.112	1.710	0.986	2.615	0.797	0.021	-0.411	-0.148	-0.197	1.117	0.057	-0.598	1.589	0.296	0.898	3.368	1.013	0.490
Lysobacter_OAE881	ABIE51_RS03520	ABIE51_RS03520		hypothetical protein	-0.654	1.735	0.464	1.384	0.063	0.092	1.246	-0.085	-2.201	-0.534	-0.316	-0.049	0.884	0.567	1.521	0.093	-0.759	1.165	0.662	0.387	-0.073	1.227	0.769	-0.304	1.544
Lysobacter_OAE881	ABIE51_RS03525	ABIE51_RS03525		PAAR domain-containing protein	-0.325	-1.043	-0.316	1.110	0.076	0.532	-0.476	0.339	-0.751	0.050	0.209	0.709	0.080	-0.140	-0.166	0.340	1.133	-0.275	-0.691	0.193	0.502	0.129	-0.448	0.248	-0.937
Lysobacter_OAE881	ABIE51_RS03530	ABIE51_RS03530		PAAR domain-containing protein	0.222	-0.431	-0.017	-0.540	0.029	0.772	-0.034	-0.470	-0.014	0.911	0.916	-0.623	-0.240	0.903	0.250	0.207	0.915	0.404	-0.278	-0.116	-2.510	-1.247	0.846	-0.949	0.793
Lysobacter_OAE881	ABIE51_RS03535	ABIE51_RS03535		hypothetical protein	-1.382	-0.254	-0.014	-0.340	-0.064	-0.267	0.050	-1.001	-1.214	-0.154	0.020	0.215	0.059	0.096	-1.196	0.503	-0.849	-1.256	0.675	0.301	-1.126	-0.551	-0.120	-0.620	-0.293
Lysobacter_OAE881	ABIE51_RS03540	ABIE51_RS03540		hypothetical protein	0.403	1.412	1.597	0.023	-0.132	-0.328	0.658	0.905	1.352	-0.918	0.687	1.336	-1.782	-0.300	0.827	1.553	-1.325	1.200	1.273	0.270	3.066	0.528	0.715	-0.767	0.843
Lysobacter_OAE881	ABIE51_RS03545	ABIE51_RS03545		hypothetical protein	-0.026	-0.109	0.360	0.553	1.303	0.131	-0.316	0.149	0.359	1.100	-0.284	-0.084	-0.694	-0.808	0.764	-0.583	1.586	-0.068	1.693	0.146	1.071	-0.019	1.381	0.719	0.406
Lysobacter_OAE881	ABIE51_RS03550	ABIE51_RS03550		HIT family protein	-1.048	-0.375	0.716	-0.418	-0.279	-1.221	-0.052	0.345	0.382	-1.445	-0.390	-1.510	0.776	-0.696	-0.638	-0.446	0.311	-0.497	-0.064	-0.716	-0.713	-1.276	-0.426	-0.711	-2.040
Lysobacter_OAE881	ABIE51_RS03555	ABIE51_RS03555		Xaa-Pro peptidase family protein	0.035	0.258	-2.438	-0.445	-0.250	-1.386	0.575	-1.878	-0.673	-0.901	-0.760	-1.132	-2.553	0.262	-0.515	-0.299	-0.344	0.203	-0.671	-2.897	-1.809	0.255	-0.630	-0.586	-0.132
Lysobacter_OAE881	ABIE51_RS03560	ABIE51_RS03560		hypothetical protein	0.596	1.091	-0.631	0.005	-0.443	0.413	0.624	-1.200	0.738	1.056	-0.806	-0.320	-2.494	-1.222	-0.432	0.418	0.141	-0.495	-0.280	-0.308	-0.185	0.828	0.966	-0.832	-0.241
Lysobacter_OAE881	ABIE51_RS03565	ABIE51_RS03565		lipocalin-like domain-containing protein	-0.558	-0.414	0.675	-0.504	0.302	-0.429	-0.168	0.225	0.232	0.918	0.255	0.554	1.142	-2.276	-1.340	-0.777	-0.834	-1.313	-0.666	-1.235	-0.784	0.753	0.018	-0.140	0.570
Lysobacter_OAE881	ABIE51_RS03575	ABIE51_RS03575		hypothetical protein	-0.501	0.081	2.252	-0.668	0.038	-1.650	0.785	2.484	0.835	-0.878	0.256	0.460	0.416	0.655	0.418	-0.074	0.413	0.680	0.571	-0.380	0.150	1.276	0.608	-0.639	0.047
Lysobacter_OAE881	ABIE51_RS03580	ABIE51_RS03580		YnfA family protein	-1.879	-0.383	1.365	-1.348	0.142	-0.178	-0.985	-0.914	-0.097	-1.001	-0.140	1.381	0.486	-0.085	0.004	0.548	-0.360	-0.691	0.499	-0.617	-0.030	0.197	-1.382	0.136	0.608
Lysobacter_OAE881	ABIE51_RS03595	ABIE51_RS03595		cupin domain-containing protein	0.791	0.927	1.559	1.309	0.990	0.502	0.967	2.366	1.083	1.453	1.876	1.712	0.694	0.742	0.276	2.290	1.030	0.866	2.036	0.243	0.221	0.870	0.467	1.190	-0.056
Lysobacter_OAE881	ABIE51_RS03600	ABIE51_RS03600		M23 family metallopeptidase	0.460	0.302	0.622	-0.966	-0.279	0.748	-0.844	0.713	-0.294	0.531	1.390	0.333	-1.370	1.645	1.001	1.019	0.668	0.560	0.489	0.641	0.358	-2.092	0.847	0.577	-0.559
Lysobacter_OAE881	ABIE51_RS03610	ABIE51_RS03610		xylulokinase	-0.216	-0.201	0.468	0.988	0.327	-0.073	-1.034	1.398	-0.513	0.758	1.930	-0.508	-0.025	-0.385	-0.393	-0.466	-0.363	-0.021	0.033	-0.448	1.353	-0.111	-0.044	-1.368	-0.119
Lysobacter_OAE881	ABIE51_RS03615	ABIE51_RS03615		xylose isomerase	-0.551	0.088	0.423	0.034	1.613	-0.304	0.994	1.361	-1.431	-0.202	4.052	-0.959	0.466	0.795	0.803	0.294	-1.211	-0.354	2.613	0.855	0.022	0.708	1.434	-0.290	-1.117
Lysobacter_OAE881	ABIE51_RS03620	ABIE51_RS03620		hypothetical protein	1.377	0.392	0.802	-0.164	-0.196	-0.107	1.246	0.772	-0.108	0.478	0.813	1.159	1.474	-0.024	0.490	0.294	0.241	-0.119	1.974	1.857	0.593	0.812	0.656	0.389	1.031
Lysobacter_OAE881	ABIE51_RS03625	ABIE51_RS03625		sugar porter family MFS transporter	0.102	0.911	0.700	0.662	-1.383	0.377	0.550	-0.932	-0.534	-0.128	-0.832	-0.248	-0.414	-0.467	-0.653	-0.429	-0.810	0.296	-1.708	-1.012	-0.103	0.728	-0.330	0.289	0.731
Lysobacter_OAE881	ABIE51_RS03630	ABIE51_RS03630		LacI family DNA-binding transcriptional regulator	-0.665	-0.828	-2.264	-1.308	-2.215	-2.703	0.249	-2.486	-2.608	-1.663	14.257	-2.960	1.263	-1.039	-0.438	-3.494	0.266	0.079	3.449	-1.388	-0.310	-1.302	-0.956	0.091	-0.329
Lysobacter_OAE881	ABIE51_RS03635	ABIE51_RS03635		alpha-glucuronidase family glycosyl hydrolase	-0.602	-0.374	-0.710	-0.083	0.221	-0.286	-1.064	-1.293	0.575	0.160	0.618	-0.147	0.475	-0.881	0.029	0.117	-0.197	-0.805	2.710	-1.711	0.560	-0.110	-0.014	0.602	0.141
Lysobacter_OAE881	ABIE51_RS03640	ABIE51_RS03640		sialate O-acetylesterase	-0.197	-0.713	-0.599	-2.233	0.806	-1.742	-1.515	-0.325	-0.650	0.165	-0.771	-1.504	-0.720	0.100	-0.149	0.167	-0.284	-1.478	-0.991	0.564	-0.558	-0.492	-1.238	-0.990	-1.167
Lysobacter_OAE881	ABIE51_RS03645	ABIE51_RS03645		D-mannonate dehydratase ManD	-1.017	0.383	0.435	0.772	0.083	0.441	0.035	-0.296	-0.206	-0.450	0.132	0.239	-1.065	1.025	0.139	0.362	-0.259	-1.476	-0.180	-0.020	-0.443	-1.108	0.042	-0.559	1.190
Lysobacter_OAE881	ABIE51_RS03650	ABIE51_RS03650		glycoside hydrolase family 43 protein	-0.260	-0.621	-0.219	-0.967	-2.047	-0.948	0.019	-0.158	-0.082	-0.778	0.698	-0.714	-0.566	-1.006	0.630	0.199	-1.025	-1.655	0.126	-1.280	-0.746	-0.722	0.682	-0.826	-1.291
Lysobacter_OAE881	ABIE51_RS03655	ABIE51_RS03655		glycoside hydrolase family 3 C-terminal domain-containing protein	-1.339	0.299	-0.039	-0.269	0.465	-0.877	1.042	-0.533	-1.104	-1.173	-1.103	-0.157	-0.749	-2.076	0.106	-0.923	-0.947	0.109	-0.306	-0.488	0.396	0.706	-0.242	0.435	-0.299
Lysobacter_OAE881	ABIE51_RS03660	ABIE51_RS03660		mannitol dehydrogenase family protein	0.132	-0.727	1.268	-0.166	0.436	-0.444	0.423	-0.370	0.167	1.056	0.507	3.216	1.873	-0.309	-0.038	-0.985	0.317	-0.023	0.678	-0.912	-0.124	1.417	-2.927	0.179	-0.347
Lysobacter_OAE881	ABIE51_RS03665	ABIE51_RS03665		SMP-30/gluconolactonase/LRE family protein	-2.290	0.402	0.370	-0.424	-0.310	-0.353	-0.505	0.110	-0.347	-0.797	0.963	1.127	-0.167	-1.122	0.020	0.482	-1.040	0.252	-0.044	-0.313	0.682	-0.879	0.158	0.262	-0.578
Lysobacter_OAE881	ABIE51_RS03670	ABIE51_RS03670		endo-1,4-beta-xylanase	-0.332	0.697	0.363	-0.282	0.033	-0.319	-1.408	-0.601	0.572	0.666	0.799	0.590	0.982	0.294	-0.172	1.337	1.391	-0.493	-0.408	0.277	1.432	0.784	-0.091	-0.271	-0.835
Lysobacter_OAE881	ABIE51_RS03675	ABIE51_RS03675		beta-galactosidase GalB	-1.223	-1.310	0.170	-0.666	-0.129	0.095	1.156	-0.783	-0.620	-0.287	-1.751	-0.377	-0.707	-1.469	-0.144	0.221	-0.328	-1.927	-0.145	0.368	-1.277	0.441	-0.587	0.776	-0.577
Lysobacter_OAE881	ABIE51_RS03680	ABIE51_RS03680		glucuronate isomerase	0.716	0.850	1.127	1.943	1.551	1.646	1.421	1.377	1.343	0.287	-0.990	-0.682	-0.176	0.895	0.700	-0.132	0.387	0.872	1.222	0.331	-0.544	0.900	1.041	0.355	1.883
Lysobacter_OAE881	ABIE51_RS03685	ABIE51_RS03685		glycosyl hydrolase 115 family protein	-1.062	0.134	-0.455	-0.662	-0.178	-0.882	-0.492	-0.577	-1.578	-1.147	-0.859	-0.061	-1.400	-1.203	-0.385	-0.359	0.681	-0.088	0.684	-1.099	-0.397	-0.318	-0.628	0.752	-0.749
Lysobacter_OAE881	ABIE51_RS03690	ABIE51_RS03690		endo-1,4-beta-xylanase	0.688	0.469	0.692	-1.382	-1.263	-0.826	-1.695	-0.859	-0.324	-0.570	0.952	0.903	-0.781	-2.552	0.970	-0.276	-0.868	-2.371	-0.265	-0.339	-0.284	-1.424	-0.297	0.341	-0.787
Lysobacter_OAE881	ABIE51_RS03695	ABIE51_RS03695		MFS transporter	-1.512	0.011	-0.323	0.688	0.208	0.089	0.221	0.362	-0.546	0.047	-0.946	0.365	-0.667	0.006	0.281	0.330	-0.541	0.261	-0.303	-1.161	-0.174	0.043	-0.908	0.893	0.760
Lysobacter_OAE881	ABIE51_RS03700	ABIE51_RS03700		TonB-dependent receptor	0.884	0.139	0.166	0.265	-0.270	0.916	0.156	0.814	0.698	0.881	-0.916	0.671	-0.394	-1.032	-0.222	0.463	-0.570	-0.197	0.826	-0.095	0.565	-0.460	0.663	-0.704	-0.865
Lysobacter_OAE881	ABIE51_RS03705	ABIE51_RS03705		MFS transporter	-0.210	0.625	-0.290	-0.552	-1.642	0.370	1.319	0.542	0.031	-0.428	1.209	-0.611	0.178	0.465	0.245	-1.228	-0.254	-0.545	-0.370	-0.338	0.760	1.610	0.120	0.396	-0.964
Lysobacter_OAE881	ABIE51_RS03710	ABIE51_RS03710		glycoside hydrolase family 43 protein	-0.689	0.234	-0.363	0.744	-0.477	-0.234	0.198	-0.263	-0.981	0.055	0.760	-2.110	-0.238	0.473	-0.034	-0.453	0.503	0.199	1.117	-0.143	0.023	0.074	-0.961	0.160	-2.083
Lysobacter_OAE881	ABIE51_RS03715	ABIE51_RS03715		aldose epimerase	1.374	-1.663	0.368	0.270	-0.270	-0.552	0.258	-0.128	0.193	0.351	0.164	0.787	1.922	0.763	-1.103	-1.782	-0.384	0.012	-1.381	-1.172	-0.410	-1.100	1.590	-0.238	-0.243
Lysobacter_OAE881	ABIE51_RS03720	ABIE51_RS03720		flagellar motor stator protein MotA	1.115	1.280	-0.199	-0.573	-0.217	-0.308	0.015	-0.198	-0.457	-1.987	0.502	-0.115	-0.561	-0.005	-0.355	-0.833	0.454	-0.190	0.246	0.173	0.527	-0.616	0.390	-1.625	1.105
Lysobacter_OAE881	ABIE51_RS03725	ABIE51_RS03725		flagellar motor protein MotB	0.464	0.048	0.909	-0.966	-0.115	-2.267	0.571	-1.494	-0.605	-0.178	0.708	2.099	0.929	1.084	-0.335	0.305	0.916	-1.456	-0.547	-0.870	-0.051	-0.922	-0.610	-0.305	-0.938
Lysobacter_OAE881	ABIE51_RS03730	ABIE51_RS03730		hypothetical protein	1.224	0.731	0.186	1.576	1.008	0.093	1.182	1.460	1.087	1.864	1.147	1.268	-0.230	0.165	2.107	1.532	-0.163	-0.806	1.636	0.320	0.817	0.639	-0.765	0.099	-0.531
Lysobacter_OAE881	ABIE51_RS03740	ABIE51_RS03740		response regulator transcription factor	1.109	0.007	-0.597	-0.282	-0.653	-1.876	0.263	-2.313	-0.603	-0.182	0.562	-0.619	0.463	0.077	-0.031	-1.032	-0.847	-2.754	0.275	1.490	-0.364	0.322	0.018	-0.424	-0.853
Lysobacter_OAE881	ABIE51_RS03745	ABIE51_RS03745		VOC family protein	-1.609	-1.515	-1.237	0.491	-1.565	-1.199	0.250	1.103	1.066	1.436	0.542	-0.960	-1.155	-2.277	-0.485	-1.749	0.209	0.018	-0.369	0.886	0.506	2.415	0.677	-1.538	2.078
Lysobacter_OAE881	ABIE51_RS03750	ABIE51_RS03750		ligase-associated DNA damage response exonuclease	-0.369	0.291	-0.658	-0.855	-0.040	0.214	1.465	0.644	1.712	1.401	0.856	0.338	0.239	1.273	-0.306	0.214	2.395	1.662	-0.163	2.006	0.292	-0.474	0.757	1.310	-2.067
Lysobacter_OAE881	ABIE51_RS03755	ABIE51_RS03755		ATP-dependent DNA ligase	-1.562	1.134	-0.270	-0.302	0.375	-0.993	-2.484	-0.294	-0.119	-0.751	-0.908	-0.616	-0.176	1.198	-0.274	0.367	0.075	-0.272	-0.189	0.367	-1.221	-0.846	0.333	-0.171	0.907
Lysobacter_OAE881	ABIE51_RS03760	ABIE51_RS03760		hypothetical protein	0.175	-0.739	-0.583	0.254	0.390	1.409	0.188	-0.687	0.903	1.313	2.120	-0.033	0.776	-0.670	0.574	0.094	0.023	0.588	0.542	-0.354	1.221	0.149	-1.401	0.749	-0.453
Lysobacter_OAE881	ABIE51_RS03765	ABIE51_RS03765		lipocalin family protein	-0.287	-0.131	1.269	-2.782	-0.485	-0.797	0.002	0.161	0.639	0.361	-1.558	0.430	-0.952	0.412	0.859	1.336	-1.983	-0.882	-0.191	0.219	-0.154	0.512	0.746	-0.438	0.675
Lysobacter_OAE881	ABIE51_RS03775	ABIE51_RS03775		hypothetical protein	1.099	0.921	0.643	0.777	0.788	0.783	-0.007	0.866	0.209	0.124	1.615	-0.671	-0.893	0.752	1.291	-0.076	0.435	-0.373	0.431	0.345	0.220	0.867	0.447	-0.599	0.211
Lysobacter_OAE881	ABIE51_RS03780	ABIE51_RS03780		phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)	0.434	0.514	-1.102	0.157	0.412	0.429	0.655	-0.242	0.308	-1.104	-0.639	-0.161	-1.593	0.273	-0.893	0.068	-0.963	-1.702	-0.539	-2.886	-0.317	-1.079	0.517	0.284	-0.635
Lysobacter_OAE881	ABIE51_RS03785	ABIE51_RS03785		N-acetylmuramoyl-L-alanine amidase	-0.573	-0.841	-0.660	0.897	-0.970	-0.201	0.617	-0.094	0.891	-0.995	-0.372	-0.013	0.296	-1.131	-1.443	-0.413	-1.556	-0.229	-0.895	0.307	0.152	-0.489	0.288	-0.053	0.597
Lysobacter_OAE881	ABIE51_RS03790	ABIE51_RS03790		APC family permease	-0.976	-0.635	-1.489	-0.367	0.181	-1.636	-0.389	-1.242	-1.000	-0.848	0.332	-0.711	-1.035	-0.329	-0.444	-0.240	-1.240	-0.085	-0.216	-0.079	-0.800	-1.721	0.481	-0.674	-0.229
Lysobacter_OAE881	ABIE51_RS03795	ABIE51_RS03795		porin	-0.716	-1.358	-0.741	-0.323	0.644	0.058	-1.453	-0.201	-1.172	-0.454	-0.571	-0.669	-0.829	-1.005	-0.363	-0.806	-0.539	0.041	-1.190	-0.367	0.232	-0.024	-0.490	-0.932	0.415
