genus_clean,n_otus_gw,mean_gw_prevalence_pct,mean_fold_enrichment_gw,genus_lower,genus_clean_lower,is_nitrifier,mean_n_metal_types
Hydrogenoanaerobacterium,1,1.354679802955665,6.031354904135107,hydrogenoanaerobacterium,hydrogenoanaerobacterium,0,1.0
Hydrogenophaga,14,1.27990851513019,3.7834066145491527,hydrogenophaga,hydrogenophaga,0,1.0909090909090908
Hydrogenovibrio,2,0.12315270935960591,0.432934199050792,hydrogenovibrio,hydrogenovibrio,0,1.0
Hydrotalea,2,0.12315270935960591,0.5193010865430563,hydrotalea,hydrotalea,0,2.0
Hymenobacter,50,0.3423645320197044,1.07866270212342,hymenobacter,hymenobacter,0,1.0
Hyphomonas,7,1.3106966924700916,1.442993301064917,hyphomonas,hyphomonas,0,1.5384615384615383
Idiomarina,7,0.5805770584095707,0.5726453848089992,idiomarina,idiomarina,0,1.0
Iodidimonas,2,0.06157635467980296,1.0972576426964864,iodidimonas,iodidimonas,0,1.0
Janibacter,4,2.955665024630542,0.3349673190272425,janibacter,janibacter,0,1.0
Jannaschia,1,0.3078817733990148,1.8215659722032789,jannaschia,jannaschia,0,2.0
Janthinobacterium,7,3.096410978184377,2.3297222949216017,janthinobacterium,janthinobacterium,0,1.3333333333333333
Jeotgalibaca,2,1.0160098522167489,0.5966004907653698,jeotgalibaca,jeotgalibaca,0,1.6666666666666667
Jeotgalicoccus,3,0.8415435139573071,1.6270581451299417,jeotgalicoccus,jeotgalicoccus,0,1.1666666666666667
Jiangella,6,0.256568144499179,0.7459687467162177,jiangella,jiangella,0,1.0
Kaistella,4,2.139778325123153,0.757543883218726,kaistella,kaistella,0,2.0
Kaistia,2,2.2167487684729066,0.8364242942103595,kaistia,kaistia,0,1.0
Kangiella,6,0.5439244663382594,1.0845770201543197,kangiella,kangiella,0,1.5
Kiloniella,1,0.12315270935960591,0.13758590529284928,kiloniella,kiloniella,0,1.0
Kineosphaera,3,0.2873563218390805,0.7812808831863541,kineosphaera,kineosphaera,0,1.0
Klebsiella,5,0.23399014778325125,5.34591664826593,klebsiella,klebsiella,0,3.533333333333333
Kocuria,10,1.293103448275862,0.9763315623647759,kocuria,kocuria,0,1.2307692307692308
Komagataeibacter,1,0.24630541871921183,0.3728277017674017,komagataeibacter,komagataeibacter,0,1.5
Kordiimonas,6,0.14367816091954022,0.5444160050077801,kordiimonas,kordiimonas,0,1.3333333333333333
Kroppenstedtia,2,0.12315270935960591,0.1144634432500786,kroppenstedtia,kroppenstedtia,0,1.0
Kurthia,4,1.2315270935960592,0.9786980002073289,kurthia,kurthia,0,1.0
Kytococcus,1,1.1083743842364533,0.9340348065812621,kytococcus,kytococcus,0,1.0
Labrys,6,1.6830870279146142,0.4326452314543015,labrys,labrys,0,1.0
Lachnoanaerobaculum,3,0.3078817733990148,6.545892816695225,lachnoanaerobaculum,lachnoanaerobaculum,0,1.0
Lachnoclostridium,15,0.3448275862068966,4.575021113124491,lachnoclostridium,lachnoclostridium,0,1.0
Lachnotalea,4,0.4002463054187192,4.634463479718859,lachnotalea,lachnotalea,0,1.0
Lacibacter,3,9.79064039408867,1.8152260393534965,lacibacter,lacibacter,0,1.0
Lacrimispora,10,1.4408866995073892,1.1766300176148707,lacrimispora,lacrimispora,0,1.0769230769230769
Lacticaseibacillus,4,0.41564039408866993,2.082182432834156,lacticaseibacillus,lacticaseibacillus,0,1.3333333333333333
Lactiplantibacillus,2,0.646551724137931,0.8855629495738542,lactiplantibacillus,lactiplantibacillus,0,1.6666666666666667
Lactococcus,11,0.7109270040304523,0.7988252542269286,lactococcus,lactococcus,0,1.4285714285714286
Lamprocystis,1,0.06157635467980296,0.1508358800569702,lamprocystis,lamprocystis,0,1.0
Lapidilactobacillus,1,0.12315270935960591,0.19624383168798948,lapidilactobacillus,lapidilactobacillus,0,2.0
Laribacter,2,1.66256157635468,0.7334428522145514,laribacter,laribacter,0,1.5
Latilactobacillus,1,0.5541871921182266,0.3590900314585724,latilactobacillus,latilactobacillus,0,1.0
Lautropia,3,1.7857142857142858,1.9236665645822295,lautropia,lautropia,0,1.0
Leadbetterella,6,0.24630541871921183,2.5072697100345818,leadbetterella,leadbetterella,0,1.0
Lederbergia,8,0.13854679802955666,0.4073509008649015,lederbergia,lederbergia,0,2.0
Leeuwenhoekiella,4,0.3694581280788177,0.5073315012216854,leeuwenhoekiella,leeuwenhoekiella,0,1.0
Legionella,93,0.8607447428359553,2.149110491069274,legionella,legionella,0,1.0909090909090908
Leifsonia,2,0.5541871921182266,1.476421198055735,leifsonia,leifsonia,0,1.0
Leisingera,2,0.6773399014778325,0.36971623968367695,leisingera,leisingera,0,1.3333333333333333
Lentilactobacillus,3,1.0673234811165846,0.7867722068173392,lentilactobacillus,lentilactobacillus,0,1.1
Lentimicrobium,6,2.7811986863711002,1.8552678847640813,lentimicrobium,lentimicrobium,0,1.0
Lentzea,1,3.8177339901477834,0.3268776387997172,lentzea,lentzea,0,1.0
Leptospira,5,3.1403940886699506,2.4608695607992357,leptospira,leptospira,0,1.1666666666666667
Leptospirillum,4,0.18472906403940886,1.4689900929116797,leptospirillum,leptospirillum,0,2.0
Leucobacter,16,0.500307881773399,4.252622634595465,leucobacter,leucobacter,0,1.0
Leuconostoc,4,0.12315270935960591,0.8124683202105947,leuconostoc,leuconostoc,0,1.25
Lewinella,7,0.3430682617874736,0.9125737668718231,lewinella,lewinella,0,1.0
Ligilactobacillus,6,1.1802134646962232,1.1107880521886455,ligilactobacillus,ligilactobacillus,0,1.0
Limimaricola,3,0.4720853858784893,0.34519070410657143,limimaricola,limimaricola,0,2.0
Limnobacter,5,4.889162561576354,1.7837245896022587,limnobacter,limnobacter,0,2.0
Limnobaculum,1,0.6773399014778325,1.46925770967676,limnobaculum,limnobaculum,0,1.0
Limnohabitans,1,6.711822660098522,1.95680874674624,limnohabitans,limnohabitans,0,1.0
Limosilactobacillus,12,0.8928571428571428,1.625986863526295,limosilactobacillus,limosilactobacillus,0,1.0
Liquorilactobacillus,4,0.5695812807881774,1.973969015955026,liquorilactobacillus,liquorilactobacillus,0,1.0
Listeria,1,0.49261083743842365,0.4148997133589235,listeria,listeria,0,2.375
Loigolactobacillus,1,0.18472906403940886,0.24130533087533387,loigolactobacillus,loigolactobacillus,0,1.0
Longimicrobium,1,0.18472906403940886,0.47305950963255766,longimicrobium,longimicrobium,0,1.0
Luminiphilus,5,0.38177339901477836,0.11594399227266014,luminiphilus,luminiphilus,0,1.0
Luteibacter,2,2.894088669950739,0.38704643005990563,luteibacter,luteibacter,0,1.1666666666666667
Luteolibacter,27,0.729793833242109,0.5185987378434019,luteolibacter,luteolibacter,0,1.0
Lutibacter,4,0.5849753694581281,1.096318888789157,lutibacter,lutibacter,0,1.0
Lysinibacillus,11,0.733318405732199,0.43623470278852056,lysinibacillus,lysinibacillus,0,1.5625
Lysobacter,44,2.1901589789520823,1.2232626926029542,lysobacter,lysobacter,0,1.2307692307692308
Macellibacteroides,4,0.13854679802955666,3.0341436907957284,macellibacteroides,macellibacteroides,0,1.0
Macrococcus,1,0.43103448275862066,0.4917699756861078,macrococcus,macrococcus,0,1.0
Magnetospirillum,12,4.04351395730706,2.6633375354151423,magnetospirillum,magnetospirillum,0,1.4
Malikia,3,1.990968801313629,3.0373233108414106,malikia,malikia,0,1.0
Mameliella,1,0.7389162561576355,3.2491553677770915,mameliella,mameliella,0,2.0
Maribacter,11,0.17913121361397225,0.2814563390430708,maribacter,maribacter,0,1.25
Maricaulis,4,0.21551724137931033,0.21662108872818214,maricaulis,maricaulis,0,1.6666666666666667
Mariniblastus,5,0.06157635467980296,0.03762275168006181,mariniblastus,mariniblastus,0,1.0
Marinicaulis,1,0.24630541871921183,1.060855259117017,marinicaulis,marinicaulis,0,1.5
Marinicella,4,0.4618226600985222,0.6821996562932924,marinicella,marinicella,0,1.0
Marinilabilia,3,0.26683087027914615,2.6680498708688574,marinilabilia,marinilabilia,0,1.0
Marinimicrobium,4,0.1539408866995074,1.3958869379763994,marinimicrobium,marinimicrobium,0,2.0
Mariniradius,2,1.5394088669950738,2.0544100046240086,mariniradius,mariniradius,0,1.0
Marinobacter,17,0.4455230368009273,1.1569666176179947,marinobacter,marinobacter,0,1.8461538461538465
Marinobacterium,12,0.256568144499179,0.5910356431065947,marinobacterium,marinobacterium,0,1.3333333333333333
Marinomonas,18,0.12999452654625068,0.472689072492473,marinomonas,marinomonas,0,1.5
Marinoscillum,2,0.18472906403940886,0.7708963553319879,marinoscillum,marinoscillum,0,1.0
Marinovum,1,2.0320197044334973,1.2383904423556478,marinovum,marinovum,0,2.0
Maritimibacter,4,0.06157635467980296,0.15039712294065835,maritimibacter,maritimibacter,0,2.0
Marivita,1,0.3694581280788177,0.17159965112059028,marivita,marivita,0,2.0
Marixanthomonas,1,0.06157635467980296,0.06366978455321556,marixanthomonas,marixanthomonas,0,1.0
Massilibacteroides,1,0.06157635467980296,0.7443792724270347,massilibacteroides,massilibacteroides,0,1.0
Megamonas,3,1.2725779967159276,0.8356819311259721,megamonas,megamonas,0,1.0
Megasphaera,15,0.37766830870279144,0.8705388145670138,megasphaera,megasphaera,0,1.0
Meiothermus,7,1.2931034482758619,1.5371531423100222,meiothermus,meiothermus,0,1.25
Melaminivora,3,0.10262725779967159,0.9282937109511314,melaminivora,melaminivora,0,2.0
Mesobacillus,8,0.29248768472906406,0.798364741334773,mesobacillus,mesobacillus,0,1.3333333333333333
Mesonia,3,0.2257799671592775,0.31691329419859227,mesonia,mesonia,0,1.0
Mesorhizobium,18,2.6956759715380403,1.3081221105804508,mesorhizobium,mesorhizobium,0,1.2352941176470589
Metabacillus,8,0.31557881773399016,0.27960860150145866,metabacillus,metabacillus,0,2.0
Metallibacterium,2,2.2167487684729066,2.054559678127717,metallibacterium,metallibacterium,0,1.0
Methanosarcina,9,0.30103995621237,1.8576640965266789,methanosarcina,methanosarcina,0,1.0
Methylacidiphilum,2,0.12315270935960591,0.7390290909711669,methylacidiphilum,methylacidiphilum,0,1.0
Methylobacillus,14,2.1727656579873327,1.5626615610221397,methylobacillus,methylobacillus,0,1.0
Methylobacter,18,0.8825944170771757,3.766216168370024,methylobacter,methylobacter,0,2.0
Methylobacterium,23,2.7923538230884555,1.2821879195263828,methylobacterium,methylobacterium,0,1.4
Methylocaldum,5,0.6773399014778325,2.0571376797526,methylocaldum,methylocaldum,0,2.0
Methylocella,4,1.5394088669950738,1.0252204412084605,methylocella,methylocella,0,1.0
Methylococcus,2,3.848522167487685,4.5349319950169455,methylococcus,methylococcus,0,2.0
Methylocystis,11,6.140841916703986,3.0745077143193313,methylocystis,methylocystis,0,1.6363636363636365
Methylohalobius,2,0.43103448275862066,3.2119262623569025,methylohalobius,methylohalobius,0,1.5
Methylomicrobium,4,1.0467980295566504,9.346933119383424,methylomicrobium,methylomicrobium,0,1.0
Methylomonas,8,3.0249384236453203,11.757874959881223,methylomonas,methylomonas,0,1.625
Methylophaga,10,0.21551724137931033,3.7939530690783334,methylophaga,methylophaga,0,1.3333333333333333
Methylosinus,1,1.1083743842364533,0.741456227351433,methylosinus,methylosinus,0,1.6666666666666667
Methylotenera,19,2.8454757583614207,1.1624940993132826,methylotenera,methylotenera,0,1.2
Methylotuvimicrobium,3,1.5394088669950738,2.0589438767945984,methylotuvimicrobium,methylotuvimicrobium,0,1.0
Methyloversatilis,2,12.438423645320198,2.664700041505043,methyloversatilis,methyloversatilis,0,2.0
Methylovulum,2,1.169950738916256,2.802008390487785,methylovulum,methylovulum,0,1.5
Microbacterium,15,2.1018062397372743,2.34172166863837,microbacterium,microbacterium,0,1.0
Microbulbifer,6,0.07183908045977012,1.0726174691757613,microbulbifer,microbulbifer,0,1.0
Micrococcus,8,1.4008620689655173,5.370531541696007,micrococcus,micrococcus,0,1.0
Micromonospora,10,1.1945812807881775,0.5554672114504097,micromonospora,micromonospora,0,1.0
Microvirga,22,1.018808777429467,0.687137962683945,microvirga,microvirga,0,1.0
Microvirgula,2,2.647783251231527,3.622461695319335,microvirgula,microvirgula,0,1.0
Miniimonas,2,0.06157635467980296,0.6613750207369481,miniimonas,miniimonas,0,2.0
Mitsuokella,1,1.1083743842364533,0.7342323151149345,mitsuokella,mitsuokella,0,1.0
Mobilitalea,4,0.09236453201970443,1.1633525631999904,mobilitalea,mobilitalea,0,1.0
Modestobacter,1,0.06157635467980296,0.09419374389340628,modestobacter,modestobacter,0,1.0
Moraxella,21,1.9968332160450388,4.239516747073945,moraxella,moraxella,0,1.0
Morganella,4,0.6003694581280787,1.1890134196019515,morganella,morganella,0,2.25
Moritella,3,0.06157635467980296,0.4887415580959599,moritella,moritella,0,1.0
Mucilaginibacter,38,0.560668913663469,1.0200500928627663,mucilaginibacter,mucilaginibacter,0,1.0555555555555556
Muricauda,4,0.16933497536945813,0.33254757190957457,muricauda,muricauda,0,1.0
Mycobacterium,9,2.5793650793650795,1.710016559556537,mycobacterium,mycobacterium,0,1.1973684210526316
Nakamurella,8,2.4322660098522166,1.1204386778323592,nakamurella,nakamurella,0,1.0
Natrinema,2,0.06157635467980296,1.4491175903841653,natrinema,natrinema,0,1.3333333333333333
Negativicoccus,1,0.7389162561576355,1.7569712962216248,negativicoccus,negativicoccus,0,1.0
Neisseria,15,0.40229885057471265,5.07271891224596,neisseria,neisseria,0,1.0
Neobacillus,9,0.5405035577449371,0.5208595993122768,neobacillus,neobacillus,0,1.0
Neorhizobium,4,0.27709359605911327,1.0130208576279915,neorhizobium,neorhizobium,0,1.0
Neptunomonas,5,0.08620689655172413,0.07475526082230717,neptunomonas,neptunomonas,0,1.0
Nesterenkonia,6,0.2873563218390805,0.9996929685794905,nesterenkonia,nesterenkonia,0,1.0
Nevskia,10,3.0972906403940885,3.527848894523178,nevskia,nevskia,0,1.0
Niastella,7,1.2139338494018297,0.4099160100715907,niastella,niastella,0,1.0
Nitratireductor,4,0.46182266009852213,0.418636742770636,nitratireductor,nitratireductor,0,1.5
Nitrosococcus,1,0.24630541871921183,1.62809074798105,nitrosococcus,nitrosococcus,0,2.0
Nitrosomonas,17,2.2602144305998264,2.524812159644063,nitrosomonas,nitrosomonas,1,1.52
Nitrososphaera,39,0.7373373752684098,0.9988399494425346,nitrososphaera,nitrososphaera,1,1.0
Nitrosospira,3,7.060755336617405,2.661509017330695,nitrosospira,nitrosospira,1,1.0
Nitrospirillum,3,2.6272577996715927,4.312598584622987,nitrospirillum,nitrospirillum,0,1.0
Niveibacterium,1,0.3078817733990148,0.9569890784723761,niveibacterium,niveibacterium,0,1.5
Nocardia,14,1.741731175228712,0.4182564415162348,nocardia,nocardia,0,1.2
Nocardioides,131,1.5135561989997368,1.2009192449636938,nocardioides,nocardioides,0,1.0
Nocardiopsis,1,0.12315270935960591,0.6185957414848551,nocardiopsis,nocardiopsis,0,1.0
Nodularia,1,0.06157635467980296,0.08107649068119109,nodularia,nodularia,0,1.0
Noviherbaspirillum,19,1.0856883588281048,1.356814223222604,noviherbaspirillum,noviherbaspirillum,0,3.0
Novosphingobium,40,2.0551108374384235,1.435812942700132,novosphingobium,novosphingobium,0,1.4193548387096775
Oceanicaulis,2,0.8620689655172413,0.5320401325588635,oceanicaulis,oceanicaulis,0,1.0
Oceanicella,6,0.1539408866995074,0.9789752898142123,oceanicella,oceanicella,0,2.0
Oceanisphaera,4,0.10775862068965518,0.3187323879196779,oceanisphaera,oceanisphaera,0,2.0
Oceanobacillus,18,0.23604269293924465,0.9465948103960886,oceanobacillus,oceanobacillus,0,1.6666666666666667
Ochrobactrum,7,1.2315270935960592,1.7668285146270628,ochrobactrum,ochrobactrum,0,1.5
Octadecabacter,2,0.49261083743842365,0.16621657457152117,octadecabacter,octadecabacter,0,1.5
Ohtaekwangia,6,0.9749589490968803,0.6111355622150548,ohtaekwangia,ohtaekwangia,0,1.0
Oleibacter,2,0.12315270935960591,0.08188641286505614,oleibacter,oleibacter,0,1.0
Oligella,1,1.1699507389162562,1.7565546290499838,oligella,oligella,0,1.0
Olleya,1,0.24630541871921183,0.17131171531682687,olleya,olleya,0,1.0
Opitutus,32,1.1122229064039408,1.262362143491254,opitutus,opitutus,0,1.0
Orenia,2,0.18472906403940886,0.5219130975110746,orenia,orenia,0,1.0
Oribacterium,1,0.06157635467980296,0.4265364858228309,oribacterium,oribacterium,0,1.0
Ornithinimicrobium,6,2.185960591133005,1.556401336706963,ornithinimicrobium,ornithinimicrobium,0,1.0
Ornithobacterium,1,0.06157635467980296,1.4417788870563584,ornithobacterium,ornithobacterium,0,1.0
Oryzomicrobium,2,0.43103448275862066,0.6125410707672427,oryzomicrobium,oryzomicrobium,0,1.0
Ottowia,13,1.070481242895036,1.7711647279010128,ottowia,ottowia,0,1.8571428571428568
Owenweeksia,1,0.5541871921182266,0.5853330526498862,owenweeksia,owenweeksia,0,1.0
Pacificimonas,4,0.21551724137931033,0.8366168417878498,pacificimonas,pacificimonas,0,1.0
Paenarthrobacter,3,0.18472906403940884,0.8132206124489475,paenarthrobacter,paenarthrobacter,0,1.0
Paenibacillus,143,0.48485996761858835,0.9693299389554674,paenibacillus,paenibacillus,0,1.3
Paeniglutamicibacter,3,3.304597701149426,0.5818964454030541,paeniglutamicibacter,paeniglutamicibacter,0,1.0
Paludibacter,19,0.871791547835105,2.828762749954629,paludibacter,paludibacter,0,1.0
Paludibacterium,6,1.0878489326765188,2.741506056911136,paludibacterium,paludibacterium,0,1.0
Pandoraea,2,4.864532019704434,2.827122487496569,pandoraea,pandoraea,0,1.8333333333333333
Pantoea,10,0.1724137931034483,1.103236854684358,pantoea,pantoea,0,1.8214285714285716
Parabacteroides,11,0.7501119570085087,1.5176028627728761,parabacteroides,parabacteroides,0,1.25
Paraburkholderia,20,1.45935960591133,0.6194396190842275,paraburkholderia,paraburkholderia,0,1.4848484848484849
Paracandidimonas,1,0.12315270935960591,0.859511624153394,paracandidimonas,paracandidimonas,0,2.0
Paracoccus,33,0.929243170622481,1.7070249456439528,paracoccus,paracoccus,0,1.75
Paraglaciecola,4,0.06157635467980296,0.08324513846817302,paraglaciecola,paraglaciecola,0,1.0
Parapedobacter,6,0.20525451559934318,0.7951254000727107,parapedobacter,parapedobacter,0,1.0
Pararheinheimera,5,10.997536945812808,3.1087539738296095,pararheinheimera,pararheinheimera,0,1.3333333333333333
Pararhizobium,3,0.2257799671592775,0.5425717404910899,pararhizobium,pararhizobium,0,1.3333333333333333
Parasutterella,6,1.1288998357963875,0.7409772341740015,parasutterella,parasutterella,0,2.0
Parvibaculum,8,1.4316502463054188,4.187526359093425,parvibaculum,parvibaculum,0,2.0
Paucilactobacillus,2,0.12315270935960591,0.11883513785882528,paucilactobacillus,paucilactobacillus,0,1.3333333333333333
Pectinatus,2,0.06157635467980296,0.8289032145525755,pectinatus,pectinatus,0,1.0
Pectobacterium,2,1.8472906403940887,2.026091238628058,pectobacterium,pectobacterium,0,1.3636363636363635
Pediococcus,2,0.2463054187192118,1.774879585644469,pediococcus,pediococcus,0,1.0
Pedobacter,32,1.4316502463054188,1.023258656343025,pedobacter,pedobacter,0,1.0625
Pelagibacterium,8,0.2693965517241379,0.7505980939116326,pelagibacterium,pelagibacterium,0,1.6666666666666667
Pelobium,1,0.3078817733990148,1.518445220452605,pelobium,pelobium,0,1.0
Pelomonas,4,2.8479064039408866,0.9369136986298914,pelomonas,pelomonas,0,1.0
Pelosinus,2,11.083743842364532,1.1424067545938736,pelosinus,pelosinus,0,1.0
Peribacillus,7,1.0643912737508796,2.292683726401852,peribacillus,peribacillus,0,1.8
Permianibacter,2,1.2315270935960592,1.8972061448579998,permianibacter,permianibacter,0,2.0
Petrimonas,4,0.2616995073891626,0.4253357860367401,petrimonas,petrimonas,0,1.0
Petrocella,3,0.26683087027914615,1.8150050920952818,petrocella,petrocella,0,1.0
Phaeobacter,2,0.09236453201970443,0.07604447767432061,phaeobacter,phaeobacter,0,2.0
Phaeodactylibacter,1,0.3694581280788177,0.377293533266917,phaeodactylibacter,phaeodactylibacter,0,1.0
Phascolarctobacterium,9,0.5952380952380952,0.8243195895102089,phascolarctobacterium,phascolarctobacterium,0,1.0
Phenylobacterium,21,7.377433732113535,0.995835846519922,phenylobacterium,phenylobacterium,0,1.1428571428571428
Photobacterium,9,0.9168035030103996,1.3741210821832204,photobacterium,photobacterium,0,1.5
Phyllobacterium,3,2.606732348111658,1.8017968019144563,phyllobacterium,phyllobacterium,0,1.0
Pigmentiphaga,5,1.5763546798029557,0.9537666769633146,pigmentiphaga,pigmentiphaga,0,1.3333333333333333
Pirellula,1,0.49261083743842365,0.9710564557226494,pirellula,pirellula,0,1.0
Planktosalinus,3,1.0467980295566501,5.0998653051450935,planktosalinus,planktosalinus,0,1.0
Planktotalea,1,0.12315270935960591,0.24122142390976653,planktotalea,planktotalea,0,2.0
Planobacterium,2,0.24630541871921183,1.5227139203129179,planobacterium,planobacterium,0,1.0
Planococcus,5,0.07389162561576354,0.9501870053465733,planococcus,planococcus,0,1.4375
Pleomorphomonas,3,0.06157635467980296,0.47082516906755667,pleomorphomonas,pleomorphomonas,0,1.0
Polaromonas,12,3.7048440065681447,2.1967951100366157,polaromonas,polaromonas,0,1.0
Polycyclovorans,4,0.5695812807881774,1.5780659604593918,polycyclovorans,polycyclovorans,0,1.0
Polynucleobacter,8,0.7850985221674878,0.5607700407273233,polynucleobacter,polynucleobacter,0,1.0
Pontibacillus,1,0.3078817733990148,1.1779309665963023,pontibacillus,pontibacillus,0,1.0
Pontibacter,22,0.21551724137931033,1.6694539421454622,pontibacter,pontibacter,0,1.0
Ponticaulis,1,0.06157635467980296,0.038901210499877444,ponticaulis,ponticaulis,0,1.0
Porphyromonas,8,0.3232758620689655,0.9168613352119301,porphyromonas,porphyromonas,0,1.0
Porticoccus,5,0.09852216748768473,0.25875682163255515,porticoccus,porticoccus,0,1.0
Poseidonibacter,8,0.11545566502463055,0.3267377208790577,poseidonibacter,poseidonibacter,0,1.0
Povalibacter,9,6.280788177339902,0.5861032503175756,povalibacter,povalibacter,0,1.0
Pragia,1,0.49261083743842365,4.861813045175197,pragia,pragia,0,1.0
Prevotella,67,0.28582457172266745,2.5494655716608023,prevotella,prevotella,0,1.0
Priestia,7,0.6157635467980295,0.3757423651732976,priestia,priestia,0,2.2
Propionibacterium,5,0.2832512315270936,1.2408868385259995,propionibacterium,propionibacterium,0,2.0
Propionispora,1,0.12315270935960591,0.4318622291593501,propionispora,propionispora,0,1.0
Propionivibrio,7,6.052076002814919,1.537611330615867,propionivibrio,propionivibrio,0,1.3333333333333333
Prosthecobacter,8,3.117302955665025,0.7303836016121901,prosthecobacter,prosthecobacter,0,2.0
Proteiniphilum,6,1.8678160919540232,2.9697936753179506,proteiniphilum,proteiniphilum,0,1.2857142857142858
Proteus,1,0.3694581280788177,7.509736363091847,proteus,proteus,0,2.083333333333333
Pseudacidovorax,1,0.12315270935960591,0.4653956777670699,pseudacidovorax,pseudacidovorax,0,1.0
Pseudaminobacter,4,0.6619458128078818,1.022684669326603,pseudaminobacter,pseudaminobacter,0,1.0
Pseudidiomarina,8,0.4926108374384236,2.4514746265336744,pseudidiomarina,pseudidiomarina,0,1.0
Pseudoalteromonas,10,0.12931034482758622,0.18421271582702173,pseudoalteromonas,pseudoalteromonas,0,1.2820512820512822
Pseudobacter,4,1.416256157635468,0.17849520178096662,pseudobacter,pseudobacter,0,1.0
Pseudobacteroides,9,0.5199781061850027,1.4665411429289685,pseudobacteroides,pseudobacteroides,0,1.0
Pseudochrobactrum,1,0.06157635467980296,0.4773093310744494,pseudochrobactrum,pseudochrobactrum,0,1.0
Pseudofulvimonas,3,0.14367816091954025,0.29039602385556484,pseudofulvimonas,pseudofulvimonas,0,1.0
Pseudoglutamicibacter,1,0.3078817733990148,0.3292465869012066,pseudoglutamicibacter,pseudoglutamicibacter,0,1.0
Pseudogulbenkiania,2,9.975369458128078,2.693119767808911,pseudogulbenkiania,pseudogulbenkiania,0,1.0
Pseudolabrys,23,3.0520454058684945,0.6958984625958173,pseudolabrys,pseudolabrys,0,1.0
Pseudomonas,159,1.344997986182111,5.096734019689851,pseudomonas,pseudomonas,0,2.125
Pseudonocardia,41,0.5391685690255917,0.7691412953718916,pseudonocardia,pseudonocardia,0,1.0
Pseudooceanicola,2,0.18472906403940886,0.29692414837231385,pseudooceanicola,pseudooceanicola,0,1.75
Pseudoxanthomonas,8,3.22506157635468,1.2363246589308456,pseudoxanthomonas,pseudoxanthomonas,0,1.7142857142857142
Psychrobacillus,2,0.49261083743842365,1.1075215439246169,psychrobacillus,psychrobacillus,0,2.0
Psychrobacter,7,1.2139338494018297,0.7376085346855313,psychrobacter,psychrobacter,0,1.0
Psychromonas,4,0.1539408866995074,0.17895296766291913,psychromonas,psychromonas,0,1.0
Puia,8,0.500307881773399,0.2305950567324686,puia,puia,0,1.0
Qipengyuania,7,1.3019000703729768,1.069265628068243,qipengyuania,qipengyuania,0,1.181818181818182
Quasibacillus,1,0.49261083743842365,0.26280346734621307,quasibacillus,quasibacillus,0,2.0
Quisquiliibacterium,9,2.6683087027914616,1.0145387031880806,quisquiliibacterium,quisquiliibacterium,0,1.0
Rahnella,1,0.12315270935960591,1.087746025756089,rahnella,rahnella,0,1.2222222222222223
Ralstonia,3,4.577175697865353,1.7982430729613992,ralstonia,ralstonia,0,2.111111111111111
Ramlibacter,15,2.4876847290640396,1.402990009898163,ramlibacter,ramlibacter,0,1.0
Rectinema,10,0.8066502463054187,9.95534955988584,rectinema,rectinema,0,1.0
Rheinheimera,7,3.4130893736805064,2.9567559710668405,rheinheimera,rheinheimera,0,1.6666666666666667
Rhizobium,16,1.943503694581281,1.0699590074139391,rhizobium,rhizobium,0,1.0980392156862746
Rhizomicrobium,5,6.945812807881774,2.2286342137175748,rhizomicrobium,rhizomicrobium,0,1.1428571428571428
Rhodanobacter,10,1.7672413793103448,0.8827788075858406,rhodanobacter,rhodanobacter,0,1.625
Rhodobacter,14,3.5758268824771284,0.9930735761099093,rhodobacter,rhodobacter,0,1.0
Rhodobaculum,3,0.5952380952380952,4.10531777082421,rhodobaculum,rhodobaculum,0,1.0
Rhodococcus,12,1.5496715927750409,1.9203707711112574,rhodococcus,rhodococcus,0,1.4137931034482758
Rhodoferax,12,2.1808292282430215,4.092362090134963,rhodoferax,rhodoferax,0,1.5
Rhodomicrobium,3,0.20525451559934318,0.545018665397999,rhodomicrobium,rhodomicrobium,0,1.0
Rhodopirellula,5,0.11083743842364532,0.17648828454546323,rhodopirellula,rhodopirellula,0,1.0
Rhodopseudomonas,8,10.367918719211824,1.283738984690032,rhodopseudomonas,rhodopseudomonas,0,2.0
Rhodospirillum,4,0.0769704433497537,0.48958058735285853,rhodospirillum,rhodospirillum,0,1.0
Rhodovulum,1,0.18472906403940886,0.887402125163369,rhodovulum,rhodovulum,0,2.0
Rivicola,2,0.9852216748768473,1.0759875333511781,rivicola,rivicola,0,1.0
Robertkochia,2,0.3078817733990148,0.24745667777726357,robertkochia,robertkochia,0,1.0
Robinsoniella,2,0.18472906403940886,1.1216459162402685,robinsoniella,robinsoniella,0,1.0
Roseburia,31,0.20260607023677102,5.174064134507952,roseburia,roseburia,0,1.0
Roseiarcus,8,0.9005541871921182,0.827148547467026,roseiarcus,roseiarcus,0,1.0
Roseiflexus,4,0.2463054187192118,1.2625313769714523,roseiflexus,roseiflexus,0,1.0
Roseinatronobacter,1,0.3078817733990148,0.6588799027174145,roseinatronobacter,roseinatronobacter,0,3.0
Roseivivax,4,0.18472906403940886,0.6746649735624002,roseivivax,roseivivax,0,2.0
Roseomonas,39,0.775230516609827,0.9540545789105701,roseomonas,roseomonas,0,1.0
Roseovarius,6,0.24630541871921183,0.31290965496026435,roseovarius,roseovarius,0,2.0
