genus_lower,biome_H_std,ko_per_mb_total_z,ko_per_mb_tier1_z,ko_per_mb_tier2_z,abr_per_mb_z
halorussus,0.404791721830902,-0.9989256518927881,-1.368420127437107,-0.9366735037746491,-0.2582805125838608
haloterrigena,0.34064739335814354,-1.337646265128034,-1.2646498684285916,-0.5919245952238157,-0.2582805125838608
helcococcus,0.13802742214373578,0.2639897629994322,0.9783504437910466,1.0486551338376626,-0.20434696273757516
helicobacter,0.4002994668834214,3.09227547760171,-0.06241190525087278,3.9180315941175072,-0.17312676558493395
hoeflea,0.43143199090223705,-0.28703174129576464,1.1440301800978996,-0.12610752772343636,-0.24050273750307083
holophaga,0.3854270733521546,0.9150671236213548,0.12108543283948113,-0.8426309048693308,-0.24793492652743498
hydrogenophaga,0.6474363151278605,0.12078793949341726,1.4055891027946303,1.1222240673794026,-0.17347624978052525
hydrogenovibrio,0.5494483729958348,3.426919915917174,0.961479551945793,0.26849028892189336,-0.21285660850213023
hymenobacter,0.5694127954602323,-0.8171316446718352,-0.37894672744971303,-0.7163770589678362,-0.1876771217265565
hyphomonas,0.5446954869552572,0.941813915180356,1.8269445728308527,1.9347817064667876,-0.14249508233046057
idiomarina,0.4724012080596585,2.7785142363768807,3.1436786615807653,2.7453824734850354,-0.20493938360054006
intestinibacter,0.3183838003281547,-0.1576268927490739,-0.5836768861899659,0.162202586939491,-0.21296787553117663
jannaschia,0.535950689402728,-0.34172671064002447,-0.40668311830043846,-0.21871786830221715,-0.2538289093367179
janthinobacterium,0.6630495309788808,-0.6665987326201703,1.1745806838078867,0.11807143296607057,0.1357847593288844
jeotgalibaca,0.15010648361207257,0.6704191386912286,1.6545992914610699,0.6603121489933546,-0.06376824974373418
jiangella,0.6899278519838207,-1.4860450346347722,-1.3748625042791582,-1.0380298283993818,-0.22198030746469433
kaistella,0.29802819117204377,0.6630971328166569,0.15840163422774872,0.5881833815743513,-0.04207296550635097
kaistia,0.5326164391548038,-1.0669119624303123,-0.8437625580924842,-0.7666763174150624,-0.24826042527221343
kineococcus,0.5771368920206318,-0.6264558186432015,-1.1049863535232967,-0.003063329671703284,-0.25470787639725045
kineothrix,0.47169726966902426,-1.2771633831069618,-1.0834729992784204,-0.894337178308191,-0.14897733969106974
kingella,0.2569243729222643,2.7017555366241526,0.3152006188980038,-0.17250276583211607,-0.22368743815008638
kitasatospora,0.6188579058207049,-1.4812057900254836,-1.1745639130283505,-0.32290289612997075,-0.16703525289685983
klebsiella,0.519548211020572,0.46581786296518646,8.215600661366908,4.894260814471058,7.856331180655426
kocuria,0.3921469511225786,0.8506888310773395,-0.008362115549166015,2.1901587281944304,-0.05189110843104328
kordiimonas,0.6433319841681281,0.5413097081427206,-0.023773344084598996,-0.38064949126877906,-0.24125080179989963
kribbella,0.5677036627294211,-1.5513679932731497,-1.2490764202103846,-0.8229017586409789,-0.204869983280567
labilithrix,0.61563228275171,-1.3032042102177686,-0.7040874941124339,-1.456347887765173,-0.2503209854384437
labrys,0.5704167829981757,-1.0731640183100226,-0.2956820155183893,-0.30179569964894065,-0.2396658358675438
lachnoclostridium,0.4805607050651348,-0.9535105370662148,-0.4634718972716186,-0.673531996240833,-0.22198178351666195
lachnospira,0.37271362941766256,-1.088325821798513,-0.5544512109551867,-0.7842649798870504,0.05053742544330896
lacrimispora,0.4263040086381853,-1.0295099787224193,-0.7208758398886715,-1.0450962095265048,0.0990245078791853
lacticaseibacillus,0.30031985959099766,-1.3815296268190793,-0.7014182427176073,-1.503539644668597,-0.16404339101803506
lactobacillus,0.362405688210446,-0.5203294964489383,-0.8311919887877476,-1.1541201890418025,0.537760763498681
lactococcus,0.21442998337960795,-0.6979228248549193,-0.179951882363401,-1.4603248549538306,0.4081157518911532
lacunisphaera,0.7085621334696649,1.4997172387205275,-0.23425431454820833,-0.19796457554645552,-0.2518933502807165
lautropia,0.46460628154372763,0.5460445668480706,0.49720805099588394,0.9813638197969233,-0.24247735892423883
lawsonella,0.5888779952825025,0.4283402470288398,-1.1560280780582042,-0.20340316228796793,-0.1818884194984013
leadbetterella,0.34146481691751024,-0.66832966411558,-0.43100551770378104,-0.7194406867050971,-0.21294931014230678
lederbergia,0.4888980196336442,-0.574490979804409,0.17948507524660565,1.3842877167332526,-0.16798048199655682
legionella,0.6015223080026484,1.2267430720135177,0.5940513654414916,0.21951067529891924,0.2396352887960773
lentibacillus,0.3990533980370754,-0.4755521996886103,0.12178332685732726,0.6544940784970787,-0.2534290213274721
lentimicrobium,0.3623961855880496,0.050912331022991905,-0.31385645228841025,-0.5719732964077453,-0.1990920076407887
leptospirillum,0.3716102095517318,4.773433465278672,3.213054435469163,0.5081413574197969,-0.24914680027319933
leptotrichia,0.4334175307445059,0.20308606302820978,-0.0939698046249733,0.3369307518158995,-0.22817294973405658
leucobacter,0.5291479386129205,-0.47229604045961315,-0.516659430299302,-0.06310304886211363,-0.13386928172716098
leuconostoc,0.26933624622720614,-0.22537641643621295,-0.21706240175981362,-1.1585427799379275,-0.131042689349263
lewinella,0.5469639437376901,-0.8320978341697232,-0.747138036592065,-1.2322428798035427,-0.25512835833466524
ligilactobacillus,0.34248875165957854,-0.30077576688718916,-0.16707768626815192,-0.9494213935625608,0.32370682305636794
limnobacter,0.3735223318139602,1.8072113223694406,2.7043700726385236,2.1663814772150403,-0.1941643405020517
limosilactobacillus,0.37356021185563504,0.014210241491716515,0.1305686921205643,-0.8708905507836635,0.20700482029589862
listeria,0.5467946602040787,-0.6024287084315672,-0.6884324910670983,0.03403379152417049,1.6311759169291686
loktanella,0.4798692253139512,-0.09900651743141116,-0.455957537898445,0.7009399418612523,-0.2536293861699799
longibaculum,0.34044578129518793,-1.2820221027072478,-0.35460415125594696,-0.7640272445054482,-0.19689551835849195
luminiphilus,0.23859729003109126,1.3971559022309876,0.038485447500908085,0.5318893612808095,-0.21280909242544627
luteolibacter,0.5257651221469992,-0.4923153118973929,-0.7438603238564382,-1.0158648834374664,-0.236086760636192
lutibacter,0.4211960025080475,1.0633497221213855,0.11484586968282677,-0.3343855546880367,-0.25242398884894496
lysinibacillus,0.604339498765706,-0.3979712817616227,-0.5565700924370183,1.3004743466401514,0.3082568310896295
lysobacter,0.6105566107875763,-0.8255046063420742,-0.5636843105990341,-0.3705817345613344,-0.11457070574682834
macellibacteroides,0.6211204220986676,0.6563219527949266,1.132391389727557,-0.30848320931664097,-0.2201539433311327
magnetospirillum,0.4046799247481441,0.44321300550864223,0.4086051255458217,0.17921859513316166,-0.23209952293151878
malaciobacter,0.4898024676537765,1.6994912940648854,-0.36073438788638607,0.7373129728859342,-0.22126466897388442
mangrovimonas,0.5329501305440311,0.7337766761659762,0.045485930338859615,-0.30860055784365203,-0.2582805125838608
maribacter,0.5136777272669578,0.09268120104336318,-0.244726770406006,0.012136081391205401,-0.22626098488375426
maricaulis,0.2176144876220027,0.9205319119598377,1.184463617596571,-0.21656367413834574,-0.2526673417996228
maridesulfovibrio,0.3504229629865326,-0.24103956419830372,-1.0289516807035386,-0.8390589020782906,-0.2582805125838608
mariniblastus,0.39605106453270567,-1.1837883983441857,-1.1008111760778525,-0.9712698475690743,-0.25287375082762836
mariniflexile,0.7079573322596148,0.16275769584460925,-0.33770595355335215,-0.4763725767765868,-0.24885076173497075
marinimicrobium,0.5651487211751884,1.195439802443623,1.6137495376247963,1.6778627756531386,-0.24915811666420246
mariniphaga,0.663701891542575,-0.176961270406345,-0.4288596325518552,-0.637142569343323,-0.25079429563955474
marinobacter,0.5500217658285885,0.47307616536351416,1.033064319321642,0.722037869608959,-0.07753879877742485
marinobacterium,0.5705107105859747,1.2306885567249688,0.5115298010896048,0.4745660087197488,-0.22310555629225684
marinomonas,0.6019998925884007,0.03477440173612445,0.016451659371572794,-0.4638602254788263,-0.19404566076433394
marinoscillum,0.5131439644486703,-0.6336942672206801,0.7573766440796681,0.06554968220465265,-0.25235078670073224
mariprofundus,0.5610428932732567,1.6465170428678362,0.13201190219194886,-0.5191984898488844,-0.2582805125838608
mediterraneibacter,0.3903209873086062,-1.1515055816567878,-0.7447020879139002,-0.5724916080267511,0.4824024765466843
megamonas,0.11680981165669457,-0.31427498173320195,-0.7849510953816053,0.09316504984883,-0.1304477676543775
megasphaera,0.2976073920756542,-0.6500149742924365,-0.5761401733287519,-0.34702609155048536,0.0841532179461798
meiothermus,0.4278178755847498,0.03849696577726284,-0.33044726860201346,2.061609094338182,-0.23551612672451958
mesobacillus,0.5296328760207206,-0.7636122409059674,-0.4855959074828991,1.333907788180024,-0.18610560772282833
mesonia,0.4576076758776529,0.57814268030404,0.40369085643677177,-0.14284538219811993,-0.25325075243804046
mesorhizobium,0.6671616081680284,-1.181499819548866,-0.1285873705128729,-0.6337514357567824,0.1662714792603988
metabacillus,0.5799752788725834,-0.5376440202828301,-0.1952536732864174,0.9579346068984541,-0.07935540652863769
methanobacterium,0.3839775358709839,-0.13315262522948657,-1.2092734697689111,-0.501619745777916,-0.2582805125838608
methanobrevibacter,0.4459872493464726,-1.3683380606716549,-1.5088829228194929,-0.5187953429819987,-0.2494704169854467
methanocella,0.31245916128136625,-0.9407428408685744,-1.253142524961723,-0.8984418965830547,-0.2582805125838608
methanocorpusculum,0.3734852022938417,-0.5305201223181493,-1.1989767890662817,-0.7389906648450666,-0.2582805125838608
methanoculleus,0.6835883101364337,-0.6404840629908328,-1.1087439418067262,-0.9516983968983479,-0.2508382128672758
methanolobus,0.8786909761448739,-0.2633526209532017,-1.1019384320743135,-0.684448639651674,-0.2582805125838608
methanoregula,0.28387878955486845,-0.40310376350528915,-1.0781496190611242,-0.8688790012729789,-0.2582805125838608
methanosarcina,0.3149472121763959,-0.9473892900045819,-1.1441696263220162,-0.6924128766286907,-0.2181054133760708
methanosphaera,0.3814628351878365,-0.477778094297561,-1.111328901465158,-1.1605026203084479,-0.24770785352035973
methanospirillum,0.375260957028355,-0.7024875437254281,-1.2932203382066345,-0.7418856427454301,-0.2582805125838608
methanothrix,0.5643536315619844,-0.3422657080831949,-0.9835187761307139,-0.43844366432827764,-0.2582805125838608
methylobacillus,0.5246072598390912,1.0781065914911057,0.9953224703903885,0.05010595890454275,-0.2112271641683642
methylobacter,0.48971348918373153,0.03382271106355352,0.8836688069808952,-0.71005140270304,-0.24773181395994318
methylobacterium,0.6117575506333053,-0.5200596155526959,0.7196009745307003,0.47726549389598594,-0.015911135455557265
methyloceanibacter,0.7378089663177737,0.8851086023879507,1.0303856747008375,3.4569807248892954,-0.24425235696972614
methylocystis,0.5868253445237883,0.9645952237623563,1.2534661356091936,-0.12551122020639618,-0.1868831424661223
methylomonas,0.22767640387355437,0.6323851939919329,0.9921068815441341,-0.46483353564542823,-0.19837038627666412
methylophaga,0.5721133999697874,1.895700157446571,2.874316880406686,4.004551237543507,-0.20590196145413564
methylotenera,0.5688003266262962,4.4154290098251066,2.7885081548138104,1.6962074175806132,-0.18125279657800905
microbacterium,0.5302310753003445,-0.3874017662688282,-0.6904781738943295,0.7175115015041148,0.8281537894797352
microbulbifer,0.6152095180096994,0.6009459006083981,0.47523106644354934,0.24711014878219728,-0.19642622221926256
micrococcus,0.5824981878867141,1.211614443129799,1.1523384078215015,2.6807319557941884,-0.09184723807264558
microcoleus,0.42928129395094655,-1.4274004160565792,-1.06212223756081,-1.0302336205402596,-0.2162071969876955
micromonospora,0.6688260867640984,-1.4518795525684753,-1.3031456613021801,-0.8536618264746147,0.2747358243853002
microvirga,0.5138089597460048,-1.1983055395212874,-0.6172382754597499,-0.9573500132323455,-0.19905487543205413
mitsuokella,0.32321769993145033,-0.33064363310551315,0.08533335569330044,-0.009374359514456069,-0.15194436343728931
mobilitalea,0.4498793104745588,-0.9185724607479911,-0.7718102138361334,-0.6926427501491401,-0.07182604931360437
moraxella,0.20093625728659448,2.3034747782763367,0.7024237932099358,0.4058766841871413,0.1536876489894406
morganella,0.6371702034490152,0.3429493124724755,0.5493935149073065,-0.11071900399739013,0.5011655884028385
mucilaginibacter,0.48687554898162283,-0.6738765409858652,-0.33068355515852016,-1.0293443220631315,-0.14391963536756394
muricauda,0.28053450764682064,0.28833165554708173,0.22878775686857586,-0.4669970200022179,-0.20121546591924305
mycobacterium,0.5381232664678698,-0.6143071056695785,-0.6486895763097464,0.7902274084118519,2.3369115674468364
mycoplasma,0.33077408898616173,-0.7570366071001918,-0.1295435641033094,-1.8400294149721983,-0.22522417234631223
mycoplasmopsis,0.30657484790200656,-0.5758384196090844,-0.10152867005993578,-1.8400294149721983,-0.2582805125838608
nakamurella,0.6002269284537075,-0.48827212890812616,-0.8996299519328105,-0.3533451540711225,-0.25442532837110826
nannocystis,0.5900712737054904,-1.3857010739911486,-1.0584154391126348,-1.4072241517583366,-0.2549135353544248
natrinema,0.5516843685068475,-0.7289948953734673,-1.0756073947654645,-0.8290277326225249,-0.24960187596421682
natronomonas,0.20853983296950257,-1.0914717715370725,-0.714361329320577,-1.4187572341294261,-0.2517259996846422
neisseria,0.379123708983296,2.114922875384097,1.2972162274920849,1.0120778049364187,1.1785474447153048
neobacillus,0.4981917073175693,-0.7624164333929656,-0.27043587273316766,0.6065757917477621,0.003509303799436937
neptunomonas,0.617948581276807,0.34863646375948737,0.1740442477430835,0.17240615056904998,-0.2539317356750178
nesterenkonia,0.47142534965435035,0.07707377610536846,-0.29654890850100557,1.541788021947337,-0.23489508675431012
nevskia,0.5415517595730027,0.5534952265421046,0.22946961201533814,-0.24821436331857907,-0.24176929922632534
niastella,0.6530054613877312,-1.3133088076568724,-0.7983604653626788,-1.523312843403605,-0.2543383147400067
nitratireductor,0.46272532712434317,-0.634410168326759,0.34774792151981343,0.20511897884057373,-0.20212727510470285
nitrosomonas,0.5731962891649852,1.81666048675132,1.27540161423545,-0.0043879633083932805,-0.024507697181277908
nitrosopumilus,0.5271364902373888,-0.5778512870969617,-1.3057598709652918,-0.2666406477739426,-0.2582805125838608
nitrososphaera,0.6144504208184313,-0.794126573107908,-1.3379438888561273,-0.8021011482030798,-0.2582805125838608
nitrosospira,0.5389558718662503,1.1870095323174041,0.6235534850668683,-0.138413432439057,-0.23710035511945407
nocardia,0.6582685101575604,-1.3091546359227222,-0.867172669027963,-0.3710665188774831,0.5716882658703442
nocardioides,0.6083804081932074,-0.8163532155522434,-0.8142599763783435,0.19259898110539606,0.10777406982272468
nocardiopsis,0.4724233839716921,-1.232045080695308,-0.8030737932081767,-0.4354475439585972,-0.10803642082968205
nonlabens,0.42026911813790413,0.5451851312378577,-0.3727944349534255,0.6331587637328149,-0.2582805125838608
nonomuraea,0.6808467858036384,-1.7398873388181093,-1.2294146084181254,-0.8186764228862701,-0.07329595917984177
nostoc,0.31851831003102204,-1.3858386144586645,-0.9983491184389064,-0.7089913158951773,-0.17671919281984985
noviherbaspirillum,0.6080749474141645,0.03702804945933981,0.3103910758681408,0.7340931547502998,-0.2428765123685876
novosphingobium,0.6466324529472472,-0.008721695203308254,1.3784395264567793,0.7029018000596673,0.10176188636688056
oceanicella,0.6635856546978547,0.6779500855536151,0.6975851656857108,0.4993960127656094,-0.2582805125838608
oceanicoccus,0.43144264216103473,0.3304765912626403,-0.36577222100482143,-0.9515799845576832,-0.2582805125838608
oceanisphaera,0.24351331691543984,1.305617127385853,0.4486137268367412,0.3916552421847958,-0.2582805125838608
oceanobacillus,0.568096904720069,-0.4477303111622301,0.2961570718823439,2.204206967103131,0.12268603759580966
ochrobactrum,0.7265480006884963,-0.7094904211729564,1.7507438954085823,0.7787164269943913,0.1321520982175316
odoribacter,0.14326395773848175,-0.9139090813076634,-0.41676623831767134,-1.3449482097247025,-0.050302298201137706
ohtaekwangia,0.5049666877958766,-0.4741461473867906,-0.33951747358355716,-0.13795806585541553,-0.23356371622479294
olsenella,0.3318811782376583,-0.7728572537459095,-0.8583349663226896,-0.7881251946737446,-0.2582805125838608
opitutus,0.5645630747834159,0.6977263343506664,-0.005937552470152451,-0.975079417733498,-0.2537946353039683
orenia,0.589852433849112,-0.5858953636863464,-0.575336485724792,-0.3715845941876745,-0.24914158439698858
ornithinimicrobium,0.4166637391977389,0.076831166454325,-0.47900747373101016,1.1791515316527592,-0.24418801275146812
oscillibacter,0.31519742769577525,-0.7544843320014321,-0.1272647332034162,-0.7760524481918939,-0.23699645930995764
ottowia,0.5468964010088563,1.053913033578165,1.7264782620798216,1.116068389587245,-0.1542476005253603
oxalobacter,0.6305560193993875,1.1413367551082898,0.15314330609802163,-0.4542030287810451,-0.13250292475578634
paenalcaligenes,0.2986337043862994,0.8538323717727216,0.7323926986895166,0.28076366942029496,-0.2582805125838608
paenarthrobacter,0.5111470771618418,-0.5583643704323301,-0.7945689779372556,-0.01936923950885302,-0.12641163647406725
paenibacillus,0.6241691699155036,-0.9494007639144144,-0.8161161752655587,-0.040996748264445396,0.8248146370145092
paludibacter,0.416944685506041,0.19586420975531618,-0.5996754760150407,-1.1748840996188097,-0.23917485158436094
paludibacterium,0.346544161888557,0.3335923745961998,-0.24351929110050477,0.5615479888206218,-0.24997700251894742
paludisphaera,0.6858661331720506,-1.1121839500776804,-0.8220944570533683,-0.8729391622357564,-0.2561309672561182
pantoea,0.5769662159794652,0.11933041702330509,0.1683191473779607,0.21522148390549137,1.0068939872578484
parabacteroides,0.4338148837227338,-0.6684866125209903,-0.14379633760933477,-1.1605091166316315,0.47954906616354065
paraburkholderia,0.5922001623958121,-1.024230021815158,-0.051126382630142665,0.27368398431583385,0.040349134835045826
paracoccus,0.5628981919456705,-0.05095298613648997,1.1981491253856371,0.24761845635312493,0.00825812576829795
parapedobacter,0.4990652989233099,-0.8936197978987706,-0.4827573291111196,-0.47845687757460614,-0.22196420959727836
parasutterella,0.30456290505440275,0.08807726401939397,0.13657638126466248,-0.6717486018087054,-0.16040375507120633
parvibaculum,0.6342442232467785,0.6297943800775313,0.7315909198109378,0.19522387131253058,-0.23908886933613144
parvimonas,0.33464598470826445,0.7834225798785339,-0.06960044539105797,1.064308657865386,-0.2152441546914584
pasteurella,0.3917367830010304,1.2526990068553279,0.45067107170784426,0.4237124472406192,0.20144925308118905
pedobacter,0.6023852478963232,-0.8133624560825536,-0.46362785980264254,-0.9191684714693189,-0.11249407842305591
pelagibacterium,0.570316636128362,-0.3705168787362598,0.25621466371713103,0.7326994456534303,-0.21638999579618542
pelolinea,0.5485274378870898,-1.4124055260265405,-1.1438493228186657,-1.208368869660851,-0.2582805125838608
pelomonas,0.5752371579670594,0.06156163858487674,0.6790076277737314,0.3316655837871581,-0.24049678194249463
peptacetobacter,0.3816476382029155,-0.9860021890079784,-0.3339783616362876,-0.6242322842514346,-0.1660630059448639
peptoniphilus,0.30615454180346446,-0.8763510020970943,-0.7374220902948478,-1.1021051321334177,-0.2582805125838608
peribacillus,0.6852264566736569,-0.7292581850532264,0.06467330159291283,1.5179966139383103,0.06451308751809506
petrimonas,0.5347842072502783,0.6122571673158858,0.887966953917738,-0.40621974518740367,-0.2113153817105002
phaeobacter,0.5427092179619883,0.11221314412486753,0.5577938930724466,1.2962505384109715,-0.2013507656515247
phascolarctobacterium,0.43682401694202383,-0.500464520241763,0.09954004834391493,-0.855315817348756,-0.1586939061982856
phenylobacterium,0.5472085081101212,0.2601496171754526,0.8545240904949379,0.5606014814570012,-0.049809431350320926
photobacterium,0.32809422670366306,0.19174778630478806,-0.08081268049550826,-0.4136332509164716,-0.05349880463340402
phyllobacterium,0.523764042963373,-0.8745838015450372,-0.011413112157410909,-0.47970810131869257,-0.13347974493752646
pigmentiphaga,0.6410673760810762,-0.28022450560001716,2.287272290048085,-0.40460975530879345,-0.22757196828283127
planococcus,0.46403502429043736,-0.10260113146856802,-0.05216714470466983,1.3084141586795779,-0.04647900329906726
polaribacter,0.43950627210699333,0.3570160200310339,-0.4845395306959036,-0.35008822725802347,-0.24731278903012424
polaromonas,0.632706816841513,0.4125163569606728,0.7592247989585174,0.7100228336124021,-0.23081258602638471
polynucleobacter,0.4824473073431999,2.5856241977523324,3.42221550037318,0.3683756302141934,-0.23188178045369828
pontibacter,0.48692541780825205,-0.3620491076306657,-0.3033249385457257,-0.0623771279440201,-0.23700494743855777
porphyromonas,0.3470850398133121,-0.09758768488273804,-0.21295353019534288,-0.7815905296264174,-0.11651167366768246
porticoccus,0.4757525941402914,3.510086692023379,1.4578138002481675,2.026173868500151,-0.24902609759812555
poseidonibacter,0.5372184944031271,0.5453809965362794,-0.6421660382272533,0.2607592296941695,-0.2469115155347624
povalibacter,0.6461909638153857,-0.4725779583702649,-0.017014386145552306,-0.5908133105196305,-0.2420835354218008
prevotella,0.432888650997155,-1.1316046987625175,-0.2620793068874623,-1.7317723669621836,3.123245289813595
priestia,0.655920079870747,-0.45215334677089575,-0.2447354211263641,2.1515327302675997,-0.04598575582958431
prochlorococcus,0.48966226624866127,-0.26755892249038415,-1.008852672178432,-1.1480629186575309,-0.2582805125838608
propionicimonas,0.5024226784697211,-1.0356485501952295,-1.0609885769954577,-0.08157842419114876,-0.20551579247823312
propionivibrio,0.3644489767820636,1.1117091806911115,0.4122344892112059,2.1086645960595725,-0.23862062179982862
prosthecobacter,0.6216190053675025,-1.0326250150133045,-0.8495748207915552,-0.9588171711353461,-0.22971665053973542
prosthecochloris,0.5407692235555134,1.19461632415666,-0.5375458335844477,0.03574687089525603,-0.2582805125838608
proteiniphilum,0.5570687581796465,0.8572656703329987,0.5383437084244813,-0.4862010122317921,-0.11466219300409056
proteus,0.5746973492063635,0.4201328846075097,0.2543712268960438,0.2946351446449759,1.7149000730816655
providencia,0.5778066973774325,0.21286986847079625,0.7082855943725506,0.14976975684732513,1.6573074496525664
pseudidiomarina,0.5994684417088385,2.7951441118175575,1.8058871516689337,2.2235426241154883,-0.21204167771201554
pseudoalteromonas,0.4338406057655891,0.2729707436850734,0.8300795147586967,0.06453730552815518,0.3664125910615161
pseudobacter,0.6216767219132286,-1.287119891703276,-0.6028350870497206,-1.2688413741577322,-0.2560587545663316
pseudobacteroides,0.32261011831100245,-1.3718979875487984,-1.237574294133625,-1.181751587475311,-0.2557200002192856
pseudoclavibacter,0.504874656451254,-0.729091629954956,-0.9026404559645824,-0.10157255479928293,-0.21003201757971865
pseudodesulfovibrio,0.5538747523403852,0.13187225557632715,-0.3985071448453634,0.21796688139925138,-0.248034091284168
pseudoflavonifractor,0.2897544188243766,-1.226993508075453,-0.47601833147860817,-0.9788936788040743,-0.13267157848719632
pseudofulvimonas,0.6135065227889246,0.5171577676401988,0.040210296710609494,-0.09876054338483047,-0.2385771304797785
pseudolabrys,0.6563530625204167,-0.1404403603572461,0.806195308576103,-0.27251328898004684,-0.22091901316016413
pseudomonas,0.5382095563748913,-0.26907429356849677,3.797129045897947,3.727485205874963,1.182982183287722
pseudonocardia,0.567055804476865,-1.023955013325614,-0.8042072495187416,1.2182783594061992,-0.17976729523162974
pseudooceanicola,0.598075125764088,-0.11477054829114149,-0.14435437661181277,-0.26292942914731,-0.2467332794278614
pseudoxanthomonas,0.6113429131638582,1.0042618569887587,1.1688671233579633,1.0253233645898898,-0.08874481543395449
psychrobacillus,0.6318174703927361,-0.6075565380032197,-0.5217191722399473,1.4757489203097334,-0.18089593964786788
psychrobacter,0.1691360055772341,1.0381121131019928,0.09308674531402383,0.9024673736331598,0.25060006646739885
psychroflexus,0.42545721884149806,0.9003998893077315,-0.16547618947135337,-0.4057678511704683,-0.2582805125838608
psychromonas,0.46503719068880234,0.4880409216213715,0.252099481347403,-0.09391257374840918,-0.25410088500676326
puia,0.586664244448808,-0.7527510482509346,-0.5204308462010282,-1.3558858249442656,-0.2319159923858431
pusillimonas,0.6044314821051983,0.08090096408279789,1.53179462500852,0.04169201167436212,-0.2540980223878154
qipengyuania,0.7033597563022436,0.8359513696605678,2.3276395002388717,4.51639358375035,-0.09238597674561021
quisquiliibacterium,0.586895817582311,0.8560981583035915,1.671234684557372,1.608678705581653,-0.2541529779236016
rahnella,0.44636716896970696,0.1425179339182642,0.21199753725470621,0.01720571984184276,-0.0457858665012393
ralstonia,0.6666269632320503,0.028330860122545126,2.737598483716104,2.0042943055774645,0.0009103520499997887
ramlibacter,0.642509640877232,-0.13631318572304257,0.4246771441615754,0.36523135865360273,-0.2582805125838608
raoultibacter,0.5591194375850399,-0.6150278940717159,-1.1804378539724627,0.18229338770686634,-0.2582805125838608
rectinema,0.49431973521152944,-0.5053220552310573,-0.1431118688971833,-0.8754078784976784,-0.22553489753994518
reichenbachiella,0.6500363102942307,-0.37177022121800307,-0.5303232443149207,-0.5245730972876703,-0.254869346836112
reinekea,0.5295766206205698,1.4468255383366577,1.5945450830876016,1.0290513322363617,-0.2582805125838608
rheinheimera,0.47284856884709137,0.8499465295392395,1.170352515747729,1.271135171860426,-0.20060508839354588
rhizobium,0.6336441561713981,-1.2157594550479716,-0.3068009536144247,-0.9001242570843578,0.8741903026657672
rhizomicrobium,0.5000233661290278,0.9609118753420286,0.6500865745853571,0.6724943441166322,-0.19327870930705726
rhodanobacter,0.6240075981606502,0.9495726116393861,1.575428483812067,0.9604452677651542,0.0018557783183378819
rhodobacter,0.6356128038115301,0.17227859069927448,-0.23581959029528768,0.5217792708319566,-0.2582805125838608
rhodococcus,0.5501789628575118,-1.0190349604297975,-0.6365914522535703,0.45711173197641075,0.4338082509878762
rhodocyclus,0.4063916425017596,0.6423577173865862,0.6711025879720722,0.8024162444560086,-0.2582805125838608
rhodoferax,0.677605497860235,0.4995825963974529,0.5588482813372854,0.4468650128601451,-0.08947544907561371
rhodopila,0.675254811015202,-0.6470315133542607,-0.22403370503862485,-0.5838832567831651,-0.2582805125838608
rhodopirellula,0.548856705860633,-0.9918910747921014,-0.23642262915388979,-0.4402295460254293,-0.24650792685673473
rhodoplanes,0.6121898144272604,-0.6086875303902345,0.46255291322092595,-0.4869536251356468,-0.23722820217408788
rhodopseudomonas,0.6201126948756657,-0.10800907873344362,0.826311524553067,-0.1435214188557301,-0.21626283201438323
rhodovastum,0.5068540115922929,-0.7427000448695609,-0.6368350275483937,-0.3090003328851268,-0.25589840659064217
rhodovulum,0.6415559693323225,-0.08390389856994664,0.08061646690891465,-0.2911644242341171,-0.22523105029287507
rickettsia,0.613751278891231,-0.4426289247816121,-0.5877549956332015,-1.7191822291844778,-0.19247197693041682
robiginitalea,0.5780398810991689,0.2584721860921568,-0.10414637375442273,-0.975236835147084,-0.2582805125838608
rodentibacter,0.33254810933336293,1.4902853806048708,0.5179125208143085,-0.4551187538733253,-0.25109797106222653
romboutsia,0.48637059074386024,0.40304556523701707,-0.33337516076106266,-0.623640390249627,-0.16601811112839981
roseburia,0.33182210768959686,-1.214879629998481,-0.6935343980286377,-0.926284936288071,0.13702601334747005
roseiarcus,0.36479387286547477,-0.6308720580438183,-0.18979648796649193,-0.1858488688666202,-0.24640182531945848
roseiflexus,0.21878801099030315,-0.7841949261794228,-0.9816638325465156,-0.15729749090701495,-0.2582805125838608
roseivirga,0.3893706450801086,0.07544466862271974,-0.054425350336155975,-0.7671502296047538,-0.2582805125838608
roseivivax,0.4216887834821227,-0.502589214387771,-0.2006862425669236,0.7067834629825305,-0.2541813236510165
roseomonas,0.5061003418787824,-0.3237016527694872,1.4013435596483605,1.3030683781721937,-0.2303359390271556
roseovarius,0.5087487412789228,0.1163227166174572,0.5256677896536242,0.6706598485002043,-0.20561069110894195
rothia,0.429005280941731,0.577349584961473,-0.15309281357770532,0.7023694206501047,0.19896945724382448
rubellimicrobium,0.39983771286911896,-0.5165068781900038,-0.4122487124070034,-0.8637488939458815,-0.2582805125838608
rubinisphaera,0.5245625816911058,-0.7422646620107679,-0.758992390538615,-0.7049637671574539,-0.24945035150465306
rubrobacter,0.4514332482949554,-0.34318989832139757,-0.8931386891355153,0.8284431684006494,-0.2582805125838608
