orgId	carbon_source	cpd_id	observed_growth	status	growth_after_gf	n_gapfilled_rxns	gapfilled_rxns
Marino	Sodium succinate dibasic hexahydrate	cpd00036	True	already_grows	3.9003	0	
Marino	Sodium L-Lactate	cpd00159	True	already_grows	3.9003	0	
Marino	D-Fructose	cpd00082	False	already_grows	4.5504	0	
Marino	D-Glucose	cpd00027	False	already_grows	4.8754	0	
Marino	Sodium D-Lactate	cpd00221	True	already_grows	3.2503	0	
Marino	N-Acetyl-D-Glucosamine	cpd00122	False	already_grows	3.2503	0	
Marino	D-Maltose monohydrate	cpd00179	False	already_grows	6.5006	0	
Marino	Glycerol	cpd00100	True	already_grows	3.9003	0	
Marino	a-Ketoglutaric acid disodium salt hydrate	cpd00024	True	already_grows	4.1576	0	
Marino	D-Xylose	cpd00154	False	already_grows	3.2503	0	
Marino	L-Proline	cpd00129	True	already_grows	4.1576	0	
Marino	D-Trehalose dihydrate	cpd00794	True	already_grows	3.2503	0	
Marino	L-Fucose	cpd00751	False	already_grows	3.2503	0	
Marino	Trisodium citrate dihydrate	cpd00137	True	already_grows	4.1576	0	
Marino	Potassium acetate	cpd00029	True	already_grows	3.9003	0	
Marino	L-Rhamnose monohydrate	cpd00396	False	already_grows	3.2503	0	
Marino	D-Sorbitol	cpd00588	False	already_grows	3.2503	0	
Marino	D-Galactose	cpd00108	False	already_grows	3.2503	0	
Marino	D-Cellobiose	cpd00158	False	already_grows	3.2503	0	
Marino	D-Mannose	cpd00138	False	already_grows	4.8754	0	
Marino	D-Gluconic Acid sodium salt	cpd00222	False	already_grows	3.2503	0	
Marino	D-Ribose	cpd00105	False	already_grows	3.2503	0	
Marino	D-Raffinose pentahydrate	cpd30716	False	already_grows	3.2503	0	
Marino	m-Inositol	cpd00121	False	already_grows	3.2503	0	
Marino	L-Glutamic acid monopotassium salt monohydrate	cpd00023	True	already_grows	4.1576	0	
Marino	Sodium Fumarate dibasic	cpd00106	True	already_grows	3.9003	0	
Marino	Sodium propionate	cpd00141	False	already_grows	3.9003	0	
Marino	D-Glucosamine Hydrochloride	cpd00276	False	already_grows	4.8754	0	
Marino	a-Cyclodextrin	cpd24451	False	already_grows	3.2503	0	
Marino	Ethanol	cpd00363	True	already_grows	3.9003	0	
Marino	D-Glucose-6-Phosphate sodium salt	cpd00079	False	already_grows	4.8754	0	
Marino	D-Galacturonic Acid monohydrate	cpd00280	False	already_grows	3.2503	0	
Marino	L-Alanine	cpd00035	False	already_grows	3.9003	0	
Marino	L-Asparagine	cpd00132	False	already_grows	3.2932	0	
Marino	Sodium butyrate	cpd00211	False	already_grows	3.2503	0	
Marino	L-Leucine	cpd00107	False	already_grows	3.5066	0	
Marino	L-Arabinose	cpd00224	False	already_grows	3.2503	0	
MR1	Sodium pyruvate	cpd00020	True	gapfilled	0.8378	7	EX_cpd15378_e0;rxn12376_c0;rxn09310_c0;rxn00467_c0;rxn05464_c0;rxn15949_c0;rxn15947_c0
MR1	Sodium D,L-Lactate	cpd00159	True	gapfilled	4.1889	2	rxn17391_c0;rxn17392_c0
MR1	L-Glutamine	cpd00053	True	already_grows	5.2374	0	
MR1	L-Malic acid disodium salt monohydrate	cpd00130	False	already_grows	5.0267	0	
MR1	Sodium succinate dibasic hexahydrate	cpd00036	False	already_grows	5.0267	0	
MR1	Sodium L-Lactate	cpd00159	True	already_grows	4.1889	0	
MR1	D-Fructose	cpd00082	False	already_grows	5.8645	0	
MR1	D-Glucose	cpd00027	False	already_grows	5.8645	0	
MR1	Sodium D-Lactate	cpd00221	False	already_grows	5.0267	0	
MR1	N-Acetyl-D-Glucosamine	cpd00122	True	already_grows	6.2834	0	
MR1	D-Maltose monohydrate	cpd00179	False	already_grows	4.1889	0	
MR1	Glycerol	cpd00100	False	already_grows	5.0267	0	
MR1	a-Ketoglutaric acid disodium salt hydrate	cpd00024	False	already_grows	5.2374	0	
MR1	D-Xylose	cpd00154	False	already_grows	4.1889	0	
MR1	L-Proline	cpd00129	False	already_grows	5.2374	0	
MR1	D-Trehalose dihydrate	cpd00794	False	already_grows	4.1889	0	
MR1	L-Fucose	cpd00751	False	already_grows	4.1889	0	
MR1	Trisodium citrate dihydrate	cpd00137	False	already_grows	5.4456	0	
MR1	Potassium acetate	cpd00029	False	already_grows	4.6078	0	
MR1	L-Rhamnose monohydrate	cpd00396	False	already_grows	4.1889	0	
MR1	D-Sorbitol	cpd00588	False	already_grows	4.1889	0	
MR1	D-Galactose	cpd00108	False	already_grows	4.1889	0	
MR1	D-Cellobiose	cpd00158	False	already_grows	4.1889	0	
MR1	D-Mannose	cpd00138	False	already_grows	4.1889	0	
MR1	D-Gluconic Acid sodium salt	cpd00222	False	already_grows	4.1889	0	
MR1	D-Ribose	cpd00105	False	already_grows	5.5852	0	
MR1	D-Raffinose pentahydrate	cpd30716	False	already_grows	4.1889	0	
MR1	m-Inositol	cpd00121	False	already_grows	4.1889	0	
MR1	L-Glutamic acid monopotassium salt monohydrate	cpd00023	False	already_grows	5.2374	0	
MR1	Sodium Fumarate dibasic	cpd00106	False	already_grows	5.0267	0	
MR1	Sodium propionate	cpd00141	True	already_grows	4.1889	0	
MR1	D-Glucosamine Hydrochloride	cpd00276	False	already_grows	5.8645	0	
MR1	a-Cyclodextrin	cpd24451	False	already_grows	4.1889	0	
MR1	Ethanol	cpd00363	False	already_grows	4.6078	0	
MR1	D-Glucose-6-Phosphate sodium salt	cpd00079	False	already_grows	5.8645	0	
MR1	D-Galacturonic Acid monohydrate	cpd00280	False	already_grows	4.1889	0	
MR1	L-Alanine	cpd00035	False	already_grows	5.0267	0	
MR1	L-Asparagine	cpd00132	False	already_grows	5.0267	0	
MR1	Sodium butyrate	cpd00211	False	already_grows	4.1889	0	
MR1	L-Leucine	cpd00107	False	already_grows	4.4697	0	
MR1	L-Arabinose	cpd00224	False	already_grows	4.1889	0	
azobra	Sodium pyruvate	cpd00020	True	gapfilled	3.1409	21	rxn00796_c0;rxn03436_c0;rxn00957_c0;rxn02159_c0;rxn10030_c0;rxn00747_c0;rxn00863_c0;rxn09310_c0;rxn12239_c0;rxn00693_c0;rxn02277_c0;rxn02185_c0;rxn00224_c0;rxn02914_c0;rxn16573_c0;rxn15949_c0;rxn41452_c0;rxn15947_c0;rxn30633_c0;rxn20627_c0;rxn16341_c0
azobra	Sodium D,L-Lactate	cpd00159	True	already_grows	3.1409	0	
azobra	L-Glutamine	cpd00053	True	already_grows	3.5057	0	
azobra	L-Malic acid disodium salt monohydrate	cpd00130	True	already_grows	3.3411	0	
azobra	Sodium succinate dibasic hexahydrate	cpd00036	True	already_grows	3.3411	0	
azobra	Sodium L-Lactate	cpd00159	True	already_grows	3.1409	0	
azobra	D-Fructose	cpd00082	True	already_grows	3.8657	0	
azobra	D-Glucose	cpd00027	False	already_grows	3.8657	0	
azobra	Sodium D-Lactate	cpd00221	True	already_grows	3.1409	0	
azobra	N-Acetyl-D-Glucosamine	cpd00122	False	already_grows	4.3489	0	
azobra	D-Maltose monohydrate	cpd00179	False	already_grows	5.3153	0	
azobra	Glycerol	cpd00100	True	already_grows	3.1409	0	
azobra	a-Ketoglutaric acid disodium salt hydrate	cpd00024	True	already_grows	3.5057	0	
azobra	D-Xylose	cpd00154	False	already_grows	2.4161	0	
azobra	L-Proline	cpd00129	True	already_grows	3.5057	0	
azobra	D-Trehalose dihydrate	cpd00794	False	already_grows	5.3153	0	
azobra	L-Fucose	cpd00751	False	already_grows	2.4161	0	
azobra	Trisodium citrate dihydrate	cpd00137	False	already_grows	3.7706	0	
azobra	Potassium acetate	cpd00029	False	already_grows	2.8993	0	
azobra	L-Rhamnose monohydrate	cpd00396	False	already_grows	2.4161	0	
azobra	D-Sorbitol	cpd00588	False	already_grows	2.4161	0	
azobra	D-Galactose	cpd00108	False	already_grows	2.4161	0	
azobra	D-Cellobiose	cpd00158	False	already_grows	5.3153	0	
azobra	D-Mannose	cpd00138	False	already_grows	3.8657	0	
azobra	D-Gluconic Acid sodium salt	cpd00222	True	already_grows	3.6241	0	
azobra	D-Ribose	cpd00105	False	already_grows	2.4161	0	
azobra	D-Raffinose pentahydrate	cpd30716	False	already_grows	2.4161	0	
azobra	m-Inositol	cpd00121	False	already_grows	2.4161	0	
azobra	L-Glutamic acid monopotassium salt monohydrate	cpd00023	False	already_grows	3.5057	0	
azobra	Sodium Fumarate dibasic	cpd00106	False	already_grows	3.3411	0	
azobra	Sodium propionate	cpd00141	False	already_grows	2.4161	0	
azobra	D-Glucosamine Hydrochloride	cpd00276	False	already_grows	3.8657	0	
azobra	a-Cyclodextrin	cpd24451	False	already_grows	2.4161	0	
azobra	Ethanol	cpd00363	True	already_grows	2.8993	0	
azobra	D-Glucose-6-Phosphate sodium salt	cpd00079	False	already_grows	3.8657	0	
azobra	D-Galacturonic Acid monohydrate	cpd00280	False	already_grows	3.8657	0	
azobra	L-Alanine	cpd00035	False	already_grows	3.1409	0	
azobra	L-Asparagine	cpd00132	False	already_grows	2.4638	0	
azobra	Sodium butyrate	cpd00211	True	already_grows	2.4161	0	
azobra	L-Leucine	cpd00107	True	already_grows	2.5796	0	
azobra	L-Arabinose	cpd00224	False	already_grows	2.4161	0	
PV4	Sodium pyruvate	cpd00020	True	gapfilled	0.8378	6	EX_cpd15378_e0;rxn05463_c0;rxn12376_c0;rxn09310_c0;rxn15949_c0;rxn15947_c0
PV4	Sodium D,L-Lactate	cpd00159	True	gapfilled	4.1889	2	rxn17391_c0;rxn17392_c0
PV4	L-Glutamine	cpd00053	True	already_grows	5.2374	0	
PV4	L-Malic acid disodium salt monohydrate	cpd00130	True	already_grows	5.0267	0	
PV4	Sodium succinate dibasic hexahydrate	cpd00036	True	already_grows	5.0267	0	
PV4	Sodium L-Lactate	cpd00159	True	already_grows	4.1889	0	
PV4	D-Fructose	cpd00082	False	already_grows	5.8645	0	
PV4	D-Glucose	cpd00027	False	already_grows	5.8645	0	
PV4	Sodium D-Lactate	cpd00221	False	already_grows	5.0267	0	
PV4	N-Acetyl-D-Glucosamine	cpd00122	True	already_grows	6.2834	0	
PV4	D-Maltose monohydrate	cpd00179	True	already_grows	4.1889	0	
PV4	Glycerol	cpd00100	False	already_grows	5.0267	0	
PV4	a-Ketoglutaric acid disodium salt hydrate	cpd00024	True	already_grows	5.2374	0	
PV4	D-Xylose	cpd00154	False	already_grows	4.1889	0	
PV4	L-Proline	cpd00129	False	already_grows	5.2374	0	
PV4	D-Trehalose dihydrate	cpd00794	False	already_grows	4.1889	0	
PV4	L-Fucose	cpd00751	False	already_grows	4.1889	0	
PV4	Trisodium citrate dihydrate	cpd00137	False	already_grows	5.4456	0	
PV4	Potassium acetate	cpd00029	True	already_grows	4.6078	0	
PV4	L-Rhamnose monohydrate	cpd00396	False	already_grows	4.1889	0	
PV4	D-Sorbitol	cpd00588	False	already_grows	4.1889	0	
PV4	D-Galactose	cpd00108	False	already_grows	5.8645	0	
PV4	D-Cellobiose	cpd00158	False	already_grows	4.1889	0	
PV4	D-Mannose	cpd00138	False	already_grows	4.1889	0	
PV4	D-Gluconic Acid sodium salt	cpd00222	False	already_grows	4.1889	0	
PV4	D-Ribose	cpd00105	False	already_grows	5.5852	0	
PV4	D-Raffinose pentahydrate	cpd30716	False	already_grows	4.1889	0	
PV4	m-Inositol	cpd00121	False	already_grows	4.1889	0	
PV4	L-Glutamic acid monopotassium salt monohydrate	cpd00023	False	already_grows	5.2374	0	
PV4	Sodium Fumarate dibasic	cpd00106	True	already_grows	5.0267	0	
PV4	Sodium propionate	cpd00141	False	already_grows	4.1889	0	
PV4	D-Glucosamine Hydrochloride	cpd00276	False	already_grows	5.8645	0	
PV4	a-Cyclodextrin	cpd24451	False	already_grows	4.1889	0	
PV4	Ethanol	cpd00363	False	already_grows	4.6078	0	
PV4	D-Glucose-6-Phosphate sodium salt	cpd00079	False	already_grows	5.8645	0	
PV4	D-Galacturonic Acid monohydrate	cpd00280	False	already_grows	4.1889	0	
PV4	L-Alanine	cpd00035	False	already_grows	5.0267	0	
PV4	L-Asparagine	cpd00132	False	already_grows	5.0267	0	
PV4	Sodium butyrate	cpd00211	False	already_grows	4.1889	0	
PV4	L-Leucine	cpd00107	False	already_grows	4.4697	0	
PV4	L-Arabinose	cpd00224	False	already_grows	4.1889	0	
Korea	Sodium pyruvate	cpd00020	False	not_observed	0.0	0	
Korea	Sodium D,L-Lactate	cpd00159	False	not_observed	0.0	0	
Korea	L-Glutamine	cpd00053	True	gapfilled	0.7215	13	EX_cpd00048_e0;rxn00958_c0;rxn10213_c0;rxn10204_c0;rxn00656_c0;rxn09310_c0;rxn05153_c0;rxn12239_c0;rxn00704_c0;rxn01790_c0;rxn00520_c0;rxn05464_c0;rxn20627_c0
Korea	L-Malic acid disodium salt monohydrate	cpd00130	False	already_grows	0.6914	0	
Korea	Sodium succinate dibasic hexahydrate	cpd00036	False	already_grows	0.6914	0	
Korea	Sodium L-Lactate	cpd00159	False	already_grows	0.6914	0	
Korea	D-Fructose	cpd00082	True	gapfilled	1.3828	1	rxn01492_c0
Korea	D-Glucose	cpd00027	True	already_grows	1.3828	0	
Korea	Sodium D-Lactate	cpd00221	False	already_grows	0.6914	0	
Korea	N-Acetyl-D-Glucosamine	cpd00122	True	already_grows	2.0665	0	
Korea	D-Maltose monohydrate	cpd00179	True	gapfilled	2.7655	1	rxn00607_c0
Korea	Glycerol	cpd00100	False	already_grows	0.6914	0	
Korea	a-Ketoglutaric acid disodium salt hydrate	cpd00024	False	already_grows	0.7215	0	
Korea	D-Xylose	cpd00154	True	gapfilled	0.7215	2	rxn01753_c0;rxn16048_c0
Korea	L-Proline	cpd00129	False	already_grows	0.7215	0	
Korea	D-Trehalose dihydrate	cpd00794	False	not_observed	0.0	0	
Korea	L-Fucose	cpd00751	False	not_observed	0.0	0	
Korea	Trisodium citrate dihydrate	cpd00137	False	already_grows	0.7215	0	
Korea	Potassium acetate	cpd00029	False	already_grows	0.4176	0	
Korea	L-Rhamnose monohydrate	cpd00396	False	not_observed	0.0	0	
Korea	D-Sorbitol	cpd00588	False	not_observed	0.0	0	
Korea	D-Galactose	cpd00108	False	not_observed	0.0	0	
Korea	D-Cellobiose	cpd00158	True	already_grows	2.7655	0	
Korea	D-Mannose	cpd00138	False	already_grows	1.3828	0	
Korea	D-Gluconic Acid sodium salt	cpd00222	False	not_observed	0.0	0	
Korea	D-Ribose	cpd00105	False	already_grows	1.1523	0	
Korea	D-Raffinose pentahydrate	cpd30716	True	gapfilled	29.3267	5	DM_cpd15302_c0;rxn10348_c0;rxn09399_c0;rxn05740_c0;rxn26127_c0
Korea	m-Inositol	cpd00121	False	already_grows	29.3267	0	
Korea	L-Glutamic acid monopotassium salt monohydrate	cpd00023	True	already_grows	29.7266	0	
Korea	Sodium Fumarate dibasic	cpd00106	False	already_grows	29.5933	0	
Korea	Sodium propionate	cpd00141	False	already_grows	29.3267	0	
Korea	D-Glucosamine Hydrochloride	cpd00276	False	already_grows	29.7266	0	
Korea	a-Cyclodextrin	cpd24451	True	already_grows	29.3267	0	
Korea	Ethanol	cpd00363	False	already_grows	29.46	0	
Korea	D-Glucose-6-Phosphate sodium salt	cpd00079	False	already_grows	29.9932	0	
Korea	D-Galacturonic Acid monohydrate	cpd00280	False	already_grows	29.3267	0	
Korea	L-Alanine	cpd00035	False	already_grows	29.46	0	
Korea	L-Asparagine	cpd00132	False	already_grows	29.5638	0	
Korea	Sodium butyrate	cpd00211	False	already_grows	29.3267	0	
Korea	L-Leucine	cpd00107	False	already_grows	29.7266	0	
Korea	L-Arabinose	cpd00224	False	already_grows	29.3267	0	
Dyella79	Sodium pyruvate	cpd00020	True	gapfilled	0.8294	10	EX_cpd15378_e0;rxn08822_c0;rxn05211_c0;rxn12376_c0;rxn09310_c0;rxn05464_c0;rxn25042_c0;rxn19766_c0;rxn19764_c0;rxn20627_c0
Dyella79	Sodium D,L-Lactate	cpd00159	False	already_grows	0.8294	0	
Dyella79	L-Glutamine	cpd00053	False	not_observed	0.0	0	
Dyella79	L-Malic acid disodium salt monohydrate	cpd00130	False	already_grows	0.8294	0	
Dyella79	Sodium succinate dibasic hexahydrate	cpd00036	False	already_grows	0.8294	0	
Dyella79	Sodium L-Lactate	cpd00159	False	already_grows	0.8294	0	
Dyella79	D-Fructose	cpd00082	True	gapfilled	1.6587	1	rxn01492_c0
Dyella79	D-Glucose	cpd00027	True	already_grows	1.6587	0	
Dyella79	Sodium D-Lactate	cpd00221	False	already_grows	0.8294	0	
Dyella79	N-Acetyl-D-Glucosamine	cpd00122	True	already_grows	2.0734	0	
Dyella79	D-Maltose monohydrate	cpd00179	True	already_grows	3.3174	0	
Dyella79	Glycerol	cpd00100	False	already_grows	0.8294	0	
Dyella79	a-Ketoglutaric acid disodium salt hydrate	cpd00024	False	not_observed	0.0	0	
Dyella79	D-Xylose	cpd00154	False	already_grows	1.3823	0	
Dyella79	L-Proline	cpd00129	True	gapfilled	0.8637	1	rxn00203_c0
Dyella79	D-Trehalose dihydrate	cpd00794	False	already_grows	3.3174	0	
Dyella79	L-Fucose	cpd00751	False	not_observed	0.0	0	
Dyella79	Trisodium citrate dihydrate	cpd00137	False	not_observed	0.0	0	
Dyella79	Potassium acetate	cpd00029	False	already_grows	0.4147	0	
Dyella79	L-Rhamnose monohydrate	cpd00396	False	not_observed	0.0	0	
Dyella79	D-Sorbitol	cpd00588	False	not_observed	0.0	0	
Dyella79	D-Galactose	cpd00108	True	gapfilled	1.6587	4	rxn00355_c0;rxn15121_c0;rxn30604_c0;rxn30623_c0
Dyella79	D-Cellobiose	cpd00158	True	already_grows	3.3174	0	
Dyella79	D-Mannose	cpd00138	False	already_grows	1.6587	0	
Dyella79	D-Gluconic Acid sodium salt	cpd00222	False	already_grows	1.6587	0	
Dyella79	D-Ribose	cpd00105	False	already_grows	1.3823	0	
Dyella79	D-Raffinose pentahydrate	cpd30716	False	not_observed	0.0	0	
Dyella79	m-Inositol	cpd00121	False	not_observed	0.0	0	
Dyella79	L-Glutamic acid monopotassium salt monohydrate	cpd00023	False	already_grows	0.8637	0	
Dyella79	Sodium Fumarate dibasic	cpd00106	False	already_grows	0.8294	0	
Dyella79	Sodium propionate	cpd00141	False	not_observed	0.0	0	
Dyella79	D-Glucosamine Hydrochloride	cpd00276	False	already_grows	1.6587	0	
Dyella79	a-Cyclodextrin	cpd24451	True	gapfilled	37.6363	5	DM_cpd15302_c0;rxn10348_c0;rxn09399_c0;rxn05740_c0;rxn26127_c0
Dyella79	Ethanol	cpd00363	False	already_grows	37.6363	0	
Dyella79	D-Glucose-6-Phosphate sodium salt	cpd00079	False	already_grows	38.2188	0	
Dyella79	D-Galacturonic Acid monohydrate	cpd00280	False	already_grows	37.6363	0	
Dyella79	L-Alanine	cpd00035	True	already_grows	37.7035	0	
Dyella79	L-Asparagine	cpd00132	False	already_grows	38.0076	0	
Dyella79	Sodium butyrate	cpd00211	False	already_grows	37.6363	0	
Dyella79	L-Leucine	cpd00107	False	already_grows	37.8379	0	
Dyella79	L-Arabinose	cpd00224	False	already_grows	37.6363	0	
