orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.10.1	Xcc-8004.10.1		TPR domain protein, putative component of TonB system	-1.090	-1.069	-0.960	-1.090	-0.140	-0.120	0.056	-0.206	-0.167	0.016	0.092	-0.400	0.029	0.221	0.018	-0.243	-0.019	0.182	-0.378
Xantho	Xcc-8004.100.1	Xcc-8004.100.1		putative metalloprotease	0.162	0.326	0.096	0.570	-0.052	-0.081	0.083	-0.032	-0.002	-0.055	0.045	-0.038	-0.089	-0.005	0.107	0.020	0.070	-0.007	-0.050
Xantho	Xcc-8004.1000.1	Xcc-8004.1000.1		putative; ORF located using Glimmer/Genemark	0.479	-0.251	0.821	0.896	0.218	0.877	0.689	-0.525	-0.430	0.246	-0.008	0.381	0.305	-0.099	-0.123	0.088	0.114	-0.419	-0.040
Xantho	Xcc-8004.1001.1	Xcc-8004.1001.1		FIG01213217: hypothetical protein	0.030	0.465	0.140	0.129	-0.183	0.327	0.140	0.203	-0.037	-0.006	-0.355	0.117	-0.062	0.005	-0.009	-0.394	-0.162	-0.017	-0.016
Xantho	Xcc-8004.1002.1	Xcc-8004.1002.1		FIG01095481: hypothetical protein	0.095	0.140	-0.003	0.227	-0.110	-0.315	-0.191	-0.286	0.266	-0.399	-0.035	-0.251	-0.118	-0.281	0.025	-0.272	0.010	-0.061	0.233
Xantho	Xcc-8004.1003.1	Xcc-8004.1003.1		FIG027190: Putative transmembrane protein	0.776	-0.238	-1.034	-0.023	-0.683	-0.108	-0.143	-0.406	-0.911	0.388	-0.024	1.000	-0.016	-0.422	0.162	-1.102	0.071	-0.141	-0.048
Xantho	Xcc-8004.1005.1	Xcc-8004.1005.1		FIG01210629: hypothetical protein	-0.389	0.685	0.159	-0.136	0.040	-0.301	-0.182	-0.355	-0.068	0.044	0.327	0.079	0.178	0.058	0.070	0.037	-0.265	0.164	-0.092
Xantho	Xcc-8004.1007.1	Xcc-8004.1007.1		acetylxylan esterase	-0.164	-0.108	-0.001	-1.769	0.163	-0.172	-0.154	0.313	-0.536	-1.137	-0.440	-0.296	-0.572	0.122	-0.644	-0.406	-0.638	0.084	-0.275
Xantho	Xcc-8004.1008.1	Xcc-8004.1008.1		FIG01211317: hypothetical protein	0.052	-0.138	-0.233	-0.201	0.196	-0.031	-0.020	0.006	-0.204	-0.571	-0.307	0.068	-0.305	0.246	-0.295	-0.041	-0.179	0.395	-0.039
Xantho	Xcc-8004.1009.1	Xcc-8004.1009.1		Lysophospholipase L1 and related esterases	-0.198	2.089	0.372	-1.844	0.032	0.295	-0.667	-0.276	0.116	0.555	0.358	0.333	-0.108	-0.437	0.103	0.284	0.411	-0.780	0.023
Xantho	Xcc-8004.1010.1	Xcc-8004.1010.1		Aspartate aminotransferase (EC 2.6.1.1)	-1.900	-2.175	-2.661	-3.269	0.137	-0.478	-3.714	-1.341	0.104	-0.267	-3.454	-0.026	0.158	-4.316	-2.856	-0.009	-0.287	-4.365	-0.689
Xantho	Xcc-8004.1012.1	Xcc-8004.1012.1		hypothetical protein	-0.250	-0.485	0.212	0.205	0.053	0.057	0.002	0.033	0.150	0.018	0.052	0.073	0.183	-0.033	-0.064	-0.014	0.350	0.195	-0.001
Xantho	Xcc-8004.1014.1	Xcc-8004.1014.1		FIG01210031: hypothetical protein	0.221	0.066	0.076	-1.478	0.016	0.354	-0.282	-0.270	-0.425	-0.230	-0.251	0.189	0.130	-0.098	0.318	0.222	-0.165	0.448	0.190
Xantho	Xcc-8004.1015.1	Xcc-8004.1015.1		ThiJ/PfpI family protein	-0.179	0.001	0.743	-0.234	0.159	0.227	-0.002	0.024	0.128	0.502	0.241	0.217	0.277	-0.451	0.191	-0.079	0.335	0.348	-0.092
Xantho	Xcc-8004.1016.1	Xcc-8004.1016.1		Sucrose phosphorylase (EC 2.4.1.7)	-1.161	-0.974	-1.105	-1.483	0.030	0.031	0.171	-0.412	0.018	-0.086	-0.032	0.043	-0.297	0.161	-0.473	0.151	0.086	0.116	-0.097
Xantho	Xcc-8004.1017.1	Xcc-8004.1017.1		Predicted sucrose-specific TonB-dependent receptor	0.351	0.318	0.494	0.107	-0.082	-0.246	0.204	0.088	0.101	0.075	-0.038	0.159	0.182	0.075	-0.128	-0.110	0.117	0.115	0.212
Xantho	Xcc-8004.1018.1	Xcc-8004.1018.1		Sugar transporter	0.133	0.177	0.231	-0.373	-0.087	-0.170	-0.086	-0.053	0.115	-0.325	-0.082	-0.114	-0.045	-0.110	-0.014	-0.178	-0.217	-0.041	-0.133
Xantho	Xcc-8004.1019.1	Xcc-8004.1019.1		hypothetical protein	-0.262	-0.335	-0.081	-0.041	-0.313	-0.190	0.059	-0.010	-0.130	-0.327	-0.536	-0.694	0.012	0.029	-0.051	-0.258	-0.881	-0.165	-0.122
Xantho	Xcc-8004.102.1	Xcc-8004.102.1		oxidoreductase ylbE	-0.247	0.155	-0.030	0.466	0.199	0.314	0.054	0.094	-0.203	-0.162	-0.346	-0.229	-0.005	-0.318	0.133	-0.199	-0.085	-0.128	-0.144
Xantho	Xcc-8004.1022.1	Xcc-8004.1022.1		hypothetical protein	-1.557	-1.780	-0.803	-1.612	-0.123	-0.117	0.003	-0.123	0.178	0.219	0.074	0.177	-0.073	0.145	-0.425	0.130	0.266	0.428	-0.202
Xantho	Xcc-8004.1023.1	Xcc-8004.1023.1		Phosphate-specific outer membrane porin OprP ; Pyrophosphate-specific outer membrane porin OprO	-0.605	-1.674	-0.561	-1.763	0.104	-0.119	-0.051	-0.511	-0.086	0.138	0.165	0.215	-0.085	-0.001	-0.430	0.268	0.038	0.170	-0.079
Xantho	Xcc-8004.1026.1	Xcc-8004.1026.1		Tricarboxylate transport transcriptional regulator TctD	-0.422	-1.112	-0.366	-0.958	0.246	0.018	-0.054	-0.217	0.113	0.019	-0.105	-0.071	0.101	0.082	-0.244	-0.465	-0.157	-0.078	-0.034
Xantho	Xcc-8004.1027.1	Xcc-8004.1027.1		Two-component system sensor protein	-2.900	-1.653	-2.767	-4.193	-0.083	0.020	0.162	-0.147	0.042	-0.702	0.210	0.112	-0.329	-0.049	-0.147	-0.927	-1.484	-0.037	-0.268
Xantho	Xcc-8004.1028.1	Xcc-8004.1028.1		Sensor protein PhoQ (EC 2.7.13.3)	-1.022	-0.916	-1.698	-2.313	0.124	-0.060	0.368	0.156	-0.109	-0.165	-0.306	-0.307	-0.657	-0.372	-0.267	-0.076	-0.060	0.079	-0.154
Xantho	Xcc-8004.103.1	Xcc-8004.103.1		Nudix hydrolase family protein	0.018	0.044	0.753	0.734	0.146	0.274	0.234	0.259	-0.016	-0.055	0.397	0.345	0.114	0.050	0.037	-0.031	0.080	-0.076	-0.052
Xantho	Xcc-8004.1032.1	Xcc-8004.1032.1		Sensor histidine kinase	-0.093	0.164	0.044	0.054	-0.151	0.092	0.188	0.187	-0.044	0.338	0.402	0.708	-0.022	-0.304	-0.129	0.301	0.463	0.196	0.087
Xantho	Xcc-8004.1033.1	Xcc-8004.1033.1		hypothetical protein	0.037	-0.067	0.278	0.207	-0.128	-0.191	-0.151	-0.355	-0.017	0.035	-0.279	-0.193	-0.280	-0.279	0.035	-0.130	-0.127	-0.185	-0.441
Xantho	Xcc-8004.1034.1	Xcc-8004.1034.1		Aerobic C4-dicarboxylate transporter for fumarate, L-malate, D-malate, succunate, aspartate	-0.132	-0.295	-0.248	-0.310	0.067	0.074	-0.075	0.067	0.022	0.052	-0.021	0.369	0.030	-0.026	-0.394	0.071	-0.039	0.073	0.140
Xantho	Xcc-8004.1036.1	Xcc-8004.1036.1		Alpha-1,2-mannosidase	0.328	0.136	0.042	0.013	-0.169	-0.124	-0.009	-0.129	0.118	0.047	0.163	0.078	-0.088	-0.115	-0.070	0.019	0.032	0.094	-0.129
Xantho	Xcc-8004.1037.1	Xcc-8004.1037.1		FIG01211600: hypothetical protein	0.206	-0.004	-0.306	-1.160	-0.339	-0.244	0.146	0.139	0.374	0.086	-0.007	-0.160	0.283	0.159	-0.030	0.210	-0.134	0.010	-0.129
Xantho	Xcc-8004.1038.1	Xcc-8004.1038.1		Glycosyltransferase	-0.521	-0.050	-0.220	-0.077	-0.014	-0.012	0.164	0.178	0.211	0.131	0.260	-0.065	0.129	0.176	0.007	-0.163	-0.046	-0.130	-0.273
Xantho	Xcc-8004.1039.1	Xcc-8004.1039.1		Arginine/ornithine antiporter ArcD	-0.090	-0.560	-0.468	-0.114	-0.102	0.174	0.228	-0.005	0.014	-0.037	0.028	-0.132	-0.013	0.057	-0.118	-0.331	-0.395	-0.257	-0.302
Xantho	Xcc-8004.104.1	Xcc-8004.104.1		Permease	0.273	-0.152	0.059	0.986	-0.053	0.088	-0.076	0.033	0.114	0.439	0.211	-0.066	0.124	0.161	-0.204	-0.059	0.100	-0.170	0.041
Xantho	Xcc-8004.1045.1	Xcc-8004.1045.1		hypothetical protein	0.371	-0.006	-0.152	-0.241	-0.160	0.150	-0.248	-0.516	0.257	0.709	0.090	0.102	-0.393	-0.479	-0.039	-0.351	-0.221	0.248	-0.265
Xantho	Xcc-8004.1047.1	Xcc-8004.1047.1		GGDEF family protein	-0.040	0.006	-0.073	0.023	0.023	-0.021	0.006	0.064	0.094	-0.017	-0.189	-0.008	-0.017	-0.183	0.118	0.031	-0.084	-0.013	-0.001
Xantho	Xcc-8004.1048.1	Xcc-8004.1048.1		Transcriptional regulator lysR family	0.284	-0.675	0.816	0.586	-0.016	0.132	0.265	-0.732	-0.593	0.599	-0.092	0.822	1.041	0.731	-0.583	-0.071	-0.334	-0.007	0.430
Xantho	Xcc-8004.1049.1	Xcc-8004.1049.1		3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	-3.997	-3.767	-3.838	-4.733	-0.046	-0.465	-4.682	-0.105	0.100	-0.371	-4.922	0.073	-0.158	-4.549	-0.266	-0.029	-0.227	-4.902	0.131
Xantho	Xcc-8004.1050.1	Xcc-8004.1050.1		3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	-1.542	-3.147	-5.645	-5.089	-0.110	-0.179	-3.243	-0.142	0.131	0.008	-4.183	-0.041	-0.115	-4.733	-0.800	-0.126	0.005	-3.439	0.207
Xantho	Xcc-8004.1052.1	Xcc-8004.1052.1		hypothetical protein	0.157	0.540	0.453	0.358	-0.137	0.476	-0.333	-0.024	0.179	0.263	0.508	0.448	0.435	0.536	0.268	-0.002	0.181	-0.226	0.280
Xantho	Xcc-8004.1053.1	Xcc-8004.1053.1		3-isopropylmalate dehydrogenase (EC 1.1.1.85)	-4.265	-3.777	-3.757	-3.031	-0.351	0.202	-4.664	-0.319	-0.054	-0.275	-4.176	-0.187	0.226	-4.246	-0.506	-0.310	-0.256	-4.907	-0.385
Xantho	Xcc-8004.1055.1	Xcc-8004.1055.1		hypothetical protein	-0.214	0.213	0.076	0.099	0.206	0.200	0.166	0.066	0.587	0.255	0.247	0.181	0.188	-0.245	0.084	0.369	0.126	0.171	0.271
Xantho	Xcc-8004.1056.1	Xcc-8004.1056.1		2-isopropylmalate synthase (EC 2.3.3.13)	-1.013	-2.428	-2.367	-2.585	-0.173	-0.216	-2.469	0.346	0.108	0.193	-1.472	0.025	-0.138	-1.843	0.426	0.017	0.022	-1.973	0.226
Xantho	Xcc-8004.1057.1	Xcc-8004.1057.1		Threonine dehydratase (EC 4.3.1.19)	-2.431	-2.411	-2.301	-1.875	-0.076	0.189	-0.209	0.038	-0.031	-0.069	-0.314	-0.013	-0.077	-0.407	0.193	0.052	0.116	-0.590	0.039
Xantho	Xcc-8004.1058.1	Xcc-8004.1058.1		Acetolactate synthase small subunit (EC 2.2.1.6), Xanthomonadales type	-3.628	-3.200	-2.439	-3.017	-0.684	-0.069	-0.719	-0.565	0.129	0.124	-0.070	0.624	0.125	-0.059	-0.573	-0.390	0.040	-0.540	-0.508
Xantho	Xcc-8004.1059.1	Xcc-8004.1059.1		Acetolactate synthase large subunit (EC 2.2.1.6)	-3.664	-4.355	-2.632	-3.100	0.121	0.148	-0.362	-0.300	-0.040	0.273	-0.566	-0.017	-0.024	-0.610	-0.092	-0.000	0.096	-0.418	-0.131
Xantho	Xcc-8004.106.1	Xcc-8004.106.1		Esterase/lipase	0.193	0.265	-0.054	0.085	0.118	0.143	0.152	0.017	-0.130	0.022	0.023	-0.031	0.169	0.068	0.213	0.085	0.146	0.105	0.179
Xantho	Xcc-8004.1060.1	Xcc-8004.1060.1		Ketol-acid reductoisomerase (EC 1.1.1.86)	-3.351	-3.943	-3.244	-3.318	-0.030	-0.188	-0.157	0.318	-0.072	0.220	0.137	0.539	-0.096	-0.007	0.293	0.048	0.148	0.088	0.458
Xantho	Xcc-8004.1061.1	Xcc-8004.1061.1		Gamma-glutamyltranspeptidase (EC 2.3.2.2)	-0.189	0.308	0.188	-0.101	0.120	-0.056	-0.077	-0.002	0.052	0.031	0.160	0.084	-0.071	0.033	-0.018	0.053	0.145	0.082	0.198
Xantho	Xcc-8004.1062.1	Xcc-8004.1062.1		chemotaxis protein	0.728	-0.303	0.067	0.296	0.140	-0.086	0.098	-0.211	-0.210	-0.200	-0.146	-0.235	0.110	-0.093	-0.143	-0.026	0.039	0.199	0.026
Xantho	Xcc-8004.1063.1	Xcc-8004.1063.1		hypothetical protein	-0.036	0.134	0.097	-0.017	0.074	0.072	0.047	0.167	0.048	0.168	0.105	0.119	0.043	0.134	0.195	0.050	0.101	0.090	0.265
Xantho	Xcc-8004.1064.1	Xcc-8004.1064.1		hypothetical protein	0.546	0.308	0.673	1.594	-0.276	0.392	-0.610	0.179	-0.226	-0.107	-0.107	0.197	0.750	0.241	-0.371	-0.241	-0.863	-0.520	-0.193
Xantho	Xcc-8004.1066.1	Xcc-8004.1066.1		hypothetical protein	-0.966	-0.669	-0.624	-0.570	0.049	-0.199	-0.053	-0.036	-0.028	0.032	-0.062	-0.031	-0.122	-0.143	0.124	-0.148	-0.107	-0.371	-0.075
Xantho	Xcc-8004.1068.1	Xcc-8004.1068.1		Transcriptional activator cadC	-0.102	-0.118	-0.035	-0.006	0.155	0.051	-0.144	0.121	0.240	0.366	0.288	0.376	0.313	0.158	-0.025	0.047	0.108	0.282	-0.118
Xantho	Xcc-8004.1069.1	Xcc-8004.1069.1		Transcriptional regulator	-0.475	0.037	0.021	-0.057	0.070	0.210	0.079	0.074	0.200	0.181	0.087	0.221	0.249	0.279	0.126	0.002	-0.076	0.009	-0.015
Xantho	Xcc-8004.107.1	Xcc-8004.107.1		AtsE	0.736	-0.324	-0.011	-0.315	0.055	-0.063	-0.122	0.155	0.091	0.043	0.007	-0.232	-0.346	-0.652	-0.097	-0.153	-0.040	-0.233	-0.002
Xantho	Xcc-8004.1071.1	Xcc-8004.1071.1		hypothetical protein	-0.171	-0.404	-0.368	-0.061	-0.193	-0.152	-0.007	-0.054	-0.152	-0.092	0.059	0.102	-0.080	-0.025	-0.036	-0.143	-0.095	0.047	0.021
Xantho	Xcc-8004.1072.1	Xcc-8004.1072.1		response regulator	-0.737	0.274	-0.246	-0.210	0.098	-0.224	0.116	0.448	-0.198	-0.442	-0.110	0.256	0.007	0.607	-0.111	-0.019	0.356	0.148	0.207
Xantho	Xcc-8004.1075.1	Xcc-8004.1075.1		FIG01210920: hypothetical protein	0.227	-0.108	0.114	0.854	0.049	-0.309	-0.203	0.161	0.008	-0.324	-0.135	-0.302	-0.402	-0.184	-0.198	0.138	-0.124	0.136	-0.057
Xantho	Xcc-8004.1076.1	Xcc-8004.1076.1		Pyrophosphate-energized proton pump (EC 3.6.1.1)	-0.004	-0.004	-0.312	-0.350	0.009	-0.037	-0.162	0.137	0.072	-0.176	-0.303	0.087	-0.128	-0.089	0.247	-0.058	-0.032	0.046	-0.166
Xantho	Xcc-8004.1077.1	Xcc-8004.1077.1		FIG01210548: hypothetical protein	-0.286	0.301	-0.577	-0.481	0.088	-0.081	0.117	0.202	-0.144	-0.113	-0.290	-0.338	-0.249	-0.254	-0.239	-0.375	-0.006	0.080	0.014
Xantho	Xcc-8004.1078.1	Xcc-8004.1078.1		FIG01210018: hypothetical protein	0.120	-0.271	-0.448	-0.086	-0.290	0.056	-0.324	0.042	-0.009	-0.481	-0.074	-0.097	-0.417	-0.080	-0.176	0.082	-0.174	0.045	-0.020
Xantho	Xcc-8004.108.1	Xcc-8004.108.1		Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)	-0.640	-0.224	0.212	-0.048	-0.270	0.103	0.182	-0.230	-0.219	-0.062	0.570	0.163	0.255	0.671	-0.191	-0.058	-0.271	0.298	0.107
Xantho	Xcc-8004.1080.1	Xcc-8004.1080.1		FIG01211990: hypothetical protein	-0.137	0.099	0.045	-0.063	-0.390	0.041	-0.002	-0.078	0.170	-0.019	0.123	-0.203	0.220	0.019	0.189	0.089	0.036	0.108	0.259
Xantho	Xcc-8004.1082.1	Xcc-8004.1082.1		FIG01211203: hypothetical protein	-0.070	1.367	-3.414	-1.019	-0.188	0.506	-0.815	-0.009	-1.438	0.007	0.108	0.071	0.670	1.017	0.800	0.322	0.236	-0.144	-0.397
Xantho	Xcc-8004.1085.1	Xcc-8004.1085.1		FIG01212308: hypothetical protein	0.709	0.298	-0.312	-0.930	1.285	0.274	0.342	0.814	0.745	-0.331	1.206	1.215	0.845	0.919	-0.508	-0.075	0.289	-0.065	0.614
Xantho	Xcc-8004.1086.1	Xcc-8004.1086.1		putative; ORF located using Glimmer/Genemark	-1.657	0.224	0.313	-0.563	-0.318	0.127	0.510	0.364	0.479	-1.493	0.302	0.198	-1.408	0.168	-0.125	0.266	-0.804	-0.960	0.571
Xantho	Xcc-8004.109.1	Xcc-8004.109.1		L-Proline/Glycine betaine transporter ProP	0.182	0.096	-0.019	0.275	-0.051	0.025	0.093	0.048	0.005	0.041	0.034	0.068	-0.037	0.022	0.094	0.010	0.003	0.017	0.065
Xantho	Xcc-8004.1090.1	Xcc-8004.1090.1		hypothetical protein	0.089	0.040	0.421	-0.226	0.071	-0.306	-0.452	0.031	-0.187	-0.360	-0.338	-0.165	-0.176	0.003	-0.015	-0.020	0.118	0.204	0.091
Xantho	Xcc-8004.1093.1	Xcc-8004.1093.1		Inner membrane protein of type IV secretion of T-DNA complex, VirB6	0.161	-0.088	-0.089	-0.098	-0.109	-0.494	-0.161	-0.091	0.172	-0.147	-0.106	-0.194	-0.350	-0.218	-0.029	0.061	-0.338	-0.113	-0.030
Xantho	Xcc-8004.1095.1	Xcc-8004.1095.1		FIG01212265: hypothetical protein	-0.317	-0.038	-0.016	-0.046	-0.115	-0.161	-0.095	-0.015	0.102	0.046	-0.031	-0.009	-0.250	-0.278	0.057	0.202	0.083	0.074	0.089
Xantho	Xcc-8004.1097.1	Xcc-8004.1097.1		FIG01210707: hypothetical protein	-0.090	-0.635	0.811	-0.815	0.126	-0.315	-0.183	-0.343	-0.015	-0.386	0.422	-0.072	0.272	0.129	-0.697	-0.237	0.189	0.160	-0.200
Xantho	Xcc-8004.1098.1	Xcc-8004.1098.1		FIG01212099: hypothetical protein	0.026	0.088	0.312	-0.143	-0.019	0.010	-0.079	-0.204	0.002	0.051	-0.185	-0.204	0.165	-0.104	-0.083	0.021	-0.114	-0.036	0.123
Xantho	Xcc-8004.1099.1	Xcc-8004.1099.1		Inner membrane protein of type IV secretion of T-DNA complex, VirB6	-0.136	0.231	0.040	-0.713	0.113	0.121	0.126	0.302	-0.007	-0.269	0.156	-0.050	0.191	0.218	-0.105	-0.130	-0.444	-0.058	-0.118
Xantho	Xcc-8004.1102.1	Xcc-8004.1102.1		Minor pilin of type IV secretion complex, VirB5	0.218	-0.001	0.029	-0.081	0.124	-0.038	0.050	0.025	-0.109	-0.289	-0.357	-0.138	0.133	-0.404	0.011	0.008	-0.185	0.103	0.051
Xantho	Xcc-8004.1103.1	Xcc-8004.1103.1		hypothetical protein	0.199	-0.131	0.330	-0.028	-0.164	-0.254	-0.133	0.085	-0.046	-0.288	0.089	-0.407	-0.137	-0.098	-0.126	0.212	0.163	0.072	0.218
Xantho	Xcc-8004.1104.1	Xcc-8004.1104.1		hypothetical protein	-0.055	0.008	-0.294	0.287	-0.144	-0.093	-0.038	-0.087	-0.056	-0.053	0.063	-0.111	0.096	0.015	0.136	0.179	0.081	0.056	0.037
Xantho	Xcc-8004.1107.1	Xcc-8004.1107.1		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)	-0.708	-0.713	-1.065	-1.096	0.080	-0.149	-0.019	-0.317	-0.081	0.157	0.010	-0.319	-0.072	-0.062	-1.199	0.088	0.012	-0.013	-0.358
Xantho	Xcc-8004.1108.1	Xcc-8004.1108.1		Uncharacterized protein, similar to the N-terminal domain of Lon protease	0.337	-0.815	0.142	-0.540	-1.135	-0.035	0.138	-0.152	0.091	0.468	0.397	0.974	-0.887	-0.128	0.031	-0.340	-0.125	-0.190	0.188
Xantho	Xcc-8004.1109.1	Xcc-8004.1109.1		FIG01211035: hypothetical protein	-0.025	-0.139	-0.127	-0.042	0.107	-0.041	-0.055	0.052	0.297	-0.074	0.127	0.185	-0.058	-0.045	0.154	0.329	0.212	0.131	0.089
Xantho	Xcc-8004.111.1	Xcc-8004.111.1		FIG01211861: hypothetical protein	0.170	0.769	0.172	-1.577	-0.757	-0.476	-0.154	-0.373	-0.412	-0.193	-0.275	0.056	0.050	0.155	-0.078	0.020	0.024	-0.437	-0.347
Xantho	Xcc-8004.1110.1	Xcc-8004.1110.1		DedA protein	-0.180	-0.233	-0.343	0.126	-0.002	0.031	0.130	0.069	0.112	0.068	0.082	0.033	-0.015	-0.066	0.256	0.004	-0.084	0.194	-0.030
Xantho	Xcc-8004.1111.1	Xcc-8004.1111.1		FIG01211770: hypothetical protein	-0.153	-0.123	-0.042	0.194	-0.163	-0.099	-0.066	0.100	-0.016	0.067	0.053	-0.091	-0.070	0.049	0.093	0.005	-0.237	-0.025	-0.075
Xantho	Xcc-8004.1112.1	Xcc-8004.1112.1		Short chain dehydrogenase	0.281	0.129	0.122	-0.982	-0.006	0.242	-0.095	0.171	0.490	0.239	-0.020	0.164	0.104	-0.196	-0.073	0.176	0.052	-0.026	0.449
Xantho	Xcc-8004.1113.1	Xcc-8004.1113.1		hypothetical protein	1.117	0.591	-0.533	0.166	0.141	-0.070	-0.055	-0.233	-0.072	-0.942	0.385	0.150	-0.702	0.474	-0.760	0.056	-0.340	-0.311	0.356
Xantho	Xcc-8004.1115.1	Xcc-8004.1115.1		FIG01210202: hypothetical protein	-0.001	0.037	0.496	-0.289	-0.162	-0.124	-0.169	-0.218	-0.037	-0.053	-0.073	-0.171	0.202	0.079	0.157	-0.068	-0.077	-0.066	-0.063
Xantho	Xcc-8004.1116.1	Xcc-8004.1116.1		Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family	-0.055	0.143	0.201	-0.047	-0.096	0.015	-0.117	0.086	0.073	0.063	0.076	-0.110	0.049	-0.027	-0.084	0.199	0.065	-0.090	0.062
Xantho	Xcc-8004.1117.1	Xcc-8004.1117.1		hypothetical protein	-1.788	-0.463	-0.738	-1.367	-0.347	0.226	-0.455	-0.230	-0.975	-0.006	0.266	-0.100	0.333	0.382	-0.120	0.678	-0.047	0.290	0.282
Xantho	Xcc-8004.1118.1	Xcc-8004.1118.1		hypothetical protein	0.460	1.663	0.977	-0.030	-0.456	-0.247	0.113	-0.879	-0.389	-0.280	-0.567	0.192	0.434	0.457	-0.279	0.011	-0.448	0.588	0.379
Xantho	Xcc-8004.112.1	Xcc-8004.112.1		Staphylolytic protease preproenzyme LasA	0.124	-0.118	-0.029	0.642	0.208	0.105	0.106	0.239	-0.100	-0.192	-0.146	-0.298	-0.048	-0.086	-0.271	-0.182	-0.183	-0.095	-0.037
Xantho	Xcc-8004.1120.1	Xcc-8004.1120.1		putative; ORF located using Glimmer/Genemark	-0.165	0.248	-0.042	-0.373	-0.053	-0.342	-0.038	0.071	-0.414	0.004	-0.521	-0.211	-0.263	-0.446	0.119	-0.075	-0.039	-0.267	-0.110
Xantho	Xcc-8004.1121.1	Xcc-8004.1121.1		hypothetical protein	0.188	0.311	-0.084	-0.363	0.076	0.061	0.041	-0.189	0.066	-0.128	-0.280	-0.271	-0.121	-0.314	-0.153	0.067	0.101	0.083	-0.053
Xantho	Xcc-8004.1122.1	Xcc-8004.1122.1		Flavin monoamine oxidase-related protein	0.136	-0.048	-0.298	0.026	0.004	-0.003	0.048	-0.153	0.151	0.127	-0.419	-0.114	-0.141	-0.262	-0.123	-0.037	-0.237	-0.106	-0.138
Xantho	Xcc-8004.1123.1	Xcc-8004.1123.1		Cytochrome C6	0.257	-0.633	0.287	0.652	0.104	-0.385	-0.224	-0.414	-0.119	0.061	0.136	0.084	0.182	0.443	-0.070	-0.188	0.328	0.105	0.531
Xantho	Xcc-8004.1124.1	Xcc-8004.1124.1		RidA/YER057c/UK114 superfamily, group 3	-0.135	-1.460	0.486	-0.236	-0.375	0.206	-0.408	0.178	-0.091	-0.023	-0.823	-2.119	-0.907	-1.043	0.588	0.222	-0.204	-0.192	-0.075
Xantho	Xcc-8004.1125.1	Xcc-8004.1125.1		Periplasmic aromatic amino acid aminotransferase beta precursor (EC 2.6.1.57)	-0.052	-0.286	-0.117	-0.238	0.165	0.067	-0.173	-0.118	0.135	-0.318	-0.233	-0.164	-0.117	-0.228	0.153	-0.206	-0.189	-0.001	-0.145
Xantho	Xcc-8004.1126.1	Xcc-8004.1126.1		Electron transfer protein azurin I	-0.885	1.105	-0.065	0.769	0.285	-0.304	0.817	0.549	0.160	0.303	0.179	-0.104	-0.662	0.195	-0.200	-0.378	-0.041	-0.494	0.221
Xantho	Xcc-8004.1127.1	Xcc-8004.1127.1		transcriptional regulator	-0.268	-0.074	-0.571	0.229	0.127	-0.150	-0.148	-0.081	0.095	0.051	-0.093	-0.233	0.080	-0.149	0.018	-0.155	-0.105	-0.053	-0.069
Xantho	Xcc-8004.1129.1	Xcc-8004.1129.1		Oar protein	0.002	0.122	-0.091	0.125	0.029	-0.041	0.086	0.022	-0.070	-0.095	-0.002	0.114	-0.206	-0.004	-0.015	-0.005	-0.142	-0.114	-0.031
Xantho	Xcc-8004.113.1	Xcc-8004.113.1		SAM-dependent methyltransferases	0.172	0.134	-0.102	0.064	-0.011	0.021	0.168	0.039	0.057	-0.061	-0.156	-0.043	-0.011	-0.147	0.177	-0.013	-0.007	-0.092	-0.195
Xantho	Xcc-8004.1130.1	Xcc-8004.1130.1		Oar protein	-0.012	-0.180	0.107	-0.116	-0.007	-0.064	-0.000	0.056	0.049	0.188	0.226	0.165	0.206	0.248	0.087	-0.108	-0.033	-0.025	0.008
