expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set6IT062	D-Cellobiose	Ga0059261_1166	Ga0059261_1166		Beta-glucosidase-related glycosidases	-2.55530158092586	-19.5852126740916	TRUE
carbon source	set6IT065	D-Cellobiose	Ga0059261_1166	Ga0059261_1166		Beta-glucosidase-related glycosidases	-2.41410104179296	-18.9174385745889	TRUE
carbon source	set3IT067	D-Cellobiose	Ga0059261_1166	Ga0059261_1166		Beta-glucosidase-related glycosidases	-2.2208275968129	-18.0225202105698	TRUE
carbon source	set3IT080	D-Cellobiose	Ga0059261_1166	Ga0059261_1166		Beta-glucosidase-related glycosidases	-2.07342911737989	-16.2178279600624	TRUE
carbon source	set6IT065	D-Cellobiose	Ga0059261_2678	Ga0059261_2678		DNA-binding ferritin-like protein (oxidative damage protectant)	-6.36375727722381	-9.68852170786282	FALSE
carbon source	set6IT062	D-Cellobiose	Ga0059261_2678	Ga0059261_2678		DNA-binding ferritin-like protein (oxidative damage protectant)	-5.12627253124958	-8.64825926164613	FALSE
carbon source	set6IT065	D-Cellobiose	Ga0059261_3988	Ga0059261_3988		Methylmalonyl-CoA mutase, N-terminal domain/subunit	-1.04810315078582	-9.11973101765576	FALSE
carbon source	set6IT062	D-Cellobiose	Ga0059261_3988	Ga0059261_3988		Methylmalonyl-CoA mutase, N-terminal domain/subunit	-1.00469339035023	-8.2038164764484	FALSE
carbon source	set3IT074	D-Fructose	Ga0059261_1776	Ga0059261_1776		Transcriptional regulator/sugar kinase	-5.41446580676275	-17.3595180481672	FALSE
carbon source	set3IT074	D-Fructose	Ga0059261_1777	Ga0059261_1777		MFS transporter, sugar porter (SP) family	-4.70680808024921	-21.0213657848792	TRUE
carbon source	set6IT066	D-Glucose	Ga0059261_2678	Ga0059261_2678		DNA-binding ferritin-like protein (oxidative damage protectant)	-3.49670216835922	-8.22462844454713	FALSE
carbon source	set6IT063	D-Glucose	Ga0059261_2678	Ga0059261_2678		DNA-binding ferritin-like protein (oxidative damage protectant)	-2.68415476742239	-5.38729149494042	FALSE
carbon source	set3IT063	D-Maltose monohydrate	Ga0059261_1581	Ga0059261_1581		Glycosidases	-3.17635070277687	-22.7441296194879	FALSE
carbon source	set3IT076	D-Maltose monohydrate	Ga0059261_1581	Ga0059261_1581		Glycosidases	-3.10180520694881	-21.947067904663	FALSE
carbon source	set3IT063	D-Maltose monohydrate	Ga0059261_1582	Ga0059261_1582		Tryptophan halogenase	-2.5723462124649	-15.9923354476024	FALSE
carbon source	set3IT076	D-Maltose monohydrate	Ga0059261_1582	Ga0059261_1582		Tryptophan halogenase	-2.45716289723231	-16.2841498706725	FALSE
