expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set8IT007	2'-Deoxyinosine	GFF1428	PS417_07260		MFS transporter	-1.82119921265141	-5.71885002668663	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF1655	PS417_08425		acetyltransferase	2.05127896819516	8.68157367267146	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF1655	PS417_08425		acetyltransferase	2.11046480254687	10.3687692206621	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF1731	PS417_08805		hydroxypyruvate isomerase	-1.92722896918771	-5.75540133667578	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF1732	PS417_08810		glyoxylate carboligase	-2.94433964051579	-8.70344334562888	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF1732	PS417_08810		glyoxylate carboligase	-2.13095100943267	-7.98478430044767	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF1735	PS417_08825		TetR family transcriptional regulator	4.176242817571	13.6466518478165	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF1735	PS417_08825		TetR family transcriptional regulator	5.34396012763176	15.6045133335381	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF3788	PS417_19395		guanine permease	-2.58774786732514	-7.92474792842014	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF3788	PS417_19395		guanine permease	-2.20019826847495	-6.41222619749917	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF4076	PS417_20885		FAD-binding molybdopterin dehydrogenase	-3.2805157490043	-5.46333344262155	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF4076	PS417_20885		FAD-binding molybdopterin dehydrogenase	-2.30129923835222	-5.49074328936071	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF4077	PS417_20890		xanthine dehydrogenase	-2.83311585768671	-9.87421953854201	FALSE
carbon source	set8IT001	2'-Deoxyinosine	GFF4077	PS417_20890		xanthine dehydrogenase	-1.9835493896437	-6.96998113041372	FALSE
carbon source	set8IT007	2'-Deoxyinosine	GFF4078	PS417_20895		molybdenum cofactor sulfurylase	-2.79101709808961	-8.63151696958093	FALSE
