expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set1S311	4-Aminobutyric acid	TX73_006050	TX73_006050		aspartate aminotransferase family protein	-2.34014913320403	-18.1599358579261	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_006050	TX73_006050		aspartate aminotransferase family protein	-2.24679920700439	-17.5891875731015	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_006050	TX73_006050		aspartate aminotransferase family protein	-2.03852924311929	-15.3828324025137	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_006050	TX73_006050		aspartate aminotransferase family protein	-2.03166045002496	-15.2646379526078	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012010	TX73_012010		LysR substrate-binding domain-containing protein	-3.50443896533609	-11.867425338385	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_012010	TX73_012010		LysR substrate-binding domain-containing protein	-3.30476622210212	-11.3594530765893	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012010	TX73_012010		LysR substrate-binding domain-containing protein	-2.90171408434363	-9.70658961264403	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_012010	TX73_012010		LysR substrate-binding domain-containing protein	-2.74601572043226	-9.94784273526894	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012015	TX73_012015		4-aminobutyrate--2-oxoglutarate transaminase	-3.51998602673447	-12.6816765859419	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_012015	TX73_012015		4-aminobutyrate--2-oxoglutarate transaminase	-3.41476075954131	-13.3560565932194	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_012015	TX73_012015		4-aminobutyrate--2-oxoglutarate transaminase	-3.17676454012055	-11.3300705361899	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012015	TX73_012015		4-aminobutyrate--2-oxoglutarate transaminase	-2.8420778922383	-12.0083119701533	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012020	TX73_012020		NAD-dependent succinate-semialdehyde dehydrogenase	-1.4088046463477	-7.35384114300854	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012020	TX73_012020		NAD-dependent succinate-semialdehyde dehydrogenase	-1.28325734298779	-6.8476001323984	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012025	TX73_012025		ArgE/DapE family deacylase	-1.13195302480961	-5.95523956165294	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012030	TX73_012030		acetolactate synthase large subunit	-1.09188630003975	-6.31179709133796	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012035	TX73_012035		ABC transporter substrate-binding protein	-1.47908052041916	-9.37705406547341	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_012035	TX73_012035		ABC transporter substrate-binding protein	-1.41444930918509	-8.72771408716741	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012035	TX73_012035		ABC transporter substrate-binding protein	-1.17147015503114	-7.03162553690563	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_012035	TX73_012035		ABC transporter substrate-binding protein	-1.12014774252127	-6.96620778207415	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_012040	TX73_012040		ABC transporter permease	-1.13944099563981	-6.29241125278537	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012040	TX73_012040		ABC transporter permease	-1.09257211510902	-5.78249735918536	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_012040	TX73_012040		ABC transporter permease	-1.00403707403621	-5.42915726612671	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012045	TX73_012045		ABC transporter permease	-1.19695517224266	-7.38327100129251	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_012045	TX73_012045		ABC transporter permease	-1.15442581511856	-5.91198864193011	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012045	TX73_012045		ABC transporter permease	-1.13018452219949	-6.71152793574883	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_012045	TX73_012045		ABC transporter permease	-1.1012639488568	-6.13671023091585	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_012050	TX73_012050		ABC transporter ATP-binding protein	-1.34703802521541	-8.1671041232552	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_012050	TX73_012050		ABC transporter ATP-binding protein	-1.23595391074707	-8.38129609559803	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_012050	TX73_012050		ABC transporter ATP-binding protein	-1.20864417593771	-7.77098219864825	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_018890	TX73_018890		glycogen debranching protein GlgX	-1.55931695737054	-10.020463502101	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_018890	TX73_018890		glycogen debranching protein GlgX	-1.44160299489331	-9.54941393263794	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_018890	TX73_018890		glycogen debranching protein GlgX	-1.41508809574617	-8.82275451203991	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_018890	TX73_018890		glycogen debranching protein GlgX	-1.37240891950513	-9.37135039547849	FALSE
carbon source	set1S309	4-Aminobutyric acid	TX73_023060	TX73_023060		fatty-acid--CoA ligase	-1.24738748540367	-9.33349964215523	FALSE
carbon source	set1S310	4-Aminobutyric acid	TX73_023060	TX73_023060		fatty-acid--CoA ligase	-1.21526984401777	-8.92603053697595	FALSE
carbon source	set1S312	4-Aminobutyric acid	TX73_023060	TX73_023060		fatty-acid--CoA ligase	-1.21123069350891	-8.5070918314891	FALSE
carbon source	set1S311	4-Aminobutyric acid	TX73_023060	TX73_023060		fatty-acid--CoA ligase	-1.14172276359172	-8.7856074569808	FALSE
carbon source	set4S53	4-Hydroxybenzoic Acid	TX73_003425	TX73_003425		benzoate-CoA ligase family protein	-3.52682514766985	-16.4510466319776	FALSE
carbon source	set4S75	4-Hydroxybenzoic Acid	TX73_003425	TX73_003425		benzoate-CoA ligase family protein	-3.27466090526134	-15.4798159911871	FALSE
carbon source	set4S73	4-Hydroxybenzoic Acid	TX73_003425	TX73_003425		benzoate-CoA ligase family protein	-3.25169247499962	-15.7445353242204	FALSE
carbon source	set4S52	4-Hydroxybenzoic Acid	TX73_003425	TX73_003425		benzoate-CoA ligase family protein	-3.2418226965473	-16.6051656241059	FALSE
carbon source	set4S74	4-Hydroxybenzoic Acid	TX73_003425	TX73_003425		benzoate-CoA ligase family protein	-3.12422813615454	-16.6050771114105	FALSE
carbon source	set4S54	4-Hydroxybenzoic Acid	TX73_003425	TX73_003425		benzoate-CoA ligase family protein	-3.07492107057969	-14.5246402426272	FALSE
carbon source	set4S74	4-Hydroxybenzoic Acid	TX73_010175	TX73_010175		Mrp/NBP35 family ATP-binding protein	-1.33796527168805	-8.56931627556076	FALSE
carbon source	set4S53	4-Hydroxybenzoic Acid	TX73_011335	TX73_011335		RlmE family RNA methyltransferase	-1.420625942706	-7.95739304032728	FALSE
carbon source	set4S73	4-Hydroxybenzoic Acid	TX73_011335	TX73_011335		RlmE family RNA methyltransferase	-1.35202920319105	-6.61155578924714	FALSE
carbon source	set4S54	4-Hydroxybenzoic Acid	TX73_014710	TX73_014710		5'/3'-nucleotidase SurE	-1.59855102230063	-10.0842248753108	FALSE
carbon source	set4S53	4-Hydroxybenzoic Acid	TX73_014710	TX73_014710		5'/3'-nucleotidase SurE	-1.59049743976071	-9.92600370675375	FALSE
carbon source	set4S52	4-Hydroxybenzoic Acid	TX73_014710	TX73_014710		5'/3'-nucleotidase SurE	-1.56624165645735	-7.90668846735297	FALSE
carbon source	set4S74	4-Hydroxybenzoic Acid	TX73_014710	TX73_014710		5'/3'-nucleotidase SurE	-1.46696904887445	-9.81642863785009	FALSE
carbon source	set4S73	4-Hydroxybenzoic Acid	TX73_014710	TX73_014710		5'/3'-nucleotidase SurE	-1.45886134768174	-9.30829344331013	FALSE
carbon source	set4S75	4-Hydroxybenzoic Acid	TX73_014710	TX73_014710		5'/3'-nucleotidase SurE	-1.45594501036575	-8.22167761321677	FALSE
carbon source	set4S74	4-Hydroxybenzoic Acid	TX73_021395	TX73_021395		helix-turn-helix transcriptional regulator	-1.31144986812363	-7.13743422498251	FALSE
carbon source	set4S74	4-Hydroxybenzoic Acid	TX73_024880	TX73_024880		helix-turn-helix transcriptional regulator	1.53672372562657	12.6355225702327	FALSE
carbon source	set4S52	4-Hydroxybenzoic Acid	TX73_024880	TX73_024880		helix-turn-helix transcriptional regulator	1.56979718661536	12.9570818151858	FALSE
carbon source	set4S54	4-Hydroxybenzoic Acid	TX73_024880	TX73_024880		helix-turn-helix transcriptional regulator	1.5826022465819	12.9398934796227	FALSE
carbon source	set4S53	4-Hydroxybenzoic Acid	TX73_024880	TX73_024880		helix-turn-helix transcriptional regulator	1.5981192796392	13.0786278905393	FALSE
