genus,n_habitats,count_breadth_raw,count_breadth_std,weighted_breadth,shannon_breadth_std,cooccurrence_mean,cooccurrence_max,genus_lower_clean,mean_levins_B_std,gtdb_genus_lower,kingdom,count_breadth_ses,shannon_breadth_ses
aquaspirillum,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,aquaspirillum,0.1896266700833478,aquaspirillum,Bacteria,1.6288018055869253,1.6781682325447773
aquicella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,aquicella,0.4087249757380805,aquicella,Bacteria,0.0,1.0
aquimarina,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,aquimarina,0.0325590330622679,aquimarina,Bacteria,,
aquitalea,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,aquitalea,0.3514062754198505,aquitalea,Bacteria,,
arcanobacterium,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,arcanobacterium,0.1175324174571517,arcanobacterium,Bacteria,,
arcobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,arcobacter,0.0713717431409853,arcobacter,Bacteria,,
arenibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,arenibacter,0.1106855583178714,arenibacter,Bacteria,,
arenimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,arenimonas,0.4315760179143287,arenimonas,Bacteria,,
armatimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,armatimonas,0.4272728589305385,armatimonas,Bacteria,,
arsenicicoccus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,arsenicicoccus,0.3273165012955201,arsenicicoccus,Bacteria,,
arthrobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,arthrobacter,0.3488958137948422,arthrobacter,Bacteria,,
arthrospira,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,arthrospira,0.2660688992049468,,Bacteria,,
asticcacaulis,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,asticcacaulis,0.6676675192226199,asticcacaulis,Bacteria,,
atopobium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,atopobium,0.2452157488847923,atopobium,Bacteria,,
azoarcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,azoarcus,0.3046582148263519,azoarcus,Bacteria,,
azorhizobium,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,azorhizobium,0.3408479150124246,azorhizobium,Bacteria,-0.9289263584670778,-0.8880585422732964
azospira,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,azospira,0.2407722308689873,azospira,Bacteria,,
azospirillum,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,azospirillum,0.3232598734354993,azospirillum,Bacteria,,
bacillus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bacillus,0.2386321330968183,bacillus,Bacteria,,
bacteriovorax,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bacteriovorax,0.335008304355437,bacteriovorax,Bacteria,,
bacteroides,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bacteroides,0.1954701746990912,bacteroides,Bacteria,,
balneola,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,balneola,0.0654904500090408,balneola,Bacteria,0.0,1.0
bdellovibrio,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bdellovibrio,0.4319680544367266,bdellovibrio,Bacteria,,
beijerinckia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,beijerinckia,0.536128633642459,beijerinckia,Bacteria,,
belnapia,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,belnapia,0.4511508040502647,belnapia,Bacteria,,
bifidobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bifidobacterium,0.2320278387287608,bifidobacterium,Bacteria,,
bilophila,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,bilophila,0.3302116863742891,bilophila,Bacteria,,
blastomonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,blastomonas,0.3751100688324422,blastomonas,Bacteria,,
blautia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,blautia,0.1020787283372555,blautia,Bacteria,,
bosea,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bosea,0.4653771471694413,bosea,Bacteria,0.0,1.0
brachybacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,brachybacterium,0.239784231640659,brachybacterium,Bacteria,,
bradyrhizobium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bradyrhizobium,0.3932810723201643,bradyrhizobium,Bacteria,,
brevibacillus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,brevibacillus,0.3189882444859792,brevibacillus,Bacteria,,
brevibacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,brevibacterium,0.1404499860368636,brevibacterium,Bacteria,,
brevundimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,brevundimonas,0.3779455716750405,brevundimonas,Bacteria,,
brumimicrobium,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,brumimicrobium,0.1907807116721445,brumimicrobium,Bacteria,0.11900200904962294,-0.06830836434922595
bryobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,bryobacter,0.4026730784764937,bryobacter,Bacteria,,
buchnera,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,buchnera,0.1533994200300694,buchnera,Bacteria,,
bulleidia,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,bulleidia,0.345119966149381,bulleidia,Bacteria,,
burkholderia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,burkholderia,0.4346008483552928,burkholderia,Bacteria,,
butyricicoccus,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,butyricicoccus,0.0884340104570959,butyricicoccus,Bacteria,,
butyricimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,butyricimonas,0.2421676192648114,butyricimonas,Bacteria,,
butyrivibrio,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,butyrivibrio,0.0911218689051827,butyrivibrio,Bacteria,1.582063989554876,1.645974946067451
byssovorax,2,749,0.8638985005767013,0.4857587894971073,0.9718890883941397,1.4382929642445212,2,byssovorax,0.5290336534170996,byssovorax,Bacteria,,
caldicellulosiruptor,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,caldicellulosiruptor,0.1002029204028817,caldicellulosiruptor,Bacteria,,
caldicoprobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,caldicoprobacter,0.378439165086481,caldicoprobacter,Bacteria,,
caldilinea,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,caldilinea,0.1938718476351453,caldilinea,Bacteria,,
caloramator,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,caloramator,0.1727455526099809,caloramator,Bacteria,,
calothrix,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,calothrix,0.2836548860838593,calothrix,Bacteria,0.0,1.0
campylobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,campylobacter,0.1730175381992376,campylobacter,Bacteria,,
candidatus amoebophilus,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,candidatus amoebophilus,0.5556999940775363,,Bacteria,,
candidatus aquiluna,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,candidatus aquiluna,0.2387552989526155,,Bacteria,,
candidatus arthromitus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,candidatus arthromitus,0.2854570241522557,,Bacteria,,
candidatus cardinium,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,candidatus cardinium,0.3878872618415288,,Bacteria,,
candidatus hamiltonella,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,candidatus hamiltonella,0.5037541741514774,,Bacteria,,
candidatus koribacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,candidatus koribacter,0.4159943758693514,,Bacteria,,
candidatus portiera,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,candidatus portiera,0.1884612759548429,,Bacteria,,
candidatus protochlamydia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,candidatus protochlamydia,0.5083113749007849,,Bacteria,0.0,1.0
candidatus solibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,candidatus solibacter,0.4003921274392025,,Bacteria,,
capnocytophaga,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,capnocytophaga,0.1639363362128944,capnocytophaga,Bacteria,,
cardiobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cardiobacterium,0.2856660466454954,cardiobacterium,Bacteria,,
carnobacterium,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,carnobacterium,0.2737205588419377,carnobacterium,Bacteria,,
catellatospora,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,catellatospora,0.6690573938955718,catellatospora,Bacteria,0.0,1.0
catenibacterium,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,catenibacterium,0.173909732265225,catenibacterium,Bacteria,,
catonella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,catonella,0.3036275797414783,catonella,Bacteria,,
caulobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,caulobacter,0.4873606274954304,caulobacter,Bacteria,,
celeribacter,3,810,0.9342560553633218,0.5699588477366254,0.9779814439339557,2.050749711649366,3,celeribacter,0.0356710746338891,celeribacter,Bacteria,,
cellulomonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cellulomonas,0.2990458512818353,cellulomonas,Bacteria,,
cellulophaga,2,704,0.81199538638985,0.44957386363636365,0.9618559291207517,1.2998846597462514,2,cellulophaga,0.0620912475969461,cellulophaga,Bacteria,,
cellulosimicrobium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cellulosimicrobium,0.2954056204897443,cellulosimicrobium,Bacteria,0.0,1.0
cellvibrio,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cellvibrio,0.3789459246631995,cellvibrio,Bacteria,,
cetobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cetobacterium,0.2167886086346793,cetobacterium,Bacteria,0.0,1.0
chelativorans,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,chelativorans,0.4077297724526669,chelativorans,Bacteria,,
chelatococcus,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,chelatococcus,0.4902855983690348,chelatococcus,Bacteria,,
chitinibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chitinibacter,0.1856192556080785,chitinibacter,Bacteria,,
chitinimonas,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,chitinimonas,0.3554628821976143,chitinimonas,Bacteria,,
chitinophaga,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chitinophaga,0.400578205283389,chitinophaga,Bacteria,,
chondromyces,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chondromyces,0.3615238289394227,chondromyces,Bacteria,0.0,1.0
chromobacterium,2,749,0.8638985005767013,0.4857587894971072,0.9718890883941397,1.4382929642445212,2,chromobacterium,0.3468293530874908,chromobacterium,Bacteria,-0.1631451626332955,-0.09312840115006056
chromohalobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chromohalobacter,0.2141548712021378,chromohalobacter,Bacteria,,
chroococcidiopsis,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chroococcidiopsis,0.2490858263623661,chroococcidiopsis,Bacteria,,
chryseobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chryseobacterium,0.3325231485430568,chryseobacterium,Bacteria,,
chthoniobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,chthoniobacter,0.4510245177702734,chthoniobacter,Bacteria,,
chthonomonas,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,chthonomonas,0.3829604918420683,chthonomonas,Bacteria,,
clavibacter,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,clavibacter,0.3810299166521557,clavibacter,Bacteria,,
cloacibacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cloacibacterium,0.1737004033876566,cloacibacterium,Bacteria,,
clostridiisalibacter,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,clostridiisalibacter,0.2730595078283002,clostridiisalibacter,Bacteria,,
clostridium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,clostridium,0.237434472104235,clostridium,Bacteria,0.0,1.0
cobetia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cobetia,0.1287588304551903,cobetia,Bacteria,,
cocleimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cocleimonas,0.0473166534328528,cocleimonas,Bacteria,,
cohnella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cohnella,0.2895718120484886,cohnella,Bacteria,,
collinsella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,collinsella,0.1503454422525124,collinsella,Bacteria,-0.988710777983643,-0.5546874833074671
colwellia,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,colwellia,0.0344070596270671,colwellia,Bacteria,,
comamonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,comamonas,0.2351354241730011,comamonas,Bacteria,0.0,1.0
commensalibacter,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,commensalibacter,0.1602229566998221,commensalibacter,Bacteria,,
conchiformibius,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,conchiformibius,0.0877762962405517,conchiformibius,Bacteria,0.8422347660750765,1.0189059191662928
conexibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,conexibacter,0.5008901742564265,conexibacter,Bacteria,,
coprobacillus,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,coprobacillus,0.2898327633171542,coprobacillus,Bacteria,,
coprococcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,coprococcus,0.0910467856019756,coprococcus,Bacteria,,
coraliomargarita,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,coraliomargarita,0.0845390396146673,coraliomargarita,Bacteria,,
corallococcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,corallococcus,0.6443550029257237,corallococcus,Bacteria,,
corynebacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,corynebacterium,0.1360036418950682,corynebacterium,Bacteria,,
coxiella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,coxiella,0.1864366538252503,coxiella,Bacteria,0.0,1.0
crocinitomix,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,crocinitomix,0.0555223886758229,crocinitomix,Bacteria,,
cryomorpha,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,cryomorpha,0.2407187701069456,cryomorpha,Bacteria,,
cryptosporangium,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,cryptosporangium,0.5676552464118516,cryptosporangium,Bacteria,,
cupriavidus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,cupriavidus,0.430233832196798,cupriavidus,Bacteria,,
cyanobacterium,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,cyanobacterium,0.1265131744686696,cyanobacterium,Bacteria,,
cystobacter,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,cystobacter,0.455476868141115,cystobacter,Bacteria,,
cytophaga,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,cytophaga,0.5437912605697192,cytophaga,Bacteria,,
dactylosporangium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dactylosporangium,0.4520194041275413,dactylosporangium,Bacteria,,
dechloromonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dechloromonas,0.2013694261136148,,Bacteria,,
deefgea,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,deefgea,0.2348048639135684,deefgea,Bacteria,,
deinococcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,deinococcus,0.2463872207437447,deinococcus,Bacteria,,
demequina,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,demequina,0.4745632972094531,demequina,Bacteria,,
dendrosporobacter,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,dendrosporobacter,0.2053124903431059,dendrosporobacter,Bacteria,,
dermabacter,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,dermabacter,0.2757668496585916,dermabacter,Bacteria,,
dermacoccus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dermacoccus,0.3919903802055006,dermacoccus,Bacteria,,
dermatophilus,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,dermatophilus,0.1790547106562237,dermatophilus,Bacteria,,
desemzia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desemzia,0.2435117640343575,desemzia,Bacteria,,
desulfarculus,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfarculus,0.1800336519977086,desulfarculus,Bacteria,,
desulfobacca,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desulfobacca,0.0865608864139256,desulfobacca,Bacteria,,
desulfobacter,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfobacter,0.0551473842493284,desulfobacter,Bacteria,,
desulfobulbus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desulfobulbus,0.1200072080591014,desulfobulbus,Bacteria,,
desulfocapsa,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,desulfocapsa,0.0564499466749194,desulfocapsa,Bacteria,,
desulfococcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desulfococcus,0.1843376816836647,desulfococcus,Bacteria,,
desulfofrigus,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,desulfofrigus,0.0262265981839502,,Bacteria,,
desulfomicrobium,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,desulfomicrobium,0.2429391791280294,desulfomicrobium,Bacteria,,
desulfomonile,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,desulfomonile,0.2019394313876103,desulfomonile,Bacteria,,
desulfonatronovibrio,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfonatronovibrio,0.0530401294159764,desulfonatronovibrio,Bacteria,,
desulfonatronum,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfonatronum,0.2220900516796972,desulfonatronum,Bacteria,,
desulforhopalus,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,desulforhopalus,0.0946481432694044,desulforhopalus,Bacteria,,
desulfosalsimonas,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfosalsimonas,0.0694736498402955,desulfosalsimonas,Bacteria,,
desulfosarcina,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,desulfosarcina,0.0515474939641244,desulfosarcina,Bacteria,,
desulfospira,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfospira,0.1170631354894707,desulfospira,Bacteria,,
desulfosporosinus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desulfosporosinus,0.1519436066279177,desulfosporosinus,Bacteria,,
desulfotalea,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desulfotalea,0.0408524370194881,desulfotalea,Bacteria,,
desulfotignum,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfotignum,0.0825924173301895,desulfotignum,Bacteria,,
desulfotomaculum,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,desulfotomaculum,0.2592524515059032,desulfotomaculum,Bacteria,,
desulfovibrio,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,desulfovibrio,0.1616850662643563,desulfovibrio,Bacteria,,
desulfurispora,2,749,0.8638985005767013,0.4857587894971073,0.9718890883941397,1.4382929642445212,2,desulfurispora,0.1952929067968146,desulfurispora,Bacteria,-0.3409556513955731,-0.2731216799583234
desulfuromonas,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,desulfuromonas,0.1939071326647002,desulfuromonas,Bacteria,,
dethiobacter,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,dethiobacter,0.4019251176042969,dethiobacter,Bacteria,1.3385635239150735,1.376373411202024
devosia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,devosia,0.4051508745165019,devosia,Bacteria,,
dialister,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dialister,0.2076729638277942,dialister,Bacteria,,
dietzia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dietzia,0.1762396739684411,dietzia,Bacteria,,
dokdonella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dokdonella,0.5239057813979295,dokdonella,Bacteria,,
dorea,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dorea,0.1019597754853187,dorea,Bacteria,,
dyadobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dyadobacter,0.3684019229765555,dyadobacter,Bacteria,,
dyella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dyella,0.5015963234970512,dyella,Bacteria,,
dysgonomonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,dysgonomonas,0.1451514158571757,dysgonomonas,Bacteria,,
edaphobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,edaphobacter,0.3870713410422929,edaphobacter,Bacteria,0.0,1.0
eggerthella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,eggerthella,0.2405084951195732,eggerthella,Bacteria,,
elizabethkingia,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,elizabethkingia,0.5557888232446487,elizabethkingia,Bacteria,,
emticicia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,emticicia,0.2279346218022907,emticicia,Bacteria,0.0,1.0
enterococcus,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,enterococcus,0.1974481463991197,enterococcus,Bacteria,,
enterovibrio,2,704,0.81199538638985,0.44957386363636365,0.9618559291207517,1.2998846597462514,2,enterovibrio,0.0705242777632624,enterovibrio,Bacteria,,
erysipelothrix,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,erysipelothrix,0.1430459773705398,erysipelothrix,Bacteria,,
erythrobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,erythrobacter,0.4127499753033588,erythrobacter,Bacteria,0.0,1.0
ethanoligenens,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,ethanoligenens,0.272793268175793,ethanoligenens,Bacteria,,
euzebya,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,euzebya,0.2805537790456283,euzebya,Bacteria,,
facklamia,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,facklamia,0.0922561326319369,facklamia,Bacteria,,
faecalibacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,faecalibacterium,0.1314615833553869,faecalibacterium,Bacteria,,
ferrimonas,2,704,0.81199538638985,0.44957386363636365,0.9618559291207517,1.2998846597462514,2,ferrimonas,0.0876479553000594,ferrimonas,Bacteria,,
ferruginibacter,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,ferruginibacter,0.3924858164496324,ferruginibacter,Bacteria,,
fervidobacterium,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,fervidobacterium,0.1151007116499567,fervidobacterium,Bacteria,,
fibrobacter,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,fibrobacter,0.1184295603764403,fibrobacter,Bacteria,,
filifactor,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,filifactor,0.1144553872612212,filifactor,Bacteria,0.7686944394491,0.9357864929341615
fimbriimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,fimbriimonas,0.4410007835078773,fimbriimonas,Bacteria,,
finegoldia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,finegoldia,0.183557296043944,finegoldia,Bacteria,,
flavihumibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,flavihumibacter,0.4021921590028121,flavihumibacter,Bacteria,,
flavisolibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,flavisolibacter,0.3411065564374938,flavisolibacter,Bacteria,,
flavobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,flavobacterium,0.3253050067581969,flavobacterium,Bacteria,,
flectobacillus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,flectobacillus,0.2813904634939416,flectobacillus,Bacteria,0.0,1.0
flexibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,flexibacter,0.2786415055714671,flexibacter,Bacteria,,
flexithrix,2,704,0.81199538638985,0.44957386363636365,0.9618559291207517,1.2998846597462514,2,flexithrix,0.0328460544979157,flexithrix,Bacteria,,
fluviicola,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,fluviicola,0.2717919781590914,fluviicola,Bacteria,,
fontibacter,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,fontibacter,0.4079597699225731,,Bacteria,,
francisella,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,francisella,0.1277272707866227,francisella,Bacteria,,
