orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
RalstoniaBSBF1503	set1IT076	CPG	8-Feb-19 RalstoniaBSBF1503_ML2_set1	22	2552831	3983	1570916	1569380	215	1237	415.289759195554	0.129050291884534	0.224933165997923	1.13933979335531	1.07716512754284	0.0869379229948186	-0.0153204812342859	0.00573716927040764	3.02097409410451	cpg	CPG	RalstoniaBSBF1503_ML2	Tiffany Lowe-Power	8-Feb-19	RalstoniaBSBF1503_ML2_set1	IT076	CPG	28		tube	Aerobic	Liquid	200 rpm														
RalstoniaBSBF1503	set1IT077	M63_quarter_strength	8-Feb-19 RalstoniaBSBF1503_ML2_set1	23	2665227	1553	1569523	1568186	203	1237	414.973802593279	0.120042739531783	0.282176488911338	1.17993435591814	1.07716512754284	0.15916600785064	0.0499482430617589	0.00368826655866516	4.26742134671478	m63_quarter_strength	M63_quarter_strength	RalstoniaBSBF1503_ML2	Tiffany Lowe-Power	8-Feb-19	RalstoniaBSBF1503_ML2_set1	IT077	M63_quarter_strength	28		tube	Aerobic	Liquid	200 rpm														
RalstoniaBSBF1503	set1IT080	CPG	8-Feb-19 RalstoniaBSBF1503_ML2_set1	26	2451206	3659	1533365	1531737	216	1237	405.328658375232	0.144801091799872	0.195373527201316	1.09486011728666	1.07716512754284	0.104119417463608	-0.00651549302591538	-0.00444978767295973	2.5328617816429	cpg	CPG	RalstoniaBSBF1503_ML2	Tiffany Lowe-Power	8-Feb-19	RalstoniaBSBF1503_ML2_set1	IT080	CPG	28		tube	Aerobic	Liquid	200 rpm														
RalstoniaBSBF1503	set3IT039	CPG	8-Feb-19 RalstoniaBSBF1503_ML2_set3	33	3410964	5413	2116428	2114281	290	317	559.481608891241	0.154446554853517	0.199330525859125	1.12684275532164	1.07489112366692	0.107657507871006	0.0139270505166478	0.0150302363827505	2.85357137902161	cpg	CPG	RalstoniaBSBF1503_ML2	Tiffany Lowe-Power	8-Feb-19	RalstoniaBSBF1503_ML2_set3	IT039	CPG	28		tube	Aerobic	Liquid	200 rpm														
RalstoniaBSBF1503	set3IT040	M63_quarter_strength	8-Feb-19 RalstoniaBSBF1503_ML2_set3	34	3105188	2031	1943367	1941224	274	317	513.687218840963	0.120886555936475	0.21865392181885	1.10486607063283	1.07489112366692	0.070537707260876	0.0302722151657861	-0.00739334905318358	2.58422066690065	m63_quarter_strength	M63_quarter_strength	RalstoniaBSBF1503_ML2	Tiffany Lowe-Power	8-Feb-19	RalstoniaBSBF1503_ML2_set3	IT040	M63_quarter_strength	28		tube	Aerobic	Liquid	200 rpm														
RalstoniaBSBF1503	set4IT039	Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	16-Dec-20 RalstoniaBSBF1503_ML2_set4	37	4796979	6114	2930859	2928592	412	2636	774.964805504102	0.204116889582805	0.196287551135545	1.16074111845979	1.13362290342451	0.161512296339957	0.0513346936997429	-0.0101415779776931	1.19308342616406	xylem sap	Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	RalstoniaBSBF1503_ML2	Stratton Georgoulis	16-Dec-20	RalstoniaBSBF1503_ML2_set4	IT039		28		in planta				Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct													
RalstoniaBSBF1503	set4IT042	Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	16-Dec-20 RalstoniaBSBF1503_ML2_set4	40	4131043	4774	2593950	2591712	376	2636	685.81952897592	0.163084693999227	0.183643144452913	1.12896517079357	1.13362290342451	0.102343756847743	-0.0374791453579	-0.0124813488673036	1.39793174296761	xylem sap	Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	RalstoniaBSBF1503_ML2	Stratton Georgoulis	16-Dec-20	RalstoniaBSBF1503_ML2_set4	IT042		28		in planta				Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct													
RalstoniaBSBF1503	set4IT045	Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	16-Dec-20 RalstoniaBSBF1503_ML2_set4	43	4221127	4860	2649579	2647450	382	2636	700.568933580312	0.13712906367894	0.18920694432837	1.15670527032622	1.13362290342451	0.0862499197365579	0.0793177074152024	-0.0283300943939025	1.23466259626714	xylem sap	Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	RalstoniaBSBF1503_ML2	Stratton Georgoulis	16-Dec-20	RalstoniaBSBF1503_ML2_set4	IT045		28		in planta				Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct													
