strain	mol_norm	n_curves	n_fit_ok	any_growth	median_mu	median_A	median_lag	median_auc	normalized	enigma_name	enigma_chebi	in_fb	in_csp	in_wom	n_datasets	is_fb_anchor
GW821-FHT03E06	citricacid	1	0	False				8.735684305555555	citricacid	citric acid	CHEBI:30769	True	True	False	3	False
GW821-FHT03E06	creatinine	1	0	False				8.036735000000002	creatinine	creatinine	CHEBI:16737	False	False	True	2	False
GW821-FHT03E06	cytidine	1	1	True	0.04492510393296136	0.343946180426175	16.655489322198093	25.91401277777778	cytidine	cytidine	CHEBI:17562	True	True	True	4	False
GW821-FHT03E06	cytosine	1	0	False				8.335944999999999	cytosine	cytosine	CHEBI:16040	True	False	True	3	False
GW821-FHT03E06	d+galactosaminehydrochloride	1	0	False				8.667051805555555	d+galactosaminehydrochloride	D-(+)-Galactosamine hydrochloride	CHEBI:181432	False	False	False	1	False
GW821-FHT03E06	d+melezitose	1	0	False				9.123623194444445	d+melezitose	D(+)-Melezitose	CHEBI:183824	False	False	False	1	False
GW821-FHT03E06	dalanine	1	0	False				8.808663611111111	dalanine	D-alanine	CHEBI:15570	True	False	False	2	False
GW821-FHT03E06	dalphaaminobutyricacid	1	0	False				8.145353888888888	dalphaaminobutyricacid	D-alpha-aminobutyric acid	CHEBI:28797	False	False	False	1	False
GW821-FHT03E06	darabinose	1	1	True	0.010175789851395065	0.3297004914090964	31.2577801369045	16.114537777777777	darabinose	D-arabinose	CHEBI:17108	True	False	False	2	False
GW821-FHT03E06	dasparticacid	2	0	False				8.401906875	dasparticacid	D-aspartic acid	CHEBI:17364	False	False	False	1	False
GW821-FHT03E06	dfructose	1	1	True	0.15057190334532725	0.26731709825480976	6.623908999071812	26.01826402777778	dfructose	D-fructose	CHEBI:15824	True	False	False	2	False
GW821-FHT03E06	dfructose6phosphate2	1	1	True	0.18447278120098012	0.37820105643503354	6.60574622128966	33.07451208333333	dfructose6phosphate2	D-fructose 6-phosphate(2-)	CHEBI:57579	False	False	False	1	False
GW821-FHT03E06	dgalactopyranose	1	0	True	0.10544960817714688	0.22817305435328814	7.745884107104739	22.77367013888889	dgalactopyranose	D-galactopyranose	CHEBI:4139	False	False	False	1	False
GW821-FHT03E06	dgalacturonicacid	1	0	False				8.163791666666668	dgalacturonicacid	D-galacturonic acid	CHEBI:18024	False	False	False	1	False
GW821-FHT03E06	dglucitol	1	0	False				9.438208750000001	dglucitol	D-glucitol	CHEBI:17924	False	False	False	1	False
GW821-FHT03E06	dglucono15lactone	1	1	True	0.05113714446087867	0.47514120652844666	5.399396429772966	36.07902	dglucono15lactone	D-glucono-1,5-lactone	CHEBI:16217	False	False	False	1	False
GW821-FHT03E06	dglucose6phosphate	1	0	True	0.17198337466555558	0.26250112529306996	5.663272816333459	25.649848888888886	dglucose6phosphate	D-glucose 6-phosphate	CHEBI:14314	True	False	False	2	False
GW821-FHT03E06	dglucuronicacid	1	1	True	0.01743785387887161	0.44336506646704577	8.015512678621873e-18	29.31898402777778	dglucuronicacid	D-glucuronic acid	CHEBI:4178	True	False	False	2	False
GW821-FHT03E06	dglutamicacid	1	0	False				7.8999419444444445	dglutamicacid	D-glutamic acid	CHEBI:15966	False	False	False	1	False
GW821-FHT03E06	difumarate	1	0	True	0.030555547967557092	0.28914447413082406	4.320644837265139	25.338964027777777	difumarate	disodium fumarate	CHEBI:115156	False	False	False	1	False
GW821-FHT03E06	diltyrosinate	1	0	True	0.058749322728014114	0.18898001032206932	22.432462507563326	16.947510833333336	diltyrosinate	disodium L-tyrosinate	CHEBI:53696	False	False	False	1	False
GW821-FHT03E06	dleucine	1	0	False				8.097544583333335	dleucine	D-leucine	CHEBI:28225	False	False	False	1	False
GW821-FHT03E06	dmannitol	1	0	True	0.17522990443941175	0.3807543271339606	6.560939781081223	33.008303749999996	dmannitol	D-mannitol	CHEBI:16899	True	False	False	2	False
GW821-FHT03E06	dmannopyranose	1	1	True	0.12229724942802495	0.23434296969127186	7.256220660713771	23.894110555555557	dmannopyranose	D-mannopyranose	CHEBI:4208	False	False	False	1	False
GW821-FHT03E06	dmethionine	1	0	False				8.346399027777778	dmethionine	D-methionine	CHEBI:16867	False	False	False	1	False
GW821-FHT03E06	dopaminehydrochloride	1	1	True	0.01117552905841306	0.39509891878350195	1.439257426549469	31.22548055555556	dopaminehydrochloride	Dopamine hydrochloride	CHEBI:4698	False	False	False	1	False
GW821-FHT03E06	dproline	1	0	False				8.438442916666666	dproline	D-proline	CHEBI:16313	False	False	False	1	False
GW821-FHT03E06	dribofuranose	1	1	True	0.10188898661770264	0.3454269870415927	6.839470483611992	30.49058833333334	dribofuranose	D-ribofuranose	CHEBI:47013	False	False	False	1	False
GW821-FHT03E06	dserine	1	0	False				9.012513194444445	dserine	D-serine	CHEBI:16523	True	False	False	2	False
GW821-FHT03E06	dtryptophan	1	0	False				8.20781875	dtryptophan	D-tryptophan	CHEBI:16296	False	False	False	1	False
GW821-FHT03E06	dxylopyranose	1	1	True	0.06047864649205352	0.2928160897361329	10.581420299730258	25.865944583333334	dxylopyranose	D-xylopyranose	CHEBI:53455	False	False	False	1	False
GW821-FHT03E06	ectoine	1	0	False				8.178242083333334	ectoine	ectoine	CHEBI:27592	False	False	False	1	False
GW821-FHT03E06	ethanol	1	1	True	0.009593516705905244	0.05320740649042279	16.845783741061872	10.863158055555555	ethanol	ethanol	CHEBI:16236	True	True	False	3	False
GW821-FHT03E06	ethylmalonicacid	1	0	False				7.872040972222223	ethylmalonicacid	ethylmalonic acid	CHEBI:741548	False	False	False	1	False
GW821-FHT03E06	formate	1	0	False				8.471743888888888	formate	sodium formate	CHEBI:62965	True	True	False	3	False
GW821-FHT03E06	gammaaminobutyricacid	2	2	True	0.023952060775729395	0.16923863437828726	21.137847463055714	15.88103326388889	gammaaminobutyricacid	gamma-aminobutyric acid	CHEBI:16865	False	False	False	1	False
GW821-FHT03E06	gelatin	1	0	False				8.413710694444445	gelatin	gelatin	CHEBI:5291	True	True	False	3	False
GW821-FHT03E06	gluconate	2	2	True	0.08563103595632432	0.4200834341412157	6.327339693854912	34.42170201388889	gluconate	sodium gluconate	CHEBI:84997	False	True	False	2	False
GW821-FHT03E06	glucose	3	3	True	0.1761439019515438	0.3113949234696894	6.194412102305106	28.657891388888892	glucose	glucose	CHEBI:17234	False	True	True	3	False
GW821-FHT03E06	glyasp	1	0	False				8.448388472222222	glyasp	Gly-Asp	CHEBI:73804	False	False	False	1	False
GW821-FHT03E06	glycerol	1	1	True	0.03547690914877233	0.4160905857425477	4.475827295809006	32.12079472222222	glycerol	glycerol	CHEBI:17754	True	True	False	3	False
GW821-FHT03E06	glycerol2phosphate	1	0	False				9.290865972222221	glycerol2phosphate	glycerol 2-phosphate	CHEBI:17270	False	False	False	1	False
GW821-FHT03E06	glycine	1	0	False				7.591042083333335	glycine	glycine	CHEBI:15428	True	True	True	4	False
GW821-FHT03E06	glycinebetaine	1	0	False				8.066055972222223	glycinebetaine	glycine betaine	CHEBI:17750	False	False	True	2	False
GW821-FHT03E06	glycolicacid	1	0	False				9.016974305555555	glycolicacid	glycolic acid	CHEBI:17497	True	True	False	3	False
GW821-FHT03E06	glygln	1	1	True	0.02197689280485969	2.152138540816597	72.41222222222221	10.168827083333333	glygln	Gly-Gln	CHEBI:73898	False	False	False	1	False
GW821-FHT03E06	glyglu	1	1	True	0.002746537989644124	0.7165265780965114	72.41222222216543	8.986126666666667	glyglu	Gly-Glu	CHEBI:73801	True	False	False	2	False
GW821-FHT03E06	histidine	1	1	True	0.01289211170622239	0.10269534218972297	23.017424207011267	13.11438791666667	histidine	histidine	CHEBI:27570	False	True	True	3	False
GW821-FHT03E06	hydantoin	1	0	False				7.935893055555555	hydantoin	hydantoin	CHEBI:27612	True	False	False	2	False
GW821-FHT03E06	indole3aceticacid	1	0	False				7.314396944444445	indole3aceticacid	indole-3-acetic acid	CHEBI:16411	False	False	False	1	False
GW821-FHT03E06	inosine	1	1	True	0.015951373290225765	0.04897122635637539	12.411676211478191	10.567209722222223	inosine	inosine	CHEBI:17596	True	True	True	4	False
GW821-FHT03E06	itaconicacid	1	0	False				7.434987916666667	itaconicacid	itaconic acid	CHEBI:30838	False	True	False	2	False
GW821-FHT03E06	ketodtagatose	1	0	False				10.245084166666668	ketodtagatose	keto-D-tagatose	CHEBI:47693	False	False	False	1	False
GW821-FHT03E06	lactate	1	1	True	0.01401733303933865	0.25456396969620004	10.455353177030384	21.181472499999998	lactate	sodium lactate	CHEBI:75228	False	True	True	3	False
GW821-FHT03E06	lactulose	1	0	False				8.65646402777778	lactulose	lactulose	CHEBI:6359	True	True	False	3	False
GW821-FHT03E06	lalanine	1	1	True	0.013796923884375964	0.08696147810095525	14.671931209084569	13.057015	lalanine	L-alanine	CHEBI:16977	True	False	False	2	False
GW821-FHT03E06	larabinose	1	0	True	0.12234235661076799	0.35990358893130486	8.523518630349482	31.056236944444443	larabinose	L-arabinose	CHEBI:30849	True	False	False	2	False
GW821-FHT03E06	larginine	1	0	False				8.83403138888889	larginine	L-arginine	CHEBI:16467	True	False	False	2	False
GW821-FHT03E06	lascorbicacid	1	0	False				8.914664027777778	lascorbicacid	L-ascorbic acid	CHEBI:29073	False	False	False	1	False
GW821-FHT03E06	lasparagineresidue	1	1	True	0.00128667049606693	0.04988423414542128	19.824915631028276	9.356855555555555	lasparagineresidue	L-asparagine residue	CHEBI:50347	False	False	False	1	False
GW821-FHT03E06	lasparticacid	1	1	True	0.011878607887208356	0.11900547193556124	24.969428015696025	13.457454027777779	lasparticacid	L-aspartic acid	CHEBI:17053	True	False	False	2	False
GW821-FHT03E06	lcitrulline	1	0	False				8.306749722222223	lcitrulline	L-citrulline	CHEBI:16349	True	False	False	2	False
GW821-FHT03E06	lcysteicacid	1	0	False				8.31350625	lcysteicacid	L-cysteic acid	CHEBI:17285	False	False	False	1	False
GW821-FHT03E06	lcysteinehydrochloride	1	0	False				8.473756944444444	lcysteinehydrochloride	L-cysteine hydrochloride hydrate	CHEBI:91248	False	False	False	1	False
GW821-FHT03E06	leucrose	1	0	False				9.887124444444446	leucrose	leucrose	CHEBI:79285	False	False	False	1	False
GW821-FHT03E06	lfucopyranose	1	0	False				9.27504763888889	lfucopyranose	L-fucopyranose	CHEBI:2181	False	False	False	1	False
GW821-FHT03E06	lglutamicacid	1	1	True	0.013156070026184031	0.16778467975635572	24.801021257035803	15.033696527777778	lglutamicacid	L-glutamic acid	CHEBI:16015	False	False	False	1	False
GW821-FHT03E06	lglutamine	1	1	True	0.03616049927516751	0.19520407446253454	16.081551497366398	18.62625625	lglutamine	L-glutamine	CHEBI:18050	True	False	False	2	False
GW821-FHT03E06	lhistidineresidue	1	0	True	0.0698557582941774	0.2286103752549164	19.80634839848755	20.312899722222223	lhistidineresidue	L-histidine residue	CHEBI:29979	False	False	False	1	False
GW821-FHT03E06	lisoleucine	1	0	False				8.176586111111112	lisoleucine	L-isoleucine	CHEBI:17191	True	False	False	2	False
GW821-FHT03E06	llactate	1	0	True	0.09025020265814711	0.24110749216809405	9.64809825401022	23.51599625	llactate	sodium L-lactate	CHEBI:232798	True	False	False	2	False
GW821-FHT03E06	lleucine	1	0	False				8.404534444444444	lleucine	L-leucine	CHEBI:15603	True	False	False	2	False
GW821-FHT03E06	llysine	1	0	False				8.569499583333332	llysine	L-lysine	CHEBI:18019	True	False	False	2	False
GW821-FHT03E06	lmethionine	1	0	False				8.38643013888889	lmethionine	L-methionine	CHEBI:16643	True	False	False	2	False
GW821-FHT03E06	lornithine	1	1	True	0.006732367565885675	0.6128012328050666	45.56911272500264	10.54962916666667	lornithine	L-ornithine	CHEBI:15729	True	False	False	2	False
GW821-FHT03E06	lphenylalanine	1	0	False				7.914984305555556	lphenylalanine	L-phenylalanine	CHEBI:17295	True	False	False	2	False
GW821-FHT03E06	lproline	1	1	True	0.02946903208560305	0.2037599653633093	16.233840569451562	18.43464527777778	lproline	L-proline	CHEBI:17203	True	False	False	2	False
GW821-FHT03E06	lserine	1	0	False				9.478476666666667	lserine	L-serine	CHEBI:17115	True	False	False	2	False
GW821-FHT03E06	lsorbose	1	0	False				8.7631125	lsorbose	L-sorbose	CHEBI:17266	True	False	False	2	False
GW821-FHT03E06	lthreonine	1	0	False				7.995684305555555	lthreonine	L-threonine	CHEBI:16857	True	False	False	2	False
GW821-FHT03E06	ltryptophan	1	0	False				7.934488611111112	ltryptophan	L-tryptophan	CHEBI:16828	True	False	False	2	False
GW821-FHT03E06	lvalineresidue	1	0	False				7.373550555555555	lvalineresidue	L-valine residue	CHEBI:30015	False	False	False	1	False
GW821-FHT03E06	maleicacid	1	0	False				7.831855972222223	maleicacid	maleic acid	CHEBI:18300	False	False	True	2	False
GW821-FHT03E06	malicacid	1	1	True	0.02388854160203042	0.3220572030605667	3.9962187441725647	25.96672638888889	malicacid	malic acid	CHEBI:6650	False	True	False	2	False
GW821-FHT03E06	maltitol	1	0	False				8.676237361111111	maltitol	maltitol	CHEBI:68428	True	True	False	3	False
GW821-FHT03E06	maltose	1	1	True	0.11022102308347047	0.25869690380953475	8.499964281285314	24.992354305555555	maltose	maltose	CHEBI:17306	False	True	False	2	False
GW821-FHT03E06	melibiose	1	0	False				9.036748055555556	melibiose	melibiose	CHEBI:28053	True	True	False	3	False
GW821-FHT03E06	methylalphadglucopyranoside	1	0	False				8.030991944444445	methylalphadglucopyranoside	methyl alpha-D-glucopyranoside	CHEBI:320061	False	False	False	1	False
GW821-FHT03E06	myoinositol	1	1	True	0.07127480242339725	0.3200710309349838	7.398668560623404	29.031453194444445	myoinositol	myo-inositol	CHEBI:17268	False	False	True	2	False
GW821-FHT03E06	n2acetylglutamine	1	0	False				8.011365972222222	n2acetylglutamine	N(2)-acetylglutamine	CHEBI:73685	False	False	False	1	False
GW821-FHT03E06	n2acetylllysine	1	0	False				7.538899722222223	n2acetylllysine	N(2)-acetyl-L-lysine	CHEBI:35704	False	False	False	1	False
GW821-FHT03E06	nacetyldglucosamine	1	1	True	0.19670660031317774	0.4092340435607459	6.802950999697314	34.845311388888895	nacetyldglucosamine	N-acetyl-D-glucosamine	CHEBI:506227	True	True	False	3	False
GW821-FHT03E06	nacetyllasparticacid	1	1	True	0.04003663233211667	0.18068504383412592	12.486568591327037	18.15277277777778	nacetyllasparticacid	N-acetyl-L-aspartic acid	CHEBI:21547	False	False	False	1	False
GW821-FHT03E06	nacetyllglutamate2	1	1	True	0.07208272871499956	0.30349106906981627	19.29957984824974	23.485911666666667	nacetyllglutamate2	N-acetyl-L-glutamate(2-)	CHEBI:44337	False	False	False	1	False
GW821-FHT03E06	nicotinamide	1	0	False				7.88031	nicotinamide	nicotinamide	CHEBI:17154	False	False	True	2	False
GW821-FHT03E06	nicotinicacid	1	0	False				7.945327222222223	nicotinicacid	nicotinic acid	CHEBI:15940	True	False	False	2	False
GW821-FHT03E06	nitrate	2	0	False				7.954250486111111	nitrate	sodium nitrate	CHEBI:63005	True	False	False	2	False
GW821-FHT03E06	nitrite	1	0	False				8.088363611111111	nitrite	sodium nitrite	CHEBI:78870	True	False	False	2	False
GW821-FHT03E06	nndimethylglycine	1	0	False				7.542216527777778	nndimethylglycine	N,N-dimethylglycine	CHEBI:17724	False	False	False	1	False
GW821-FHT03E06	octanoate	1	0	False				8.600333194444444	octanoate	sodium octanoate	CHEBI:132100	True	False	False	2	False
GW821-FHT03E06	oxalate	1	0	False				8.98623138888889	oxalate	oxalate salt	CHEBI:64148	False	True	False	2	False
GW821-FHT03E06	oxalicacid	1	0	False				8.435514027777778	oxalicacid	oxalic acid	CHEBI:16995	False	True	False	2	False
GW821-FHT03E06	parabanicacid	1	0	False				8.071029305555557	parabanicacid	parabanic acid	CHEBI:74661	True	False	False	2	False
GW821-FHT03E06	pimelicacid	1	0	False				7.955726527777777	pimelicacid	pimelic acid	CHEBI:30531	False	False	False	1	False
GW821-FHT03E06	polysorbate20	1	0	False				10.180150694444444	polysorbate20	polysorbate 20	CHEBI:53424	False	False	False	1	False
GW821-FHT03E06	propionate	1	0	False				9.052820972222221	propionate	sodium propionate	CHEBI:132106	True	True	False	3	False
GW821-FHT03E06	pyridin2ol	1	0	False				7.940480972222222	pyridin2ol	pyridin-2-ol	CHEBI:16540	False	False	False	1	False
GW821-FHT03E06	pyrrole2carboxylicacid	1	0	False				8.459225416666667	pyrrole2carboxylicacid	pyrrole-2-carboxylic acid	CHEBI:36751	False	False	False	1	False
GW821-FHT03E06	pyruvate	1	1	True	0.02895305997676953	0.27084360247603095	10.92336758303599	24.02422986111111	pyruvate	sodium pyruvate	CHEBI:50144	True	True	False	3	False
GW821-FHT03E06	raffinosepenta	1	1	True	0.13814104189975673	0.28227816192677085	5.70263830129568	27.38032375	raffinosepenta	Raffinose Pentahydrate	CHEBI:189430	False	False	False	1	False
GW821-FHT03E06	rhamnose	1	1	True	0.05698521400637233	0.2978992602392804	9.877493559015324	27.525114583333334	rhamnose	rhamnose	CHEBI:26546	False	True	False	2	False
GW821-FHT03E06	ribothymidine	1	0	False				7.751038611111111	ribothymidine	ribothymidine	CHEBI:45996	False	False	False	1	False
GW821-FHT03E06	rpantolactone	1	0	False				8.392140416666667	rpantolactone	(R)-pantolactone	CHEBI:16719	False	False	False	1	False
GW821-FHT03E06	salicin	1	1	True	0.09256110240364757	0.27512467700467425	9.805172419492587	25.322501250000002	salicin	salicin	CHEBI:17814	False	True	False	2	False
GW821-FHT03E06	salicylate	1	0	False				8.484883472222222	salicylate	Sodium salicylate	CHEBI:9180	False	False	True	2	False
GW821-FHT03E06	sarcosine	1	0	False				7.507921666666667	sarcosine	sarcosine	CHEBI:15611	False	True	True	3	False
GW821-FHT03E06	shikimicacid	1	1	True	0.009045536918859787	1.8406569320128756	72.45944444444433	10.505447777777777	shikimicacid	shikimic acid	CHEBI:16119	False	False	False	1	False
GW821-FHT03E06	smalicacid	1	0	True	0.1430286483243468	0.27644981610101005	6.940796108472925	26.271115694444443	smalicacid	(S)-malic acid	CHEBI:30797	False	False	False	1	False
GW821-FHT03E06	snglycerol3phosphate2	1	0	False				8.536421388888888	snglycerol3phosphate2	sn-glycerol 3-phosphate(2-)	CHEBI:57597	False	False	False	1	False
GW821-FHT03E06	spermidine3+	1	0	False				7.694943194444445	spermidine3+	spermidine(3+)	CHEBI:57834	False	False	False	1	False
GW821-FHT03E06	stachyose	1	1	True	0.0687491950739385	0.2996724990790295	4.745953203970481	28.088076805555556	stachyose	stachyose	CHEBI:17164	False	True	False	2	False
GW821-FHT03E06	subericacid	1	0	False				8.881752500000001	subericacid	suberic acid	CHEBI:9300	False	False	False	1	False
GW821-FHT03E06	succinatehexa	1	0	True	0.10687072757782982	0.26839887460547945	8.468742355403096	25.118780694444446	succinatehexa	sodium succinate hexahydrate	CHEBI:63686	True	False	False	2	False
GW821-FHT03E06	succinicacid	1	1	True	0.10976154287268287	0.2351274246756517	7.836167546538966	23.241719861111108	succinicacid	succinic acid	CHEBI:15741	True	True	False	3	False
GW821-FHT03E06	sucrose	1	1	True	0.09330445631696876	0.4248825856037191	31.711485294726646	24.87638027777778	sucrose	sucrose	CHEBI:17992	True	True	False	3	False
GW821-FHT03E06	taurine	1	0	False				7.934873055555556	taurine	taurine	CHEBI:15891	False	True	True	3	False
GW821-FHT03E06	thymidine	1	1	True	0.00339352463495671	0.12927923684106868	18.146122242261466	11.779099166666668	thymidine	thymidine	CHEBI:17748	True	True	True	4	False
GW821-FHT03E06	trehalosedi	1	1	True	0.1270974285104317	0.4090628999314587	5.471271150955575	34.3421675	trehalosedi	trehalose dihydrate	CHEBI:232797	False	False	False	1	False
GW821-FHT03E06	trigonellinehcl	1	0	False				8.054199027777779	trigonellinehcl	Trigonelline HCl	CHEBI:229203	False	False	False	1	False
GW821-FHT03E06	uracil	1	0	False				7.694943055555556	uracil	uracil	CHEBI:17568	True	False	True	3	False
GW821-FHT03E06	urea	1	0	False				7.849455694444445	urea	urea	CHEBI:16199	True	False	False	2	False
GW821-FHT03E06	uridine	1	1	True	0.04180997964033334	3.748327436655388	72.41222222222221	10.691528888888891	uridine	uridine	CHEBI:16704	True	True	True	4	False
GW821-FHT03E06	uridine5'monophosphate2	1	1	True	0.005742411503031087	0.8687109656773723	72.41222222222221	9.194949166666667	uridine5'monophosphate2	uridine 5'-monophosphate(2-)	CHEBI:57865	False	False	False	1	False
GW821-FHT03E06	xylitol	1	0	False				8.692183472222222	xylitol	xylitol	CHEBI:17151	True	True	False	3	False
GW821-FHT03G07	14butanediammonium	1	1	True	0.03729045621700227	0.32170070573545934	16.105791373423756	22.75939291666667	14butanediammonium	1,4-butanediammonium	CHEBI:326268	False	False	False	1	False
GW821-FHT03G07	2'deoxycytidine	1	1	True	0.03847904189199451	5.202322512333732	66.2855555555555	13.215929444444447	2'deoxycytidine	2'-deoxycytidine	CHEBI:15698	True	False	False	2	False
GW821-FHT03G07	26diaminopimelicacid	1	0	False				8.06261138888889	26diaminopimelicacid	2,6-diaminopimelic acid	CHEBI:23673	False	False	False	1	False
GW821-FHT03G07	2ammonio2deoxydglucopyranose	3	2	True	0.021661061530925164	0.4373381037570804	7.4508320183823376	25.807625138888888	2ammonio2deoxydglucopyranose	2-ammonio-2-deoxy-D-glucopyranose	CHEBI:58723	False	False	False	1	False
GW821-FHT03G07	2deoxydribose	1	0	False				9.023947083333333	2deoxydribose	2-deoxy-D-ribose	CHEBI:28816	True	True	False	3	False
GW821-FHT03G07	2hydroxybutyricacid	1	0	False				8.82559611111111	2hydroxybutyricacid	2-hydroxybutyric acid	CHEBI:1148	False	False	False	1	False
GW821-FHT03G07	2hydroxypropanoicacid	5	5	True	0.030366018162374286	0.17614946617109073	17.987575314229282	16.92473361111111	2hydroxypropanoicacid	2-hydroxypropanoic acid	CHEBI:78320	False	False	False	1	False
GW821-FHT03G07	2oxoglutaricacid	3	2	True	0.0024860988590061288	0.47629572466920644	36.1188888888618	7.731624999999999	2oxoglutaricacid	2-oxoglutaric acid	CHEBI:30915	False	False	False	1	False
GW821-FHT03G07	31hindol3ylpropanoicacid	1	0	False				8.575204166666666	31hindol3ylpropanoicacid	3-(1H-indol-3-yl)propanoic acid	CHEBI:43580	False	False	False	1	False
GW821-FHT03G07	34dimethoxybenzoicacid	1	0	False				9.204948055555555	34dimethoxybenzoicacid	3,4-dimethoxybenzoic acid	CHEBI:296881	False	False	False	1	False
GW821-FHT03G07	3aminobutanoicacid	1	0	False				8.230619027777779	3aminobutanoicacid	3-aminobutanoic acid	CHEBI:37081	False	False	False	1	False
GW821-FHT03G07	3methylglutaricacid	1	0	False				8.328001527777777	3methylglutaricacid	3-methylglutaric acid	CHEBI:68566	False	False	False	1	False
GW821-FHT03G07	3omethyldglucopyranose	1	1	True	0.05931308978260932	0.35958188502002314	21.864975124161727	23.75218416666667	3omethyldglucopyranose	3-O-Methyl-D-glucopyranose	ME:0000488	False	False	False	1	False
GW821-FHT03G07	4hydroxybenzoate	1	1	True	0.06621107924765365	3.032730012916232	62.24795210689515	10.570591666666667	4hydroxybenzoate	sodium 4-hydroxybenzoate	CHEBI:113449	False	False	False	1	False
GW821-FHT03G07	4hydroxylproline	1	1	True	0.06420425672584572	0.27094019796528457	16.05397654223995	21.92049888888889	4hydroxylproline	4-hydroxy-L-proline	CHEBI:18240	False	False	True	2	False
GW821-FHT03G07	4hydroxyphenylaceticacid	1	0	False				8.871772638888888	4hydroxyphenylaceticacid	4-hydroxyphenylacetic acid	CHEBI:18101	False	False	False	1	False
GW821-FHT03G07	5aminopentanoicacid	1	0	False				8.570587500000002	5aminopentanoicacid	5-aminopentanoic acid	CHEBI:15887	False	False	False	1	False
GW821-FHT03G07	5ketodgluconate	1	1	True	0.0998837957796204	0.35251084642482616	11.740394404558955	27.815977638888885	5ketodgluconate	5-Keto-D-gluconate	CHEBI:180368	False	False	False	1	False
GW821-FHT03G07	5oxolproline	1	0	False				8.420171250000003	5oxolproline	5-oxo-L-proline	CHEBI:18183	False	False	False	1	False
GW821-FHT03G07	6oalphadglucopyranosyldfructofuranose	1	1	True	0.09905766955275766	0.3933672560370895	10.111853564561393	30.28393013888889	6oalphadglucopyranosyldfructofuranose	6-O-alpha-D-glucopyranosyl-D-fructofuranose	CHEBI:18394	False	False	False	1	False
GW821-FHT03G07	acetate	4	4	True	0.013082489707838561	0.1693071868129515	39.450953758096404	9.966243541666667	acetate	sodium acetate	CHEBI:32954	True	True	False	3	False
GW821-FHT03G07	adeninehydrochloride	2	0	False				6.578687499999999	adeninehydrochloride	adenine hydrochloride hydrate	ME:0000414	True	False	False	2	False
GW821-FHT03G07	adipicacid	1	0	False				9.695271250000001	adipicacid	adipic acid	CHEBI:30832	False	False	False	1	False
GW821-FHT03G07	aldehydodlyxose	1	1	True	0.040907095689945085	0.33927673661119134	23.396643270206482	22.7994725	aldehydodlyxose	aldehydo-D-lyxose	CHEBI:16789	False	False	False	1	False
GW821-FHT03G07	aldehydonacetylmuramicacid	1	1	True	0.13726811385679633	0.5792578744688882	11.543830289058562	39.25162319444445	aldehydonacetylmuramicacid	aldehydo-N-acetylmuramic acid	CHEBI:47966	False	False	False	1	False
GW821-FHT03G07	allantoin	1	0	False				8.89627777777778	allantoin	allantoin	CHEBI:15676	False	False	False	1	False
GW821-FHT03G07	alphaaminobutyricacid	1	0	False				8.381545555555556	alphaaminobutyricacid	alpha-aminobutyric acid	CHEBI:35621	False	False	False	1	False
GW821-FHT03G07	alphacyclodextrin	1	0	False				8.983002083333334	alphacyclodextrin	alpha-cyclodextrin	CHEBI:40585	False	True	False	2	False
GW821-FHT03G07	ammoniumchloride	2	0	False				8.52667263888889	ammoniumchloride	ammonium chloride	CHEBI:31206	True	False	False	2	False
GW821-FHT03G07	anthranilicacid	1	0	False				8.755675555555557	anthranilicacid	anthranilic acid	CHEBI:30754	False	False	False	1	False
GW821-FHT03G07	ascorbate	1	1	True	0.046013472216838165	0.33657396566051767	18.083538334126455	23.504854583333334	ascorbate	sodium ascorbate	CHEBI:113451	False	False	False	1	False
GW821-FHT03G07	benzoate	1	0	False				8.40797888888889	benzoate	sodium benzoate	CHEBI:113455	False	True	False	2	False
GW821-FHT03G07	benzoicacid	2	0	False				6.451874999999999	benzoicacid	benzoic acid	CHEBI:30746	True	False	False	2	False
GW821-FHT03G07	betaalanine	1	0	False				8.712208472222223	betaalanine	beta-alanine	CHEBI:16958	True	True	False	3	False
GW821-FHT03G07	betadglucuronamide	1	0	False				8.56306777777778	betadglucuronamide	beta-D-glucuronamide	CHEBI:32323	False	False	False	1	False
GW821-FHT03G07	betalactose	1	0	False				9.207372083333333	betalactose	beta-lactose	CHEBI:36218	True	False	False	2	False
GW821-FHT03G07	butane1234tetrol	1	0	False				8.982618333333335	butane1234tetrol	butane-1,2,3,4-tetrol	CHEBI:48299	False	False	False	1	False
GW821-FHT03G07	butyrate	1	0	False				8.606966388888889	butyrate	sodium butyrate	CHEBI:64103	True	True	False	3	False
GW821-FHT03G07	carnitinamidechloride	1	1	True	0.013165934332628054	0.1950392127517012	41.533302009023785	12.003414305555559	carnitinamidechloride	carnitinamide chloride	CHEBI:48601	False	False	False	1	False
GW821-FHT03G07	cellobiose	1	1	True	0.032654082933477324	0.5760544914316724	23.756811226200185	26.896073194444444	cellobiose	cellobiose	CHEBI:17057	False	True	False	2	False
GW821-FHT03G07	chloramphenicol	6	4	True	0.0035210140540504094	0.1798800030854437	36.70382390449808	14.4774375	chloramphenicol	chloramphenicol	CHEBI:17698	True	False	False	2	False
GW821-FHT03G07	cholate	1	0	False				9.07127138888889	cholate	sodium cholate	CHEBI:26711	False	False	False	1	False
GW821-FHT03G07	cholinechloride	1	0	False				8.447322361111112	cholinechloride	choline chloride	CHEBI:133341	True	False	False	2	False
