expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set5H19	D-Cellobiose	GFF770	PGA1_c07840		beta-glucosidase A	-4.26589550528783	-12.3336006119368	TRUE
carbon source	set5H20	D-Cellobiose	GFF770	PGA1_c07840		beta-glucosidase A	-3.62818114444149	-9.44471638257372	TRUE
carbon source	set3H32	D-Fructose	GFF1197	PGA1_c12130		DNA-damage-inducible protein F	-1.41241811519187	-6.17421206962626	FALSE
carbon source	set5H8	D-Fructose	GFF1300	PGA1_c13160		mannitol 2-dehydrogenase MtlK	2.15730094609254	18.1015922330572	TRUE
carbon source	set5H7	D-Fructose	GFF1300	PGA1_c13160		mannitol 2-dehydrogenase MtlK	2.2129146360958	17.8225687729254	TRUE
carbon source	set5H8	D-Fructose	GFF1301	PGA1_c13170		sorbitol dehydrogenase PolS	1.43571086014606	7.79469566906649	FALSE
carbon source	set5H7	D-Fructose	GFF1301	PGA1_c13170		sorbitol dehydrogenase PolS	1.62147286541439	9.140606659095	FALSE
carbon source	set5H7	D-Fructose	GFF1433	PGA1_c14500		transcriptional regulator, GntR family	-1.62848616403893	-9.61217623654741	FALSE
carbon source	set3H9	D-Fructose	GFF1738	PGA1_c17620		Uncharacterized conserved protein	1.40291583225938	5.6349856709883	FALSE
carbon source	set3H32	D-Fructose	GFF1743	PGA1_c17670		transcriptional regulator, crp family	1.15900919591498	6.05862282728224	FALSE
carbon source	set5H8	D-Fructose	GFF2762	PGA1_c28050		putative sugar transport system, permease protein	-2.63311047066195	-12.826448836201	TRUE
carbon source	set3H9	D-Fructose	GFF2762	PGA1_c28050		putative sugar transport system, permease protein	-2.23437526811256	-9.02011669901559	TRUE
carbon source	set5H7	D-Fructose	GFF2762	PGA1_c28050		putative sugar transport system, permease protein	-2.10649945031665	-12.2293276676465	TRUE
carbon source	set3H32	D-Fructose	GFF2762	PGA1_c28050		putative sugar transport system, permease protein	-1.92843159303729	-8.36058968680175	TRUE
carbon source	set3H32	D-Fructose	GFF2831	PGA1_c28770		taurine--pyruvate aminotransferase Tpa	1.84091211669355	9.72550659493726	FALSE
carbon source	set3H9	D-Fructose	GFF2835	PGA1_c28810		transcriptional regulator, GntR family	1.40935820746439	7.5558103173655	FALSE
carbon source	set3H32	D-Fructose	GFF2835	PGA1_c28810		transcriptional regulator, GntR family	1.52217518678484	8.51348520438053	FALSE
carbon source	set3H9	D-Fructose	GFF2865	PGA1_c29110		intracellular protease PfpI	1.67199736287925	5.37421924545835	FALSE
carbon source	set3H8	D-Glucose	GFF1121	PGA1_c11360		Uncharacterized conserved protein	1.26540007326931	5.3297115636499	FALSE
carbon source	set12IT078	D-Glucose	GFF1192	PGA1_c12080		putative acyl-CoA dehydrogenase	-1.36751499634319	-6.42267110379376	FALSE
carbon source	set3H31	D-Glucose	GFF1197	PGA1_c12130		DNA-damage-inducible protein F	-1.68417595228828	-5.51625071690368	TRUE
carbon source	set3H8	D-Glucose	GFF1197	PGA1_c12130		DNA-damage-inducible protein F	-1.36419183665846	-5.08373777037882	TRUE
carbon source	set5H5	D-Glucose	GFF1433	PGA1_c14500		transcriptional regulator, GntR family	-2.06929186297079	-12.0621841844919	FALSE
carbon source	set5H6	D-Glucose	GFF1433	PGA1_c14500		transcriptional regulator, GntR family	-1.54534235177793	-8.61134001120386	FALSE
carbon source	set3H31	D-Glucose	GFF1743	PGA1_c17670		transcriptional regulator, crp family	1.20236668283951	5.8129944051578	FALSE
carbon source	set3H31	D-Glucose	GFF1748	PGA1_c17720		putative phage cell wall peptidase, NlpC/P60 family	2.08448807857713	5.33178852313538	FALSE
carbon source	set5H5	D-Glucose	GFF2748	PGA1_c27910		putative ATPase, BadF/BadG/BcrA/BcrD type	-2.84279567656775	-9.14897434910029	FALSE
carbon source	set5H6	D-Glucose	GFF2748	PGA1_c27910		putative ATPase, BadF/BadG/BcrA/BcrD type	-2.16884674910876	-5.97649407332875	FALSE
carbon source	set3H31	D-Glucose	GFF2835	PGA1_c28810		transcriptional regulator, GntR family	1.23226054782642	6.66534297424248	FALSE
carbon source	set3H8	D-Glucose	GFF2849	PGA1_c28950		putative integral membrane protein	1.18569445654181	6.05789055852583	FALSE
carbon source	set3H31	D-Glucose	GFF2849	PGA1_c28950		putative integral membrane protein	1.31803121728713	5.38178202299241	FALSE
carbon source	set5H5	D-Glucose	GFF3639	PGA1_262p00430		D-xylose-binding periplasmic protein XylF	-3.69189530568612	-7.41416602490928	FALSE
carbon source	set5H6	D-Glucose	GFF3639	PGA1_262p00430		D-xylose-binding periplasmic protein XylF	-2.96695230870593	-5.36466721087576	FALSE
carbon source	set12IT083	D-Glucose	GFF3639	PGA1_262p00430		D-xylose-binding periplasmic protein XylF	-2.24125957949142	-5.65912971622008	FALSE
carbon source	set5H6	D-Glucose	GFF3640	PGA1_262p00440		xylose transport system permease protein XylH	-3.24776455722192	-5.7941774406013	TRUE
carbon source	set5H5	D-Glucose	GFF3640	PGA1_262p00440		xylose transport system permease protein XylH	-2.6946219404825	-6.33096984416194	TRUE
carbon source	set12IT083	D-Glucose	GFF3640	PGA1_262p00440		xylose transport system permease protein XylH	-2.57136774193983	-5.47675950783182	TRUE
