expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set15TCH696		DDA3937_RS00350	DDA3937_RS00350		universal stress protein UspB	-1.18054151028098	-7.84605211055539	FALSE
carbon source	set15TCH697		DDA3937_RS00350	DDA3937_RS00350		universal stress protein UspB	-1.03935285062842	-7.53553189036309	FALSE
carbon source	set15TCH696		DDA3937_RS06015	DDA3937_RS06015		HTH-type transcriptional regulator GalS	-1.83174349195791	-5.67718301660606	FALSE
carbon source	set15TCH695		DDA3937_RS13080	DDA3937_RS13080		PTS glucose transporter subunit IIBC	-3.19880815729937	-18.0658175817934	FALSE
carbon source	set15TCH693		DDA3937_RS13080	DDA3937_RS13080		PTS glucose transporter subunit IIBC	-2.96469475964232	-16.6909696878844	FALSE
carbon source	set15TCH694		DDA3937_RS13080	DDA3937_RS13080		PTS glucose transporter subunit IIBC	-2.94151673428063	-14.4726797324522	FALSE
carbon source	set15TCH695		DDA3937_RS14900	DDA3937_RS14900		maltoporin	-1.84880668112341	-9.46300675943899	FALSE
carbon source	set15TCH694		DDA3937_RS14900	DDA3937_RS14900		maltoporin	-1.8131222821953	-8.06997519559057	FALSE
carbon source	set15TCH693		DDA3937_RS14900	DDA3937_RS14900		maltoporin	-1.62367086183187	-9.04880947252809	FALSE
carbon source	set15TCH693		DDA3937_RS14925	DDA3937_RS14925		sugar ABC transporter permease	-2.23813242007807	-10.642364271501	FALSE
carbon source	set15TCH695		DDA3937_RS14925	DDA3937_RS14925		sugar ABC transporter permease	-1.74706140786402	-7.58501557386084	FALSE
carbon source	set15TCH694		DDA3937_RS14925	DDA3937_RS14925		sugar ABC transporter permease	-1.6793426167376	-6.68973527416303	FALSE
carbon source	set15TCH694		DDA3937_RS14930	DDA3937_RS14930		extracellular solute-binding protein	-2.07838584143281	-9.34759414171088	FALSE
carbon source	set15TCH695		DDA3937_RS14930	DDA3937_RS14930		extracellular solute-binding protein	-2.01384659885924	-10.7038670333545	FALSE
carbon source	set15TCH693		DDA3937_RS14930	DDA3937_RS14930		extracellular solute-binding protein	-1.56380889552617	-7.71298182659276	FALSE
carbon source	set15TCH694		DDA3937_RS14935	DDA3937_RS14935		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	-1.76870905223652	-8.97776766399545	FALSE
carbon source	set15TCH693		DDA3937_RS14935	DDA3937_RS14935		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	-1.66610030995881	-9.01755998256137	FALSE
