expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set2IT012	D-Cellobiose	ABZR86_RS01675	ABZR86_RS01675		sugar phosphate isomerase/epimerase	-1.41920017267204	-9.08691655152474	FALSE
carbon source	set2IT012	D-Cellobiose	ABZR86_RS01680	ABZR86_RS01680		nucleoside permease	-1.1346490390046	-7.59789047222004	FALSE
carbon source	set2IT007	D-Fructose	ABZR86_RS01165	ABZR86_RS01165		IclR family transcriptional regulator	5.94769250375993	38.6956690610745	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS01165	ABZR86_RS01165		IclR family transcriptional regulator	6.16065266008291	39.1316757035621	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS02750	ABZR86_RS02750		cytochrome c	-1.52960525487143	-5.97749699747289	FALSE
carbon source	set2IT007	D-Fructose	ABZR86_RS02750	ABZR86_RS02750		cytochrome c	-1.45833930168217	-9.20353498664329	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS09870	ABZR86_RS09870		cytochrome c1	-2.03318725746122	-5.21728565467562	FALSE
carbon source	set2IT007	D-Fructose	ABZR86_RS11090	ABZR86_RS11090		GH92 family glycosyl hydrolase	1.34445472690729	9.00393966236906	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS11090	ABZR86_RS11090		GH92 family glycosyl hydrolase	1.40738238211456	8.92185731160941	FALSE
carbon source	set2IT007	D-Fructose	ABZR86_RS11100	ABZR86_RS11100		L-fucose:H+ symporter permease	-4.048686123406	-12.5230604422416	TRUE
carbon source	set1IT089	D-Fructose	ABZR86_RS11100	ABZR86_RS11100		L-fucose:H+ symporter permease	-3.34082491622886	-7.53553307380088	TRUE
carbon source	set2IT007	D-Fructose	ABZR86_RS11105	ABZR86_RS11105		carbohydrate kinase	-6.04420299778004	-5.57315652702223	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS11110	ABZR86_RS11110		AGE family epimerase/isomerase	-2.15041362013799	-5.94812770161901	TRUE
carbon source	set2IT007	D-Fructose	ABZR86_RS11110	ABZR86_RS11110		AGE family epimerase/isomerase	-2.033605836182	-6.86983299985867	TRUE
carbon source	set1IT089	D-Fructose	ABZR86_RS12910	ABZR86_RS12910		SURF1 family protein	-1.46185812246987	-6.34897120096468	FALSE
carbon source	set2IT007	D-Fructose	ABZR86_RS16315	ABZR86_RS16315		efflux RND transporter periplasmic adaptor subunit	3.30346450988968	29.3854420379065	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS16315	ABZR86_RS16315		efflux RND transporter periplasmic adaptor subunit	3.75136642169555	32.3002069836517	FALSE
carbon source	set2IT007	D-Fructose	ABZR86_RS16320	ABZR86_RS16320		efflux RND transporter permease subunit	3.12373381958154	27.89816283955	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS16320	ABZR86_RS16320		efflux RND transporter permease subunit	3.76927730424016	29.727160600033	FALSE
carbon source	set1IT089	D-Fructose	ABZR86_RS22155	ABZR86_RS22155		nitroreductase	-1.34201327781153	-6.09829160483422	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS00775	ABZR86_RS00775		peroxiredoxin	-1.18144119114896	-5.27630135386551	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS01165	ABZR86_RS01165		IclR family transcriptional regulator	-3.48876043200414	-7.70265186574447	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS01205	ABZR86_RS01205		SMP-30/gluconolactonase/LRE family protein	-4.15654406361588	-11.9918265946979	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS01210	ABZR86_RS01210		SDR family oxidoreductase	-5.39703484306402	-7.33541599420775	TRUE
carbon source	set2IT010	D-Galactose	ABZR86_RS01215	ABZR86_RS01215		galactonate dehydratase	-5.06315636031766	-9.2899827752869	TRUE
carbon source	set2IT010	D-Galactose	ABZR86_RS01220	ABZR86_RS01220		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	-6.01786687854639	-5.84147783613247	TRUE
carbon source	set2IT010	D-Galactose	ABZR86_RS01225	ABZR86_RS01225		2-dehydro-3-deoxygalactonokinase	-4.90456225259804	-5.73267133754876	TRUE
carbon source	set2IT010	D-Galactose	ABZR86_RS01235	ABZR86_RS01235		aldose epimerase family protein	1.46202771449644	6.14233835337365	TRUE
carbon source	set2IT010	D-Galactose	ABZR86_RS01750	ABZR86_RS01750		heavy metal translocating P-type ATPase	-1.57459107007701	-9.34154453495339	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS01820	ABZR86_RS01820		YoaK family protein	1.51287398251404	8.19804897210748	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS05675	ABZR86_RS05675		MASE1 domain-containing protein	1.83669068001079	13.4096922418086	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS06685	ABZR86_RS06685		acireductone dioxygenase	-2.66759701069613	-8.22172998017763	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS07535	ABZR86_RS07535		acyl-CoA dehydrogenase family protein	2.32704726465087	17.6353874403923	FALSE
carbon source	set2IT010	D-Galactose	ABZR86_RS08650	ABZR86_RS08650		FUSC family protein	-1.48191192111173	-7.80217148395865	FALSE
