expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
iron	set4IT045	Iron (II) chloride tetrahydrate	MMJJ_RS00585	MMJJ_RS00585		S-layer protein	1.03616644902243	7.74645874606138	FALSE
iron	set4IT043	Iron (II) chloride tetrahydrate	MMJJ_RS00585	MMJJ_RS00585		S-layer protein	1.10374138254753	8.50774599125046	FALSE
iron	set4IT044	Iron (II) chloride tetrahydrate	MMJJ_RS00585	MMJJ_RS00585		S-layer protein	1.18527226227366	8.28363632272089	FALSE
iron	set4IT043	Iron (II) chloride tetrahydrate	MMJJ_RS01430	MMJJ_RS01430		hypothetical protein	1.11514449961308	7.00595028739768	FALSE
iron	set4IT045	Iron (II) chloride tetrahydrate	MMJJ_RS01430	MMJJ_RS01430		hypothetical protein	1.4601258530157	9.33920840705512	FALSE
iron	set4IT044	Iron (II) chloride tetrahydrate	MMJJ_RS01430	MMJJ_RS01430		hypothetical protein	1.47176215558328	8.47906802624486	FALSE
iron	set4IT043	Iron (II) chloride tetrahydrate	MMJJ_RS01435	MMJJ_RS01435		4Fe-4S binding protein	1.35908479643516	9.88486111775379	FALSE
iron	set4IT045	Iron (II) chloride tetrahydrate	MMJJ_RS01435	MMJJ_RS01435		4Fe-4S binding protein	1.75616991418949	12.8918470841786	FALSE
iron	set4IT044	Iron (II) chloride tetrahydrate	MMJJ_RS01435	MMJJ_RS01435		4Fe-4S binding protein	1.79668728733039	12.6981668260428	FALSE
iron	set4IT030	Iron (II) chloride tetrahydrate	MMJJ_RS04135	MMJJ_RS04135		7-cyano-7-deazaguanine synthase QueC	-1.78610985962589	-6.02390236978572	FALSE
iron	set4IT045	Iron (II) chloride tetrahydrate	MMJJ_RS04295	MMJJ_RS04295		DUF2202 domain-containing protein	1.35675512250516	9.96001819197061	FALSE
iron	set4IT044	Iron (II) chloride tetrahydrate	MMJJ_RS04295	MMJJ_RS04295		DUF2202 domain-containing protein	1.44251340382102	9.37954910654681	FALSE
iron	set4IT043	Iron (II) chloride tetrahydrate	MMJJ_RS04295	MMJJ_RS04295		DUF2202 domain-containing protein	1.45367404751375	11.1032842119815	FALSE
iron	set4IT076	Iron (II) chloride tetrahydrate	MMJJ_RS09000	MMJJ_RS09000		restriction endonuclease	1.01926071288738	7.32975079847899	FALSE
iron	set4IT077	Iron (II) chloride tetrahydrate	MMJJ_RS09005	MMJJ_RS09005		N-6 DNA methylase	1.0859671572352	9.11366006683805	FALSE
iron	set4IT076	Iron (II) chloride tetrahydrate	MMJJ_RS09005	MMJJ_RS09005		N-6 DNA methylase	1.29749132816775	10.551128223392	FALSE
nitrogen source	set4IT063		MMJJ_RS00250	MMJJ_RS00250		sulfite exporter TauE/SafE family protein	1.13016388568607	5.07075961567975	FALSE
nitrogen source	set4IT063		MMJJ_RS00690	MMJJ_RS00690		nitrogenase subunit alpha	-1.91264769289762	-9.59686851936083	FALSE
nitrogen source	set4IT063		MMJJ_RS00700	MMJJ_RS00700		P-II family nitrogen regulator	-2.53267971402001	-6.28024277521775	FALSE
nitrogen source	set4IT063		MMJJ_RS00705	MMJJ_RS00705		nitrogenase iron protein	-2.2776793456016	-7.83256482051448	FALSE
nitrogen source	set4IT063		MMJJ_RS04230	MMJJ_RS04230		ABC transporter ATP-binding protein	1.33058917827071	8.39198094207029	FALSE
nitrogen source	set4IT063		MMJJ_RS04235	MMJJ_RS04235		molybdate ABC transporter permease subunit	1.70495600089346	6.87491669861168	FALSE
nitrogen source	set4IT063		MMJJ_RS04240	MMJJ_RS04240		molybdate ABC transporter substrate-binding protein	1.59833215483524	9.22705749811238	FALSE
nitrogen source	set4IT063		MMJJ_RS04930	MMJJ_RS04930		MFS transporter	-2.63538716140392	-8.59807025892509	FALSE
nitrogen source	set4IT063		MMJJ_RS05030	MMJJ_RS05030		orotate phosphoribosyltransferase-like protein	-2.62568431173537	-7.9788425310344	FALSE
nitrogen source	set4IT012	Adenosine	MMJJ_RS00025	MMJJ_RS00025		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-2.11826572065839	-6.79836402927537	FALSE
nitrogen source	set4IT011	Adenosine	MMJJ_RS00025	MMJJ_RS00025		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-1.95875485568312	-5.27428648497855	FALSE
nitrogen source	set4IT006	Adenosine	MMJJ_RS00025	MMJJ_RS00025		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-1.93703236452619	-5.94335110751765	FALSE
nitrogen source	set4IT010	Adenosine	MMJJ_RS00025	MMJJ_RS00025		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-1.90715452737886	-6.62489897032791	FALSE
nitrogen source	set4IT004	Adenosine	MMJJ_RS00025	MMJJ_RS00025		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-1.88448342978662	-7.17402863831874	FALSE
nitrogen source	set4IT010	Adenosine	MMJJ_RS00670	MMJJ_RS00670		nitrogen fixation	-1.92944084604941	-6.53513454486697	FALSE
nitrogen source	set4IT012	Adenosine	MMJJ_RS00670	MMJJ_RS00670		nitrogen fixation	-1.52756574408345	-5.48985026939491	FALSE
nitrogen source	set4IT012	Adenosine	MMJJ_RS00675	MMJJ_RS00675		nitrogenase	-2.16618569382517	-10.4349694466658	FALSE
nitrogen source	set4IT010	Adenosine	MMJJ_RS00675	MMJJ_RS00675		nitrogenase	-1.67937714070816	-9.46701833864301	FALSE
nitrogen source	set4IT004	Adenosine	MMJJ_RS00675	MMJJ_RS00675		nitrogenase	-1.43253744444597	-9.10913105734276	FALSE
nitrogen source	set4IT006	Adenosine	MMJJ_RS00675	MMJJ_RS00675		nitrogenase	-1.30958518093777	-6.09948453751741	FALSE
