expGroup	expName	condition_1	locusId	sysName	gene	desc	fit	t	conserved
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2829			4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	-4.58412639053481	-6.23138561202569	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2829			4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	-3.08935016770791	-5.08151615060342	TRUE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2830			Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)	-4.18177495668499	-6.31386375401663	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2830			Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)	-3.58520820296174	-6.03187902914614	TRUE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2832			dicarboxylic acid transporter PcaT	-2.0719493419087	-8.66327065199985	FALSE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2832			dicarboxylic acid transporter PcaT	-1.8147993997682	-7.65438710379425	FALSE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2833			Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)	-4.81572760813272	-7.30632517571047	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2833			Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)	-3.32118252115776	-8.131184002495	TRUE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2834			Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)	-3.75771117107612	-5.07178820862263	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2834			Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)	-3.24179973713069	-8.18774156471652	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2836			3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6); Glutaconate CoA-transferase subunit B (EC 2.8.3.12)	-4.46028679660912	-5.25785054175602	FALSE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2837			3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6); Glutaconate CoA-transferase subunit A (EC 2.8.3.12)	-3.87672085679292	-10.8831219178071	FALSE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2837			3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6); Glutaconate CoA-transferase subunit A (EC 2.8.3.12)	-3.75111974238161	-9.15894539717421	FALSE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2839			Pca regulon regulatory protein PcaR	-4.68363771252156	-12.7619805498419	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2839			Pca regulon regulatory protein PcaR	-3.65698895725775	-13.1725706290208	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2877			Membrane fusion component of tripartite multidrug resistance system	-1.426657112461	-5.52488574446682	FALSE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2879			membrane protein, putative	-1.67888888940572	-6.56828565898067	FALSE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2913			Transcriptional regulator PobR, AraC family	-3.50416216166925	-9.84764138417985	TRUE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2913			Transcriptional regulator PobR, AraC family	-3.39839122222904	-7.27420937360322	TRUE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_2914			P-hydroxybenzoate hydroxylase (EC 1.14.13.2)	-4.26079518006983	-12.1909308807053	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_2914			P-hydroxybenzoate hydroxylase (EC 1.14.13.2)	-3.52810283609173	-11.0011582365227	TRUE
carbon source	set8IT044	4-Hydroxybenzoic Acid	Pf6N2E2_4766			Acyl-CoA dehydrogenase (EC 1.3.8.7)	-2.10296020901974	-11.0628092976322	FALSE
carbon source	set8IT034	4-Hydroxybenzoic Acid	Pf6N2E2_4766			Acyl-CoA dehydrogenase (EC 1.3.8.7)	-2.09000859541335	-10.3586999259079	FALSE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_2040			D-beta-hydroxybutyrate permease	-1.56273321038503	-7.92460914474591	FALSE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_2040			D-beta-hydroxybutyrate permease	-1.23001588871726	-7.21221933068028	FALSE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_2042			Acetoacetyl-CoA synthetase (EC 6.2.1.16)	-1.93614354497856	-12.3688173329985	TRUE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_2042			Acetoacetyl-CoA synthetase (EC 6.2.1.16)	-1.72976184254267	-11.2133866462859	TRUE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_2112			Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)	-2.86389713055636	-7.4915976653089	TRUE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_2112			Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)	-2.00454571624413	-6.24546246423383	TRUE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_2113			Acetyl-CoA acetyltransferase (EC 2.3.1.9)	-1.23473892099599	-6.03649623270258	TRUE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_3044			S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	-1.28486040694251	-6.72676796511894	FALSE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_3045			Transcriptional regulator, LysR family, in formaldehyde detoxification operon	-1.40933555131327	-7.99073794940932	FALSE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_3871			FIG00553872: hypothetical protein	-1.6637094974509	-8.65061991857847	FALSE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_4681			L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	-7.01269086707403	-8.3467017347002	TRUE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_4681			L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	-4.98037833633432	-9.25097535773037	TRUE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_4682			L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1)	-5.57388633345696	-8.50401380700822	TRUE
carbon source	set1IT029	Carnitine Hydrochloride	Pf6N2E2_4683			L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1)	-4.54171169685993	-8.71253471798712	TRUE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_4683			L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1)	-3.61527432184191	-8.27891557873781	TRUE
carbon source	set2IT029	Carnitine Hydrochloride	Pf6N2E2_4685			L-serine dehydratase (EC 4.3.1.17)	-1.31169816296071	-7.82719087127479	TRUE
