sdt_sample_name	antimony	arsenic	barium	cadmium	caesium	cerium	chromium	cobalt	copper	dysprosium	erbium	europium	gadolinium	gallium	germanium	hafnium	holmium	iron	lanthanum	lead	lutetium	manganese	molybdenum	neodymium	nickel	nitrate	nitrite	palladium	platinum	praseodymium	rhenium	rhodium	rubidium	ruthenium	samarium	strontium	tantalum	tellurium	thallium	thorium	thulium	tin	titanium	tungsten	uranium	vanadium	ytterbium	zinc
FW109-40-92-11-14-12	0.00011471718888888891	0.005772829777777777	1.1330875913333331	0.4131776979999999	0.00031114951111111116	1.052681746111111	0.012764532055555557	3.799340866333333	0.058575837777777785	0.10185685066666668	0.043812784333333334	0.019041902777777776	0.093955768	0.06465475044444445	0.012212592666666668	0.0030466292222222223	0.018035353555555557	0.7368849206666667	0.1305429256666667	0.0024474414444444446	0.007578888799999999	778.020202081111	0.00017857842777777778	0.3131331807777778	12.654481480333331	5913.948528544855	3.6469180000000003	0.006710772333333333	0.0013287181111111112	0.06807044922222222	0.0006871009444444445	0.0	0.028273202777777777	5.1568515555555554e-05	0.07720302344444445	1.6092424241111112	0.00026001974444444446	1.9045333333333336e-05	0.0009322492555555555	0.011431513444444446	0.005253971111111111	9.043334444444446e-05	0.05071962166666667	0.0006017703333333334	16.66363212211111	0.0020017211111111113	0.02832816544444445	0.5639973757777779
FW126-7-25-12	0.00012485132222222223	0.004218127444444444	0.5786666665555555	2.402490563722222	0.00013454466666666667	6.243715079444445	5.265104216944445	7.443764595222223	7.06601234588889	0.5571415814444445	0.2382299865555556	0.1360259696666667	0.5350327670000001	0.008266988666666666	0.007817561777777777	0.002536079888888889	0.09490237022222221	2.598472222222222	0.8083135892222222	0.1878613248888889	0.021968673	872.4486868484445	0.0005788027127777778	2.5057526636666667	77.16775925555555	1294.9851300000003	0.0	0.003389417888888889	0.010243365888888889	0.5188938535555555	0.004198065411111111	0.0033198058888888886	0.07498771244444445	7.15720888888889e-05	0.584443764	1.0726805555555554	0.0009701043333333333	0.0007751386666666666	0.005314925155555556	1.451229885111111	0.027850190755555553	0.00015864804444444447	0.07175886533333334	0.0076768620000000004	188.18669469166664	0.005761655888888888	0.15737162133333335	0.8320159437222222
FW215-84-11-27-12	0.00046197250000000006	0.0008674221444444443	0.7303568532222221	0.0050969875000000005	0.00036208022222222226	0.006216746	0.0036942501111111112	0.026472881444444443	0.01814021177777778	0.0007272324444444445	0.0003672088888888889	0.0004018007777777778	0.0010310046666666668	0.18573107900000002	0.002005972333333333	0.001415973777777778	0.0001295170888888889	11.27542856988889	0.002238201555555556	0.0011730235555555556	0.00013495866666666669	25.601272727444442	0.0026638435555555555	0.004155707888888889	0.052103703888888894	63.373311597577974	2.356893	0.0022997883333333333	7.356727333333334e-05	0.0008908353333333335	2.640749322222222e-05	0.00042718455555555555	0.048533071777777784	0.0007048414666666667	0.0011022977777777776	3.8585681818888884	7.193491111111111e-05	9.599733333333333e-05	0.00010754847555555555	0.00044268675555555564	3.997438888888889e-05	8.104347777777778e-05	0.022296453888888887	0.00018109956666666666	4.9116713352222225	0.000772462	0.00023276487777777776	0.2549851703333334
FW233-17-2-99-11-28-12	0.0005528283333333334	0.0007788445555555557	2.4619132196666667	0.001685147222222222	0.0002108462666666667	0.00016391596666666668	0.0018106528333333334	0.003074647811111111	0.005461834222222222	1.5402866666666668e-05	2.271941333333333e-05	0.0005140289333333334	7.318264444444446e-05	0.5268647343333334	0.0007764275222222222	0.0009849	4.5026261111111115e-06	4.985950396777778	8.44795888888889e-05	6.518699999999999e-06	0.0002933333333333333	11.040337374777776	0.0027427202833333335	0.00013615365555555555	0.004722389	86.63251047973921	2.5085060000000006	0.00044539677777777776	4.706895555555555e-05	2.6010247777777777e-05	0.0001115128994	0.0005626644444444444	0.03360883666666667	0.0016248515555555556	7.489939999999999e-05	4.25903270211111	2.9155923333333333e-05	6.560462222222222e-05	2.588952444444444e-05	0.0001061313888888889	2.2406240888888886e-06	3.022962222222222e-05	0.025558203444444445	0.0001167746777777778	4.871367413666666	0.00018218520000000003	9.654135555555556e-06	0.3263346553888889
FW300-59-10-19-12	0.00012584121111111114	0.0025831111111111107	0.8388240064444444	0.00037204177777777777	0.00014220007333333332	0.006549523777777778	0.006769736111111111	0.009116760666666666	0.007560846444444445	0.0006154969	0.0002950776666666667	0.0003847713333333333	0.0006922214222222223	0.17094041866666668	0.001557625	0.0	0.00010701613555555557	8.885863095444444	0.0016665162444444446	0.0024061272222222225	0.0005722666666666667	1.9285252525555552	0.003265266444444444	0.003220882833333333	0.03217407388888889	0.0	0.0	0.004410793777777778	9.604159555555555e-05	0.0007013571333333333	2.3027633333333334e-06	0.0002074163	0.006106274444444445	0.00017819813333333335	0.0008050861444444445	1.0080707072222221	0.0	0.00018518311111111112	7.481571111111111e-06	0.0015284961111111113	3.064561e-05	0.00014483251111111113	0.02413640677777778	7.593096666666668e-05	0.02751381877777778	0.004610893333333334	0.00018078156666666666	0.18405803133333334
FW301-7-25-12	0.00015431412222222224	0.0018075704444444445	0.42151662622222225	0.0003293671166666667	0.00036486720777777784	0.015502777733333334	0.006612595166666666	0.01160790966666667	0.01396772477777778	0.0014345536222222224	0.0006453963	0.000518111888888889	0.0017100099111111112	0.08591465377777777	0.0015945046777777778	0.0	0.00024046521222222228	7.4641924600000005	0.004382573888888889	0.011063468611111111	0.0005115364444444445	0.868551515111111	0.0005122659222222222	0.008120586	0.03846296277777778	0.0	0.0	0.0040959786666666664	3.5335e-05	0.0018449827333333335	1.9937544444444443e-06	0.0002532578777777778	0.011230065333333334	0.00023631444444444446	0.001978359822222222	0.548322096	0.0	0.00021246222222222225	1.0628995555555555e-05	0.00068	7.189776455555555e-05	0.00015911944444444446	0.06181702133333333	3.808304444444445e-05	0.002874789888888889	0.0061414596666666665	0.0004488759888888889	0.11074262227777779
FW301-81-10-19-12	0.00011311944444444448	0.0009532147777777778	0.49527088399999997	0.0003018510388888889	2.2124233333333334e-05	0.000918769777777778	0.003061709361111111	0.005274745777777778	0.004389241666666667	0.0001242856777777778	7.061921111111112e-05	0.00015723466666666666	0.00013277007777777778	0.10118623188888891	0.0002373810777777778	0.0	2.014106888888889e-05	0.7357023808888888	0.00034099906666666663	0.0008908141666666668	0.0005623238888888889	1.2463757575555556	0.00111456165	0.0005774123333333334	0.015277499888888888	0.0	0.0	0.0042576720000000005	6.0904e-05	0.00012047046666666666	1.6183009111111109e-06	0.00023309932222222225	0.004704653666666666	0.00019974704444444445	0.00014351172222222224	0.8665693183333333	0.0	0.0001841626666666667	7.573724444444444e-06	0.0004235584444444445	4.330044444444445e-06	6.51352111111111e-05	0.006851512888888889	0.0	0.05550422488888889	0.002597560111111111	4.6782937777777775e-05	0.12927433644444444
FW301-81-2-20-13	0.00010284666666666667	0.0010992593333333334	0.2565831305555556	0.0019413941888888888	0.0001319965777777778	0.010498412888888888	0.011635704055555555	0.008981167666666666	0.08793298055555557	0.0007375593333333333	0.0005294512222222222	0.0003137253777777778	0.0012420382222222222	0.03641223833333333	0.0010308641555555557	0.00018976284444444444	0.00016700340000000001	3.8839880953333332	0.0022054356666666667	0.008461538555555556	9.523811111111112e-06	0.5152000001111111	0.00012135687222222223	0.004856164333333333	0.04248333344444445	0.0	0.0	0.0011174602222222222	8.774928888888889e-05	0.0010654057333333332	6.006011111111111e-07	0.0	0.0062679737777777775	2.20022e-06	0.0013718821111111112	0.1533005051111111	0.0	8.888888888888889e-07	5.47425e-05	3.975096555555556e-05	5.259700888888889e-05	5.5555444444444456e-05	0.016130023666666667	2.1978066666666665e-05	0.004415499555555555	0.0035163398888888885	0.0003921187777777778	0.8559397404444444
FW303-11-10-23-12	5.35675e-05	0.00045019555555555563	0.4974776965555556	0.00016803567777777778	0.00031643858888888893	0.004412463455555555	0.0071383010555555555	0.0046131259999999995	0.011667372222222222	0.0004117442877777778	0.00018031537777777782	0.00025114022222222224	0.0004912010222222222	0.10318035411111111	0.0006296112222222223	0.0	6.52386948888889e-05	2.5657936507777777	0.0011413685555555556	0.0012038863111111112	0.0005455871111111111	1.184541414111111	0.0005221514444444445	0.002340297522222222	0.009154444333333333	0.0	0.0	0.004365502555555556	3.8306869e-05	0.0005215207111111111	1.2402407555555555e-06	0.0003018232222222223	0.010081830111111112	0.00021420125555555555	0.0006055025555555556	1.6945328282222223	0.0	0.0002292542222222222	7.4886199999999995e-06	0.0004185967777777778	1.5754100000000002e-05	0.0006544777	0.05777257677777778	0.0	0.0008847198888888891	0.004454248333333333	0.0001126806611111111	0.09989141411111112
FW303-11-2-20-13	3.856748888888889e-05	0.00018518511111111113	0.43251175988888896	0.001769703706111111	1.0025066666666667e-05	0.00010793644444444445	0.003055857888888889	0.0001581920777777778	0.006042328	1.2269941111111112e-05	0.00014390910000000001	6.971673333333333e-05	3.043171111111111e-05	0.057011272	9.876547777777778e-05	0.00024719107777777783	4.713807777777777e-06	0.05474404744444445	3.7569944444444436e-05	0.001940170888888889	1.84127e-05	0.016925252444444445	0.00041907751111111113	7.38203888888889e-05	0.0025018517777777778	0.0	0.0	0.0011820105555555556	5.1281999999999995e-06	1.8912533333333332e-05	0.0	3.236244444444444e-06	0.00459215688888889	4.400444444444445e-06	1.8896433333333334e-05	1.5819772726666665	0.0	4.444444444444445e-06	2.1680222222222222e-06	5.507659777777778e-05	0.0	2.222222222222222e-05	0.007002364111111111	8.547e-06	0.000794584511111111	0.0016557734111111112	0.0001117569666666667	0.21751468116666672
FW410-28-46-11-13-12	0.0015660606666666665	0.004977600222222222	21.681289539111113	0.5401716604444444	0.00019860322222222223	1.9073150793333333	0.022822020611111115	5.452180791	0.20607231033333337	0.3107549422222222	0.13510294522222221	0.05938576622222223	0.2369221516666667	0.4176376813333334	0.010346913555555554	0.007410923666666666	0.05707710466666668	3.1873015871111106	0.3918896883333334	0.01902681611111111	0.0153003554	463.38303030111115	0.00015126287755555556	1.2257039573333333	21.53379629588889	6412.290798817923	3.1018499999999993	0.00042302666666666665	0.0006394176666666666	0.25103002377777783	0.0006870551599999999	0.0	0.04021202611111111	1.616392222222222e-05	0.237733938	0.4213371213333333	0.0005562185555555557	0.00010736711111111112	0.0006435648222222223	0.03329454033333334	0.01703587788888889	0.0004386482222222222	0.02372600466666667	0.001460415222222222	92.86419234677777	0.0012194336666666666	0.08530058133333335	0.5956746386111111
FW510-26-11-26-12	0.00015514244444444445	0.003988296333333333	1.6280210867777778	0.2867564989444444	0.0016272348888888887	0.10818571444444447	0.07123128122222222	0.48875329577777776	0.09955555544444444	0.01859536466666667	0.007391298555555555	0.005249092222222222	0.018581599444444444	0.21964090155555557	0.009935956666666666	0.004238451888888889	0.003101717222222222	43.63277778766667	0.026111270777777775	0.051113247888888894	0.002189968222222222	85.43757574222222	0.00037574231111111114	0.07051978688888888	1.9289814813333332	13863.31888246628	65.587574	0.005470666666666667	0.00048768091111111114	0.014373522555555558	0.00039864210000000003	0.0019841424444444447	0.3052196077777778	0.00021220895555555558	0.020434240444444442	1.1402916664444445	0.00011200796666666669	9.735022222222221e-05	0.001009251888888889	0.047701005666666664	0.0008690532222222221	0.0002575758222222223	0.08892434988888889	6.791222222222223e-05	4.460550886888889	0.03186130287777778	0.0047923125555555555	0.5323190234999999
FW511-61-11-26-12	0.00016545812222222225	0.003443646258888889	1.5984444446666666	0.2864281877777778	0.0016782123333333335	0.09300055544444445	0.053857501555555555	0.4533860639999999	0.08059964722222222	0.013723858111111114	0.005869477888888888	0.0038113434444444452	0.014531882444444442	0.18123349444444448	0.006440308555555555	0.021924299733333333	0.0023633603333333333	34.35599999988889	0.02225771377777778	0.03031082288888889	0.001870584	77.48848485033334	0.0003656473944444445	0.05719946744444445	1.7667018518888888	144.9502247912653	0.0	0.00548509	0.0005003908888888889	0.011758573666666668	0.00034588715222222226	0.0004603343333333333	0.2877895424444445	0.0002453326811111111	0.015895540444444443	1.344596717	0.0001449710377777778	0.0001081048888888889	0.0008602276000000001	0.08436343866666668	0.0006463801	0.0002907167666666667	0.15499215122222224	2.1075762222222223e-05	3.157936507777778	0.02754457511111111	0.0036518087777777774	0.48575960594444445
FW511-7-26-12	0.00025229577777777777	0.002753574888888889	0.3177939984444445	0.025798278444444447	0.001240768666666667	0.0789236507777778	0.05100325738888889	0.1836911487777778	0.05317548488888889	0.010119038888888888	0.003960515222222222	0.003308787222222222	0.012849016333333333	0.06287761666666666	0.007127036999999999	0.00010984677333333333	0.0016235083888888888	29.097682539444445	0.026360559444444445	0.007528579033333333	0.0007645715555555556	19.377777779	0.0002739598888888889	0.06431301377777779	0.4216481481111111	130.30039983164986	0.0	0.004336402222222222	0.0003500256066666667	0.013871434222222222	9.445945555555556e-06	0.00023585116666666672	0.21753071911111116	0.00017849615555555557	0.015387422555555554	0.12885353544444444	0.0	0.0002073422222222222	0.0003767534444444445	0.0068136015555555545	0.0004444996666666667	0.00030861388888888893	0.2618600474444445	0.0	0.9955135387777777	0.03157932477777778	0.002464412333333333	0.22909259261111112
FW602-2-26-2-11-28-12	0.007355041333333334	0.0005184193333333334	2.720208434666666	0.0020409792777777774	7.578361111111111e-05	0.0022734444444444443	0.006756413777777778	0.019174199666666666	0.012147901333333334	0.00020390313333333335	0.00011733677777777779	0.000624546	0.00035763611111111113	0.5958249596666667	0.0006241822222222222	0.00026943833333333337	3.665522111111111e-05	2.023248016	0.0006095044444444445	0.0005580294777777778	0.0002857777777777778	4.744414141333333	0.02504893238888889	0.001411491777777778	0.02784999988888889	9669.189566837451	36.66967150000001	0.00121498	7.40506888888889e-05	0.00029049487777777785	0.0001684940988888889	0.001501326888888889	0.010043006444444443	0.0039155334444444445	0.00039756622222222225	6.144857323555556	2.0761822222222223e-05	0.00016515653333333335	1.9276467777777776e-05	5.730651111111111e-05	1.1811506666666665e-05	0.0007975981444444445	0.04826713955555556	7.965135555555557e-05	0.09312698411111112	0.001187930111111111	6.560265555555556e-05	0.5025057189444444
FW603-55-12-3-12	0.00026016810000000005	0.0012739259999999999	34.678045417111115	0.0013378891294444444	7.786967777777779e-05	0.0007598967777777779	0.0005856338666666667	0.2822338983333334	0.0013432098888888889	7.527545555555556e-05	6.781187777777778e-05	0.006133076288888889	0.0003327345111111111	6.648296297	0.0002517688	0.0002081274333333333	1.838324333333333e-05	0.22358531733333337	0.0004644460777777778	1.9660255555555553e-05	0.00045973774444444445	1.588892929222222	0.0031725719888888886	0.0005209055555555556	0.038205555555555555	65254.541220307416	0.0	0.004784232777777777	0.00011432793444444445	8.821264444444444e-05	0.0013987802611111113	0.0	0.043396732111111114	0.0008909352222222222	0.0003229583111111111	28.955593434222223	1.2890722222222221e-05	0.00013778933333333335	3.644266155555556e-05	6.0557933333333325e-05	8.652666333333333e-06	6.694663666666667e-05	0.24200023644444452	0.002984316111111111	0.011558683422222223	0.0011271742222222223	4.20677711111111e-05	2.623493845388889
GW056-87-1-8-13	0.0013461112222222223	0.0017822222222222222	0.28088819433333334	0.007740872	0.00035674388888888895	0.009119841222222223	2.215808247	0.014614878777777777	0.16476359211111113	0.0006441716666666666	0.0003078982222222222	0.0002840837555555556	0.0008953713333333334	0.07434874355555557	0.0015762446666666664	0.00034175000000000004	0.00010707085555555556	8.28915013644444	0.004413395333333334	0.02804516088888889	0.000836277888888889	1.2325897213333332	0.04300252077777778	0.004131775038333333	0.8968579862222222	47.942550673954	0.0	0.0016693705777777778	0.00011412793333333332	0.0011646965555555556	3.3967622222222214e-05	0.00016414566666666668	0.05840846144444445	1.10011e-06	0.0009808538722222222	1.0516650808888888	3.1591044444444445e-05	1.7777777777777777e-06	0.0007197242555555556	0.0002516518888888889	3.550295555555555e-05	0.0007317674444444445	0.018690578	0.001765405111111111	0.004642457222222222	0.018682907000000002	0.00020766452222222226	0.47721582427777776
GW057-10-1-8-13	0.0006116152666666668	0.00018205577777777782	0.32043397344444446	0.0057010175	0.00021686226666666668	0.0023832728444444446	0.17246829905555558	0.0027949964444444445	0.16295326422222223	0.0002518111666666667	0.0001150697777777778	0.0002962311111111111	0.0004777183777777778	0.07383625233333332	0.00012654322222222224	0.000360266	4.3328517777777775e-05	1.3916401918888888	0.001249990288888889	0.01933247122222222	0.0008936944444444445	0.4132746118888889	0.0024577501666666664	0.002059195922222222	0.09031283200000001	0.0	0.0	0.0017947175555555557	7.362495555555555e-05	0.0004656088900000001	3.1542445555555555e-05	9.831422222222225e-05	0.007404884444444444	0.0	0.0005546324444444446	1.1199168617777777	2.897891111111111e-05	9.2749e-06	0.0003767860777777778	0.00011610275555555556	1.2898269666666666e-05	9.93707e-05	0.017266579333333334	0.0018219645555555557	0.006442718222222223	0.005711937555555556	8.551989333333334e-05	0.8132698458888888
GW066-71-2-20-13	0.00038292	0.010228148	0.14847364166666666	0.003932895111111111	0.0014812031111111111	0.08768095244444446	0.05150060466666667	0.011433144888888889	0.14009876533333335	0.025830266	0.011366131000000002	0.008239651444444445	0.034482661222222225	0.022022544333333335	0.009510802444444445	0.0007222223333333334	0.004429629666666666	10.787878967888888	0.06421183055555556	0.025281517222222223	0.0013238094444444444	0.6142141414444444	0.0007765126111111111	0.18548477933333338	0.03793333344444445	14.1686167061611	0.0	0.0009068783333333334	5.698002222222222e-06	0.03788967688888889	8.40840111111111e-06	3.236244444444444e-06	0.03315947722222222	0.0	0.04540740755555556	0.1405883838888889	9.821964444444445e-06	0.0	0.0002932249	7.279694333333335e-05	0.0015621301111111113	3.8888814444444446e-05	0.10513002366666667	9.951155555555556e-05	0.001722688888888889	0.03323093677777778	0.009093023222222222	0.9819735343333331
GW084-56-11-28-12	9.01047e-05	0.0019852593333333332	1.3122871045555555	0.0012273338444444444	0.00013448875555555556	0.0027398151555555555	0.02126820877777778	0.006419774	0.011153615555555555	0.00030260196777777784	0.0001581158888888889	0.0004024763333333334	0.0004693276666666667	0.29571819644444447	0.0006022964444444445	0.00022011866666666666	5.510063333333334e-05	1.6965674603333332	0.0008663270777777778	0.007733707222222223	0.0002772063333333333	1.0827333334444444	0.0004190361388888889	0.0020596812333333334	0.024183444444444445	0.0	0.0	9.788254444444442e-06	1.1498011111111111e-05	0.0004343191666666667	9.038714111111112e-05	0.0007715317777777777	0.007327189555555554	0.0009524203333333334	0.0005192063333333334	0.9435214646666665	8.931255555555555e-06	6.962488888888888e-05	1.117565888888889e-05	2.7166228888888888e-05	1.5785872222222222e-05	6.798977777777777e-05	0.03205650111111111	6.142008888888889e-05	0.002421938927222222	0.004386492222222222	9.207637933333333e-05	0.37055171816666665
